id,featured_category_id,profit_estimate,value_em,created_at,first_sale,days_to_sale,days_as_user,profit_per_day,orders,d_per_order,source_em,city,state,country,items_for_sale,view_count,offers,conversion_rate,membership_level,feedback,rate,rating
7247445,Fashion,353.31,SEA_BASS,2014-03-13,2014-03-20,7.00,"1,741.00",0.20,312.00,1.13,3.00,Lyndhurst,NJ,US,"1,536.00",651.00,1.00,0.00,0.00,18.00,0.06,4.61
7260433,Business & Industrial,"2,281.45",DOLPHIN,2014-03-15,2014-03-22,7.00,"1,739.00",1.31,383.00,5.96,4.00,Hialeah,FL,US,207.00,688.00,2.00,0.00,0.00,15.00,0.04,4.87
7260569,Specialty Services,-83.52,MINNOW,2014-03-15,2014-03-22,7.00,"1,739.00",-0.05,95.00,-0.88,,coral springs,FL,US,152.00,41.00,0.00,0.00,0.00,5.00,0.05,5.00
7269347,Parts & Accessories,"2,254.64",DOLPHIN,2014-03-16,2014-04-20,35.00,"1,738.00",1.30,350.00,6.44,,San Jose,ca,US,487.00,"1,844.00",5.00,NAN,0.00,40.00,0.11,3.78
7271671,Sporting Goods,"1,399.73",DOLPHIN,2014-03-16,2014-04-19,34.00,"1,738.00",0.81,652.00,2.15,,Campbellsville,Kentucky,US,342.00,"2,454.00",54.00,0.02,2.00,74.00,0.11,4.41
7280049,DVDs & Movies,"3,741.79",DOLPHIN,2014-03-17,2014-03-21,4.00,"1,737.00",2.15,"1,574.00",2.38,,Hartland,WI,US,409.00,541.00,15.00,0.03,0.00,260.00,0.17,4.82
7283157,No Category,"1,023.81",MINNOW,2014-03-17,2014-04-18,32.00,"1,737.00",0.59,66.00,15.51,,Brimfield,MA,US,114.00,267.00,3.00,0.00,2.00,4.00,0.06,5.00
7288221,No Category,"2,134.92",DOLPHIN,2014-03-18,2014-03-19,1.00,"1,736.00",1.23,"2,834.00",0.75,4.00,Harrison,NJ,US,"6,284.00","3,086.00",3.00,0.00,1.00,174.00,0.06,4.54
7300419,Computers/Tablets & Networking,432.03,SEA_BASS,2014-03-19,2014-03-26,7.00,"1,735.00",0.25,262.00,1.65,,bj,bj,CN,109.00,111.00,5.00,0.05,0.00,36.00,0.14,4.83
7301789,Business & Industrial,243.67,MINNOW,2014-03-19,2014-05-01,43.00,"1,735.00",0.14,56.00,4.35,3.00,bayside,New York,US,578.00,405.00,6.00,NAN,0.00,2.00,0.04,3.00
7307061,Books,192.03,SEA_BASS,2014-03-19,2014-03-28,9.00,"1,735.00",0.11,650.00,0.30,,Tulalip,WA,US,"5,497.00",580.00,5.00,0.01,0.00,61.00,0.09,5.00
7312251,Pottery & Glass,211.74,MINNOW,2014-03-20,2014-05-05,46.00,"1,734.00",0.12,113.00,1.87,3.00,Bradenton,Florida (FL),US,253.00,240.00,10.00,0.04,0.00,13.00,0.12,5.00
7321021,No Category,964.04,SEA_BASS,2014-03-21,2014-03-31,10.00,"1,733.00",0.56,396.00,2.43,4.00,Delray Beach,FL,US,"1,400.00","1,247.00",5.00,0.00,0.00,27.00,0.07,4.70
7322065,64482,84.45,MINNOW,2014-03-21,2017-02-08,"1,055.00","1,733.00",0.05,41.00,2.06,,Bradenton,Florida,US,12.00,33.00,1.00,0.03,0.00,5.00,0.12,5.00
7332067,Parts & Accessories,-79.14,MINNOW,2014-03-22,2014-06-03,73.00,"1,732.00",-0.05,34.00,-2.33,,rosemead,ca,US,316.00,144.00,1.00,0.01,0.00,4.00,0.12,2.00
7332105,Home & Garden,110.44,DOLPHIN,2014-03-22,2014-03-25,3.00,"1,732.00",0.06,172.00,0.64,,Indianapolis,IN,US,"1,305.00",283.00,9.00,0.03,0.00,18.00,0.10,4.44
7332379,No Category,"3,308.12",DOLPHIN,2014-03-22,2014-04-05,14.00,"1,732.00",1.91,850.00,3.89,3.00,Seal beach,CA,US,"1,627.00","3,638.00",27.00,0.01,3.00,94.00,0.11,4.27
7337783,1,"1,563.42",SEA_BASS,2014-03-23,2014-03-26,3.00,"1,731.00",0.90,239.00,6.54,4.00,Milton,FL,US,601.00,178.00,2.00,NAN,2.00,16.00,0.07,4.63
7344623,No Category,6.98,DOLPHIN,2014-03-23,2014-03-31,8.00,"1,731.00",0.00,121.00,0.06,4.00,Westminster,CO,US,137.00,123.00,1.00,0.01,0.00,7.00,0.06,5.00
7345015,Home & Garden,363.79,SEA_BASS,2014-03-23,2015-07-08,472.00,"1,731.00",0.21,171.00,2.13,,Springfield,MO,US,179.00,244.00,4.00,0.02,0.00,16.00,0.09,3.75
7349963,Fashion,260.06,DOLPHIN,2014-03-24,2014-03-26,2.00,"1,730.00",0.15,237.00,1.10,,Sacramento,CA,US,"1,149.00",335.00,1.00,0.00,0.00,16.00,0.07,4.50
7350323,No Category,173.80,DOLPHIN,2014-03-24,2014-04-02,9.00,"1,730.00",0.10,103.00,1.69,,Mt. Laurel,NJ,US,396.00,"1,591.00",12.00,0.00,0.00,14.00,0.14,4.43
7350409,No Category,"2,382.83",DOLPHIN,2014-03-24,2014-04-12,19.00,"1,730.00",1.38,468.00,5.09,,Dallas,TX,US,"3,527.00","4,551.00",11.00,0.00,0.00,43.00,0.09,3.86
7363865,No Category,115.27,MINNOW,2014-03-25,2014-04-03,9.00,"1,729.00",0.07,58.00,1.99,,freehold,NJ,US,73.00,45.00,0.00,0.00,0.00,4.00,0.07,5.00
7365815,Health & Beauty,"3,702.48",DOLPHIN,2014-03-25,2014-04-02,8.00,"1,729.00",2.14,554.00,6.68,,Big Spring,Texas,US,40.00,111.00,0.00,0.00,0.00,31.00,0.06,4.61
7375211,Health & Beauty,138.45,SEA_BASS,2014-03-26,2014-04-05,10.00,"1,728.00",0.08,263.00,0.53,,Pomona,CA,US,202.00,193.00,2.00,0.01,0.00,14.00,0.05,4.71
7376979,No Category,"44,419.15",WHALE,2014-03-27,2014-03-30,3.00,"1,727.00",25.72,"13,490.00",3.29,,bangkok,Bangkok,TH,142.00,"17,989.00",480.00,0.03,3.00,"1,457.00",0.11,4.56
7377751,No Category,"1,326.31",DOLPHIN,2014-03-27,2014-07-02,97.00,"1,727.00",0.77,618.00,2.15,4.00,blackwood,NJ,US,95.00,398.00,12.00,0.03,0.00,39.00,0.06,4.10
7387709,DVDs & Movies,795.87,DOLPHIN,2014-03-28,2014-04-01,4.00,"1,726.00",0.46,"1,509.00",0.53,,Clemmons,NC,US,97.00,257.00,11.00,0.04,0.00,179.00,0.12,4.83
7391651,Home & Garden,115.50,MINNOW,2014-03-28,2014-04-01,4.00,"1,726.00",0.07,56.00,2.06,,Fairfax,VA,US,"27,232.00","2,096.00",7.00,0.00,0.00,0.00,0.00,NULL
7398071,No Category,590.89,SEA_BASS,2014-03-29,2014-04-14,16.00,"1,725.00",0.34,310.00,1.91,,MIAMI,FL,US,529.00,305.00,0.00,0.00,0.00,20.00,0.06,2.80
7406549,No Category,"11,178.55",DOLPHIN,2014-03-30,2014-04-05,6.00,"1,724.00",6.48,"3,256.00",3.43,4.00,Jakarta,Jakarta,ID,"12,421.00","9,681.00",237.00,0.02,0.00,257.00,0.08,4.37
7408899,No Category,-22.40,MINNOW,2014-03-30,2014-06-23,85.00,"1,724.00",-0.01,51.00,-0.44,,TSEUNG KWAN O,NT,HK,394.00,498.00,0.00,0.00,0.00,2.00,0.04,3.00
7420121,Health & Beauty,611.51,SEA_BASS,2014-03-31,2014-04-18,18.00,"1,723.00",0.35,192.00,3.18,4.00,Blaine,WA,US,66.00,55.00,0.00,NAN,0.00,5.00,0.03,5.00
7420445,Jewelry & Watches,14.11,SEA_BASS,2014-03-31,2018-11-17,"1,692.00","1,723.00",0.01,19.00,0.74,4.00,St George,Utah,US,19.00,36.00,5.00,0.05,0.00,0.00,0.00,NULL
7429815,No Category,131.72,MINNOW,2014-04-01,2014-11-26,239.00,"1,722.00",0.08,117.00,1.13,4.00,ATKINSON,NH,US,"2,489.00",609.00,5.00,0.01,0.00,13.00,0.11,5.00
7431175,Home & Garden,694.98,MINNOW,2014-04-01,2014-04-26,25.00,"1,722.00",0.40,69.00,10.07,,Fall River,MA,US,89.00,95.00,1.00,NAN,0.00,3.00,0.04,5.00
7432515,Toys & Hobbies,"1,626.56",DOLPHIN,2014-04-01,2014-06-22,82.00,"1,722.00",0.94,803.00,2.03,,Bloomington,MN,US,116.00,780.00,7.00,0.01,2.00,15.00,0.02,4.20
7438445,No Category,285.89,MINNOW,2014-04-02,2014-06-12,71.00,"1,721.00",0.17,80.00,3.57,4.00,Haworth,NJ,US,518.00,194.00,2.00,0.01,0.00,7.00,0.09,4.43
7440253,64482,"1,612.67",DOLPHIN,2014-04-02,2014-04-12,10.00,"1,721.00",0.94,"1,250.00",1.29,,Naples,Florida,US,"2,596.00","1,831.00",5.00,0.00,2.00,73.00,0.06,4.53
7449993,Business & Industrial,54.77,MINNOW,2014-04-03,2014-05-14,41.00,"1,720.00",0.03,55.00,1.00,,Fairless Hills,PA,US,"1,323.00",585.00,1.00,0.00,0.00,4.00,0.07,4.00
7450635,No Category,"-3,176.11",MINNOW,2014-04-03,2014-05-11,38.00,"1,720.00",-1.85,86.00,-36.93,,Sidney,OH,US,"1,599.00","2,382.00",0.00,0.00,0.00,6.00,0.07,5.00
7456761,Home & Garden,"3,629.10",WHALE,2014-04-03,2014-04-11,8.00,"1,720.00",2.11,61.00,59.49,4.00,Toledo,OH,US,"8,285.00",103.00,0.00,0.00,0.00,2.00,0.03,5.00
7462593,Fashion,416.80,MINNOW,2014-04-04,2014-09-05,154.00,"1,719.00",0.24,111.00,3.75,0.00,Toano,VA,US,160.00,16.00,0.00,0.00,0.00,7.00,0.06,3.29
7473439,Business & Industrial,480.96,MINNOW,2014-04-05,2014-04-07,2.00,"1,718.00",0.28,116.00,4.15,,Brooklyn,NY,US,115.00,32.00,0.00,0.00,0.00,9.00,0.08,4.33
7482043,Health & Beauty,167.39,MINNOW,2014-04-06,2014-08-08,124.00,"1,717.00",0.10,44.00,3.80,4.00,West Midlands,,GB,169.00,134.00,1.00,0.01,0.00,2.00,0.05,5.00
7516629,Jewelry & Watches,663.88,MINNOW,2014-04-09,2014-12-15,250.00,"1,714.00",0.39,50.00,13.28,4.00,"Huaikwang,Samsennok,Bangkok",Other,TH,830.00,579.00,0.00,NAN,0.00,0.00,0.00,NULL
7519029,Toys & Hobbies,-90.75,MINNOW,2014-04-09,2014-11-24,229.00,"1,714.00",-0.05,79.00,-1.15,,BEER - SHEVA,IL,IL,792.00,728.00,5.00,0.01,0.00,2.00,0.03,4.00
7523769,No Category,"4,830.82",DOLPHIN,2014-04-09,2014-04-15,6.00,"1,714.00",2.82,"1,195.00",4.04,0.00,Renton,WA,US,74.00,624.00,4.00,0.01,0.00,107.00,0.09,4.90
7531647,No Category,"1,037.57",MINNOW,2014-04-10,2014-04-15,5.00,"1,713.00",0.61,105.00,9.88,,montross,VA,US,1.00,1.00,0.00,0.00,0.00,9.00,0.09,4.11
7532081,Computers/Tablets & Networking,"6,373.31",DOLPHIN,2014-04-10,2014-05-08,28.00,"1,713.00",3.72,103.00,61.88,4.00,Marion,MS,US,11.00,26.00,0.00,0.00,1.00,19.00,0.18,5.00
7539369,Fashion,313.13,SEA_BASS,2014-04-11,2014-04-16,5.00,"1,712.00",0.18,334.00,0.94,,Joliet,IL,US,174.00,148.00,2.00,0.01,0.00,26.00,0.08,4.85
7544763,Cell Phones & Accessories,251.47,SEA_BASS,2014-04-11,2014-05-25,44.00,"1,712.00",0.15,214.00,1.18,,Farmington hills,MI,US,297.00,197.00,2.00,0.01,0.00,13.00,0.06,4.69
7548747,Fashion,"1,840.52",DOLPHIN,2014-04-12,2014-04-15,3.00,"1,711.00",1.08,318.00,5.79,,CHARLOTTE,NC,US,"4,698.00","1,259.00",3.00,0.00,2.00,20.00,0.06,4.90
7550673,Fashion,357.85,MINNOW,2014-04-12,2014-05-16,34.00,"1,711.00",0.21,50.00,7.16,,Glendale,CA,US,112.00,387.00,0.00,NAN,0.00,2.00,0.04,5.00
7552919,Fashion,-1.92,MINNOW,2014-04-12,2014-04-16,4.00,"1,711.00",0.00,54.00,-0.04,,Miami,FL,US,37.00,26.00,0.00,0.00,0.00,6.00,0.11,5.00
7555329,1,214.00,MINNOW,2014-04-13,2014-11-04,205.00,"1,710.00",0.13,54.00,3.96,3.00,Noida,UP,IN,303.00,298.00,1.00,0.00,0.00,8.00,0.15,3.38
7563131,Home & Garden,"8,041.07",DOLPHIN,2014-04-14,2014-07-18,95.00,"1,709.00",4.71,43.00,187.00,,Garden Grove,CA,US,348.00,129.00,0.00,0.00,0.00,5.00,0.12,5.00
7573535,No Category,"1,166.66",DOLPHIN,2014-04-14,2014-04-19,5.00,"1,709.00",0.68,392.00,2.98,4.00,Riverton,UT,US,"2,195.00",723.00,7.00,0.01,0.00,28.00,0.07,4.86
7585669,Fashion,23.03,MINNOW,2014-04-15,2014-04-27,12.00,"1,708.00",0.01,93.00,0.25,,Kennesaw,GA,US,355.00,244.00,0.00,0.00,0.00,3.00,0.03,5.00
7588077,Jewelry & Watches,669.43,SEA_BASS,2014-04-15,2016-12-05,965.00,"1,708.00",0.39,130.00,5.15,,Cape Canaveral,Florida,US,636.00,280.00,3.00,0.01,0.00,11.00,0.08,5.00
7588463,Fashion,"2,048.16",SEA_BASS,2014-04-15,2014-04-17,2.00,"1,708.00",1.20,613.00,3.34,,Broken Arrow,Oklahoma,US,"6,298.00",929.00,7.00,NAN,0.00,23.00,0.04,5.00
7603653,Home & Garden,17.87,MINNOW,2014-04-16,2014-05-04,18.00,"1,707.00",0.01,46.00,0.39,0.00,Portsmouth,IA,US,106.00,6.00,0.00,0.00,0.00,6.00,0.13,4.50
7610209,Fashion,"7,796.06",DOLPHIN,2014-04-17,2014-04-29,12.00,"1,706.00",4.57,757.00,10.30,4.00,FRANKFORT,KY,US,"6,247.00","1,944.00",2.00,0.00,0.00,40.00,0.05,4.40
7613413,Home & Garden,-44.24,SEA_BASS,2014-04-17,2015-04-16,364.00,"1,706.00",-0.03,273.00,-0.16,8.00,Brooklyn NY,NY,US,196.00,269.00,3.00,0.01,0.00,14.00,0.05,4.71
7615215,Home & Garden,471.32,DOLPHIN,2014-04-17,2014-05-01,14.00,"1,706.00",0.28,86.00,5.48,,Brooklyn,NY,US,76.00,88.00,0.00,0.00,0.00,7.00,0.08,5.00
7619849,No Category,298.17,MINNOW,2014-04-18,2014-09-01,136.00,"1,705.00",0.17,97.00,3.07,4.00,Milton,FL,US,677.00,124.00,1.00,0.01,0.00,11.00,0.11,5.00
7620065,Fashion,590.49,MINNOW,2014-04-18,2014-04-30,12.00,"1,705.00",0.35,71.00,8.32,3.00,NIAGARA FALLS,NEW YORK,US,53.00,54.00,0.00,0.00,0.00,4.00,0.06,5.00
7620223,Computers/Tablets & Networking,"1,071.12",MINNOW,2014-04-18,2014-04-28,10.00,"1,705.00",0.63,51.00,21.00,,Seaford,NY,US,691.00,452.00,1.00,0.00,0.00,4.00,0.08,5.00
7625505,1,196.16,MINNOW,2014-04-18,2014-06-18,61.00,"1,705.00",0.12,96.00,2.04,,Yuma,Arizona,US,547.00,228.00,0.00,0.00,0.00,12.00,0.13,4.67
7627929,64482,6.36,MINNOW,2014-04-19,2014-05-08,19.00,"1,704.00",0.00,73.00,0.09,4.00,Hanahan,SC,US,"4,492.00","1,208.00",4.00,0.00,0.00,13.00,0.18,5.00
7630555,Home & Garden,"1,115.21",DOLPHIN,2014-04-19,2014-05-18,29.00,"1,704.00",0.65,113.00,9.87,4.00,Lewisberry,PA,US,58.00,110.00,1.00,0.01,0.00,8.00,0.07,5.00
7630667,Sporting Goods,30.53,SEA_BASS,2014-04-19,2017-10-25,"1,285.00","1,704.00",0.02,58.00,0.53,4.00,las vegas,nv,US,67.00,72.00,2.00,0.02,0.00,4.00,0.07,5.00
7633067,Jewelry & Watches,67.93,MINNOW,2014-04-19,2014-04-27,8.00,"1,704.00",0.04,73.00,0.93,,lisle,IL,US,143.00,183.00,0.00,0.00,0.00,9.00,0.12,4.56
7633249,No Category,101.78,DOLPHIN,2014-04-19,2014-05-04,15.00,"1,704.00",0.06,53.00,1.92,7.00,Taylor,Mo.,US,899.00,350.00,5.00,0.01,0.00,7.00,0.13,4.43
7647921,Parts & Accessories,"1,184.82",DOLPHIN,2014-04-21,2014-05-07,16.00,"1,702.00",0.70,535.00,2.21,,Coopersburg,PA,US,"1,413.00",251.00,6.00,0.02,0.00,53.00,0.10,4.96
7649157,Health & Beauty,344.18,MINNOW,2014-04-21,2015-07-16,451.00,"1,702.00",0.20,115.00,2.99,,Rocky Mount,NC,US,435.00,817.00,2.00,0.00,0.00,3.00,0.03,5.00
7649697,1,-266.20,MINNOW,2014-04-21,2014-08-17,118.00,"1,702.00",-0.16,158.00,-1.68,16.00,Theresa,WI,US,"1,762.00","1,243.00",5.00,0.00,0.00,9.00,0.06,5.00
7653283,No Category,57.32,MINNOW,2014-04-21,2014-04-24,3.00,"1,702.00",0.03,138.00,0.42,,Kemah,Texas,US,110.00,230.00,0.00,0.00,0.00,14.00,0.10,5.00
7658337,No Category,326.10,SEA_BASS,2014-04-22,2014-04-29,7.00,"1,701.00",0.19,210.00,1.55,4.00,Albuquerque,NM - New Mexico,US,"1,619.00",930.00,4.00,0.00,0.00,25.00,0.12,4.76
7658837,No Category,248.46,MINNOW,2014-04-22,2014-09-21,152.00,"1,701.00",0.15,95.00,2.62,,Montgomery,TX,US,249.00,126.00,0.00,0.00,0.00,8.00,0.08,3.75
7671801,Jewelry & Watches,"1,804.55",WHALE,2014-04-23,2014-08-26,125.00,"1,700.00",1.06,228.00,7.91,,Chicago,IL,US,"1,789.00","1,057.00",1.00,0.00,0.00,19.00,0.08,4.58
7672571,No Category,"7,590.86",MINNOW,2014-04-23,2014-06-12,50.00,"1,700.00",4.47,"1,746.00",4.35,4.00,Nanaimo,BC,CA,"3,041.00","3,793.00",43.00,0.01,4.00,19.00,0.01,4.68
7672685,No Category,542.36,DOLPHIN,2014-04-23,2014-06-27,65.00,"1,700.00",0.32,123.00,4.41,3.00,qingdao,Shandong,CN,"9,002.00","2,400.00",3.00,0.00,0.00,11.00,0.09,3.55
7676765,No Category,-221.18,MINNOW,2014-04-24,2014-08-22,120.00,"1,699.00",-0.13,47.00,-4.71,4.00,SPARKS,MD,US,294.00,"1,635.00",2.00,0.00,0.00,3.00,0.06,3.67
7683539,Toys & Hobbies,59.32,SEA_BASS,2014-04-24,2014-05-01,7.00,"1,699.00",0.03,184.00,0.32,,Hong Kong,Kowloon,HK,347.00,414.00,10.00,0.02,0.00,19.00,0.10,4.32
7685679,Fashion,281.46,SEA_BASS,2014-04-25,2014-09-03,131.00,"1,698.00",0.17,242.00,1.16,,Jakarta,Jakarta Selatan,ID,621.00,78.00,1.00,0.01,0.00,36.00,0.15,4.67
7689285,No Category,23.51,MINNOW,2014-04-25,2014-04-29,4.00,"1,698.00",0.01,163.00,0.14,,Seoul,Seoul,KR,702.00,361.00,6.00,0.03,0.00,7.00,0.04,3.86
7690041,Health & Beauty,249.08,MINNOW,2014-04-25,2014-12-02,221.00,"1,698.00",0.15,65.00,3.83,3.00,Paterson,NJ,US,122.00,83.00,1.00,0.01,0.00,1.00,0.02,5.00
7690323,Home & Garden,52.48,MINNOW,2014-04-25,2014-05-05,10.00,"1,698.00",0.03,150.00,0.35,3.00,Vancouver,WA,US,43.00,63.00,0.00,0.00,0.00,11.00,0.07,5.00
7690873,293,116.96,MINNOW,2014-04-25,2014-05-02,7.00,"1,698.00",0.07,97.00,1.21,,Apopka,FL,US,0.00,303.00,0.00,0.00,0.00,4.00,0.04,4.00
7690897,No Category,-48.67,SEA_BASS,2014-04-25,2014-04-29,4.00,"1,698.00",-0.03,183.00,-0.27,8.00,Plano,TX,US,"2,646.00","1,694.00",1.00,0.00,0.00,12.00,0.07,4.67
7696563,Jewelry & Watches,147.48,SEA_BASS,2014-04-26,2014-05-14,18.00,"1,697.00",0.09,372.00,0.40,,Rockaway Beach,NY,US,300.00,48.00,1.00,0.02,0.00,25.00,0.07,4.68
7702279,Fashion,"1,345.94",DOLPHIN,2014-04-26,2014-05-02,6.00,"1,697.00",0.79,381.00,3.53,,Alpharetta,GA,US,247.00,250.00,3.00,0.01,0.00,39.00,0.10,4.85
7704409,No Category,117.48,MINNOW,2014-04-27,2014-07-03,67.00,"1,696.00",0.07,99.00,1.19,,Atco,NJ,US,168.00,352.00,2.00,0.01,0.00,4.00,0.04,4.00
7705285,No Category,440.33,SEA_BASS,2014-04-27,2014-05-10,13.00,"1,696.00",0.26,198.00,2.22,,phayathai,Bangkok,TH,556.00,537.00,2.00,0.00,0.00,16.00,0.08,4.75
