seller_id,profit_estimate,value_em,user_created,booth_created,first_sale,days_to_sale,country,state,city,committed,year_sales,year_amount,year_fvf,items_for_sale,sales,source_em,entry_source_em,inventory_source_em,entry_url,entry_query
18079342,241.00,minnow,4/14/16,4/14/16,4/30/16,16,US,KS,McPherson,FALSE,18.00,3258.40,223.81,0,26,bing,,1,,
19482173,17.00,minnow,6/30/16,6/30/16,2/28/18,608,CA,,cambridge,TRUE,26.00,310.84,20.64,2189,26,bing,,1,,
20116812,224.00,whale,8/7/16,8/7/16,8/14/16,7,US,OH,toledo,FALSE,24.00,1706.92,67.57,0,85,bing,,1,,
23366117,0.00,minnow,2/6/17,2/6/17,,NaN,US,PA,Newmanstown,FALSE,0.00,0.00,0.00,0,0,bing,,,,
23428653,2366.00,whale,2/8/17,2/8/17,2/14/17,6,US,IL,Frankfort,TRUE,154.00,8120.18,920.74,41404,443,bing,,1,,
24366132,30.00,minnow,3/26/17,3/26/17,5/19/17,54,US,FL,Grant,TRUE,6.00,94.35,16.80,35,16,bing,,1,,
28249804,138.00,minnow,10/12/17,10/12/17,11/20/17,39,US,WI,West Bend,FALSE,11.00,669.37,78.64,0,19,bing,,,,
29872176,41.00,minnow,12/30/17,12/30/17,3/22/18,82,US,NC,morganton,TRUE,13.00,821.63,60.05,272,13,bing,,1,,
31570306,0.00,minnow,4/8/18,4/8/18,,NaN,US,FL,jacksonville,FALSE,0.00,0.00,0.00,0,0,bing,,,,
32078227,77.00,sea_bass,5/4/18,5/4/18,5/7/18,3,US,FL,Miami,TRUE,38.00,1699.47,135.17,876,37,bing,,1,,
32612687,6.00,minnow,6/1/18,6/1/18,8/19/18,79,US,GA,Rome,FALSE,4.00,794.73,91.44,0,4,bing,,1,,
32892445,0.00,minnow,6/13/18,6/13/18,,NaN,US,FL,Kissimmee,FALSE,0.00,0.00,0.00,0,0,bing,,,,
32940548,4.00,minnow,6/15/18,6/16/18,7/9/18,23,GB,,Gorleston,TRUE,2.00,151.59,4.97,177,2,bing,,1,,
33988379,0.00,minnow,8/8/18,8/8/18,,NaN,US,FL,Cutler Bay,FALSE,0.00,0.00,0.00,0,0,bing,6,1,https://www.bing.com/,ebay alts
34358834,0.00,minnow,8/28/18,8/28/18,11/2/18,66,US,AZ,Phoenix,FALSE,1.00,14.30,1.02,0,1,bing,2,1,https://www.bing.com/,clark.com
35103685,0.00,minnow,10/9/18,10/9/18,12/23/18,75,US,IL,Rochelle,TRUE,1.00,4.94,0.50,51,1,bing,2,1,https://www.bing.com/search?q=bonanza&form=PRUSEN&mkt=en-us&httpsmsn=1&refig=0fa72e92d0d34ccb95095ee1affcbd6d&sp=-1&pq=bonanza&sc=9-7&qs=n&sk=&cvid=0fa72e92d0d34ccb95095ee1affcbd6d,
35148469,-12.00,dolphin,10/11/18,10/11/18,11/7/18,27,US,CA,santa ana,TRUE,2.00,718.90,63.81,42,2,bing,2,1,https://www.bing.com/search?q=what+are+the+selling+fees+on+bonanza&form=EDNTHT&mkt=en-us&httpsmsn=1&refig=4da9a48a9f89459f97b4414b073d52b6&PC=ACTS&sp=-1&pq=what+are+the+selling+fees+on+bon&sc=0-32&qs=n&sk=&cvid=4da9a48a9f89459f97b4414b073d52b6,
35266020,27.00,dolphin,10/18/18,10/18/18,11/5/18,18,US,NY,Utica,TRUE,11.00,958.69,68.29,734,11,bing,2,1,https://www.bing.com/search?q=bonanza&form=EDGEAR&qs=AS&cvid=bf77f8d1c97540e085d3b1b4d84e5f97&cc=US&setlang=en-US&PC=ASTS,
35655628,3.00,sea_bass,11/8/18,11/8/18,11/18/18,10,US,OK,Stillwater,TRUE,7.00,60.48,5.60,970,7,bing,2,2,https://www.bing.com/search?q=bonanza&form=APIPH1&PC=APPL,
36659423,9.00,minnow,12/30/18,12/30/18,1/26/19,27,US,PA,Sanatoga,TRUE,1.00,138.00,17.94,280,1,bing,2,1,https://www.bing.com/search?q=bonanza&form=PRUSEN&pc=EUPP_&mkt=en-us&httpsmsn=1&refig=00af1144eb484e5b859174a5dcb99eb3&sp=2&ghc=1&qs=LS&pq=bonanza&sc=8-7&cvid=00af1144eb484e5b859174a5dcb99eb3,
5880051,118.00,minnow,8/6/13,8/6/13,9/4/13,29,US,CA,NORTH HOLLYWOOD,TRUE,5.00,543.53,47.02,0,11,affiliate,,1,,
19423611,982.00,dolphin,6/27/16,6/27/16,7/9/16,12,US,NY,New Hyde Park,TRUE,22.00,4206.89,288.12,1157,88,affiliate,,1,,
24297345,5.00,minnow,3/22/17,3/22/17,5/3/17,42,CZ,,Mlada Boleslav,FALSE,6.00,277.99,5.94,0,11,affiliate,,1,,
24324424,0.00,minnow,3/23/17,3/23/17,,NaN,VN,,Quan 9,FALSE,0.00,0.00,0.00,0,0,affiliate,,,,
24907146,275.00,minnow,4/21/17,4/21/17,7/2/17,72,US,CA,Victorville,FALSE,0.00,0.00,0.00,0,6,affiliate,,,,
25383503,759.00,dolphin,5/16/17,5/16/17,6/1/17,16,US,FL,MIAMI,TRUE,61.00,9125.25,804.99,447,91,affiliate,,1,,
25421358,-6.00,minnow,5/18/17,5/18/17,,NaN,US,KY,Bowling green,FALSE,0.00,0.00,0.00,0,0,affiliate,,,,
26481694,97.00,minnow,7/13/17,7/13/17,7/18/17,5,US,AZ,Bullhead City,TRUE,36.00,1511.71,90.69,877,50,affiliate,,1,,
26959084,199.00,dolphin,8/8/17,8/8/17,8/28/17,20,US,NC,Southport,TRUE,10.00,948.90,71.07,996,21,affiliate,,1,,
27828144,0.00,dolphin,9/21/17,9/21/17,12/15/17,85,US,NJ,sicklerville,TRUE,2.00,6.74,1.00,968,4,affiliate,,,,
29942027,20.00,minnow,1/3/18,1/3/18,,NaN,GB,,Cardiff,FALSE,0.00,0.00,0.00,0,0,affiliate,,1,,
29958555,0.00,minnow,1/3/18,1/3/18,,NaN,US,TN,La Vergne,FALSE,0.00,0.00,0.00,0,0,affiliate,,1,,
30094000,0.00,minnow,1/11/18,1/11/18,5/3/18,112,LT,,Marijampole,TRUE,1.00,24.00,2.16,0,1,affiliate,,,,
30148606,0.00,minnow,1/14/18,1/14/18,,NaN,US,CA,San Mateo,FALSE,0.00,0.00,0.00,0,0,affiliate,,1,,
30425459,0.00,minnow,1/31/18,1/31/18,,NaN,LV,,Alūksne,FALSE,0.00,0.00,0.00,0,0,affiliate,,1,,
33379085,2.00,minnow,7/9/18,7/9/18,7/21/18,12,AE,,Dubai,TRUE,14.00,1219.49,143.61,0,14,affiliate,6,1,Direct,
33468011,0.00,minnow,7/13/18,7/13/18,,NaN,US,IN,Whiteland,FALSE,0.00,0.00,0.00,0,0,affiliate,-1,1,Direct,
33599537,0.00,minnow,7/20/18,7/20/18,,NaN,US,MN,Cass Lake,FALSE,0.00,0.00,0.00,0,0,affiliate,6,1,https://www.salehoo.com/blog/sick-of-ebay-try-these-alternative-places-to-sell,on line auctions
34223370,13.00,minnow,8/20/18,8/20/18,8/23/18,3,US,FL,Tavares,TRUE,3.00,812.57,19.95,0,3,affiliate,6,1,Direct,
34255023,22.00,minnow,8/22/18,8/22/18,10/24/18,63,LT,,Kaunas,TRUE,9.00,554.13,63.10,11324,9,affiliate,6,3,Direct,was looking for online marketplaces
34478384,2.00,minnow,9/5/18,9/5/18,11/18/18,74,US,KY,Evarts,TRUE,7.00,286.08,37.19,35,7,affiliate,,1,,
34707224,30.00,minnow,9/18/18,9/18/18,10/24/18,36,US,OH,Lancaster,TRUE,1.00,259.97,33.80,33,1,affiliate,22,1,https://www.bonanza.com/users/personalize?first_time_login=true,
34945648,3.00,minnow,9/30/18,9/30/18,11/9/18,40,CY,,Limassol,TRUE,1.00,34.99,3.15,432,1,affiliate,22,1,Direct,
35003273,0.00,minnow,10/3/18,10/12/18,,NaN,GR,,NEA SMIRNI,TRUE,0.00,0.00,0.00,34,0,affiliate,22,1,Direct,
35028224,0.00,minnow,10/4/18,10/5/18,,NaN,US,PA,Tionesta,TRUE,0.00,0.00,0.00,18,0,affiliate,22,1,Direct,
35135766,1.00,sea_bass,10/10/18,10/10/18,11/21/18,42,LT,,Kaunas,TRUE,7.00,332.86,28.03,10974,7,affiliate,22,1,Direct,
35554947,0.00,minnow,11/2/18,11/2/18,,NaN,US,MI,Traverse City,TRUE,0.00,0.00,0.00,23,0,affiliate,,,,
35821624,3.00,minnow,11/17/18,11/17/18,12/4/18,17,US,CA,West Sacramento,TRUE,2.00,102.86,5.61,659,2,affiliate,,1,,
1201,656.00,minnow,8/21/08,8/26/08,10/2/08,37,US,MI,Howell,TRUE,22.00,987.84,45.19,128,361,,,,,
3186,42.00,minnow,9/13/08,9/13/08,10/10/08,27,US,NY,Unadilla,TRUE,0.00,0.00,0.00,31,87,,,,,
11290,276.00,minnow,10/22/08,10/22/08,11/25/08,34,US,NC,Liberty,TRUE,23.00,413.93,44.79,1697,338,,,1,,
17467,1997.00,dolphin,11/17/08,11/17/08,3/24/09,127,US,FL,Cocoa,TRUE,15.00,829.72,58.42,1055,354,,,1,,
28199,1744.00,dolphin,12/18/08,12/18/08,3/23/09,95,US,TN,Baxter,TRUE,25.00,2179.75,283.40,882,316,,,1,,
40906,25.00,minnow,1/18/09,1/18/09,2/15/09,28,US,IN,North Manchester,TRUE,2.00,52.67,1.84,3037,36,,,1,,
41078,241.00,whale,1/19/09,1/19/09,12/24/12,"1,435",US,TN,Millington,TRUE,4.00,414.60,14.23,0,43,,,,,
51831,357.00,minnow,2/3/09,2/3/09,5/16/09,102,US,NC,Waxhaw,TRUE,13.00,568.40,44.07,3916,181,,,1,,
97397,186.00,minnow,4/15/09,4/15/09,4/29/10,379,US,CT,Milford,FALSE,0.00,0.00,0.00,0,120,,,,,
120467,-230.00,dolphin,5/19/09,5/19/09,5/20/10,366,US,IN,Indianapolis,TRUE,7.00,3959.84,259.73,1079,42,,,1,,
145863,4478.00,whale,6/29/09,6/29/09,9/2/09,65,US,OK,MIDWEST CITY,TRUE,60.00,6937.53,715.96,16543,479,,,1,,
168856,-1561.00,dolphin,8/7/09,8/7/09,9/4/09,28,US,NJ,Toms River,TRUE,6.00,690.56,62.14,896,59,,,1,,
170867,244.00,minnow,8/11/09,8/11/09,10/26/09,76,US,WA,Spanaway,TRUE,15.00,1314.41,70.90,219,241,,,,,
284267,319.00,minnow,12/11/09,12/11/09,1/26/10,46,US,CA,El Sobrante,TRUE,1.00,47.00,3.60,27,92,,,,,
292652,359.00,dolphin,12/16/09,12/16/09,4/6/10,111,US,CA,La Habra,TRUE,66.00,6867.43,310.40,76633,426,,,1,,
301284,1.00,minnow,12/22/09,12/22/09,1/2/10,11,US,NY,Woodside,TRUE,0.00,0.00,0.00,36,10,,,1,,
315619,941.00,dolphin,1/5/10,1/5/10,11/28/10,327,US,IN,MEMPHIS,TRUE,31.00,3859.19,586.50,6560,142,,,1,,
386455,1128.00,minnow,3/3/10,3/3/10,10/25/14,"1,697",US,CA,Stockton,TRUE,22.00,4054.89,210.54,1436,124,,,,,
409134,41.00,minnow,3/20/10,3/20/10,3/7/13,"1,083",CA,,Vaughan,TRUE,0.00,0.00,0.00,31,76,,,,,
484857,3108.00,whale,5/15/10,5/15/10,5/19/10,4,US,PA,Winfield,TRUE,221.00,9823.19,653.34,5244,2174,,,,,
703586,33.00,minnow,10/15/10,5/26/16,6/23/16,28,US,SC,Bishopville,TRUE,3.00,77.70,5.18,591,19,,,1,,
777945,17458.00,dolphin,11/27/10,11/27/10,3/14/11,107,US,NC,Stallings,TRUE,1002.00,54417.88,6903.36,6352,4987,,,1,,
839330,508.00,minnow,12/23/10,12/23/10,1/11/11,19,US,FL,Hollywood,TRUE,3.00,25.67,1.50,96,149,,,1,,
1347269,39.00,minnow,9/23/11,9/23/11,3/13/16,"1,633",US,CA,Orangevale,TRUE,13.00,361.48,30.21,556,34,,,,,
1579564,58.00,minnow,12/26/11,12/26/11,1/19/12,24,US,MI,Detroit,FALSE,2.00,54.93,4.94,0,65,,,,,
4119871,693.00,minnow,6/23/12,11/8/13,6/26/14,230,US,CA,los angeles,TRUE,11.00,2284.85,322.93,305,63,,,,,
4170689,-136.00,minnow,7/7/12,7/7/12,11/5/12,121,ID,,Bekasi,TRUE,11.00,423.43,36.47,0,102,,,,,
4244271,9.00,minnow,7/25/12,7/25/12,5/23/14,667,US,CA,Diamond Bar,TRUE,0.00,0.00,0.00,0,4,,,,,
4439381,1892.00,dolphin,9/16/12,9/16/12,10/13/12,27,US,CA,North Hollywood,TRUE,15.00,2008.40,96.19,504,253,,,1,,
4625185,3597.00,dolphin,10/29/12,10/29/12,11/5/12,7,HK,,Tsuen Wan,TRUE,181.00,7651.09,925.37,2144,932,,,1,,
4655395,224.00,minnow,11/8/12,11/8/12,2/11/13,95,US,MA,Hudson,TRUE,38.00,1246.73,150.56,1948,100,,,1,,
5130711,-74.00,minnow,2/3/13,2/3/13,11/4/14,639,US,IA,Ankeny,TRUE,0.00,0.00,0.00,171,9,,,,,
5483313,3127.00,dolphin,5/1/13,5/1/13,6/3/13,33,US,FL,Pompano Beach,TRUE,70.00,2208.31,216.30,12510,626,,,1,,
5559739,0.00,minnow,5/21/13,10/15/14,2/19/18,"1,223",US,CA,Oakhurst,TRUE,1.00,49.49,0.00,508,1,,,1,,
5928531,3400.00,minnow,8/19/13,8/19/13,5/11/14,265,US,NY,Mineola,FALSE,0.00,0.00,0.00,0,91,,,,,
6003331,6111.00,dolphin,9/8/13,9/8/13,9/10/13,2,US,CA,San Pedro,TRUE,250.00,12334.21,1408.06,1492,1471,,,,,
6083377,323.00,minnow,9/28/13,9/28/13,11/5/13,38,US,IN,Elkhart,TRUE,33.00,969.35,94.39,228,95,,,1,,
6183101,12.00,minnow,10/20/13,10/20/13,11/12/13,23,US,MA,Dunstable,TRUE,4.00,733.44,138.59,51,18,,,2,,
6681329,13.00,minnow,12/26/13,12/26/13,1/10/14,15,US,IL,worth,TRUE,18.00,148.87,18.59,886,133,,,1,,
6743011,1497.00,dolphin,1/4/14,1/4/14,1/10/14,6,US,TN,Millington,TRUE,11.00,994.23,89.46,78,428,,,1,,
6878037,745.00,sea_bass,1/26/14,1/26/14,1/30/14,4,US,CT,Seymour,TRUE,20.00,651.74,76.73,155,265,,,1,,
6992917,485.00,sea_bass,2/11/14,2/11/14,2/22/14,11,GR,,NEA MAKRI,TRUE,84.00,6851.06,460.54,117,250,,,,,
7269347,2246.00,dolphin,3/16/14,3/16/14,4/20/14,35,US,CA,San Jose,TRUE,188.00,29231.49,3022.94,486,357,,,1,,
7332067,-68.00,minnow,3/22/14,3/22/14,6/3/14,73,US,CA,rosemead,TRUE,1.00,81.00,11.36,316,34,,,,,
7421875,2.00,minnow,3/31/14,3/31/14,3/14/16,714,US,RI,Barrington,TRUE,3.00,162.42,12.75,175,7,,,2,,
7647921,1214.00,dolphin,4/21/14,4/21/14,5/7/14,16,US,PA,Coopersburg,TRUE,105.00,4385.70,383.55,1304,541,,,1,,
7754817,62.00,minnow,5/2/14,5/2/14,5/11/14,9,US,AZ,Phoenix,FALSE,0.00,0.00,0.00,0,99,,,,,
7962757,857.00,sea_bass,5/14/14,5/14/14,9/14/15,488,US,CA,San Rafael,TRUE,53.00,964.76,88.07,419,159,,,1,,
8111643,107.00,minnow,5/25/14,5/25/14,6/16/14,22,US,GA,Hartwell,TRUE,1.00,478.50,74.96,201,17,,,1,,
8125033,89.00,minnow,5/26/14,5/26/14,7/2/14,37,US,MN,Saint Paul,TRUE,14.00,339.40,23.19,48,80,,,1,,
8219395,0.00,dolphin,6/3/14,6/3/14,,NaN,US,NY,Brooklyn,TRUE,0.00,0.00,0.00,19,0,,,,,
8223861,1444.00,dolphin,6/3/14,6/3/14,11/14/14,164,US,NY,Somers,TRUE,177.00,10308.54,543.01,1254,571,,,1,,
8494129,2813.00,dolphin,6/19/14,6/19/14,6/24/14,5,US,TN,Johnson City,TRUE,6.00,1756.95,116.61,44,91,,,1,,
8516003,2123.00,sea_bass,6/21/14,6/21/14,6/27/14,6,US,GA,Acworth,TRUE,176.00,7747.46,953.60,125,381,,,1,,
8631771,93.00,minnow,7/1/14,7/1/14,9/20/14,81,US,ID,Ammon,TRUE,5.00,133.28,18.07,173,36,,,1,,
8684111,944.00,minnow,7/5/14,7/6/14,7/23/14,17,US,FL,Edgewater,TRUE,15.00,2341.14,264.32,452,116,,,2,,
8742113,18.00,minnow,7/9/14,7/9/14,11/26/17,"1,236",TH,,BANGKOK,TRUE,14.00,261.43,29.31,0,17,,,1,,
8766229,1356.00,dolphin,7/11/14,7/11/14,7/30/14,19,US,CT,Seymour,TRUE,2.00,151.72,12.75,14677,68,,,1,,
8829467,3.00,minnow,7/16/14,7/16/14,2/12/15,211,HK,,Hong Kong,TRUE,4.00,216.51,10.12,54,15,,,1,,
9104653,2768.00,whale,8/2/14,8/2/14,8/9/14,7,US,MI,Commerce,TRUE,88.00,9938.89,1213.96,63990,438,,,1,,
9301681,3051.00,dolphin,8/14/14,8/14/14,1/3/15,142,US,UT,Salt Lake City,TRUE,18.00,5161.05,466.56,315,216,,,1,,
9361317,6.00,minnow,8/18/14,8/25/14,3/1/15,188,TH,,Amphur Muang,TRUE,3.00,36.24,3.26,0,38,,,1,,
9502409,439.00,minnow,8/26/14,8/26/14,9/18/14,23,US,VA,CHESTERFIELD,TRUE,18.00,1568.05,106.46,318,152,,,1,,
9533173,172.00,minnow,8/28/14,8/28/14,12/26/14,120,US,OH,Toledo,TRUE,9.00,754.00,29.54,892,47,,,,,
9589153,148.00,whale,9/1/14,9/1/14,7/21/15,323,US,Al,Toney,TRUE,0.00,0.00,0.00,429,16,,,1,,
9634775,5.00,dolphin,9/3/14,9/3/14,5/22/16,627,US,MN,Willmar,TRUE,1.00,14.21,0.50,5555,3,,,1,,
9733067,1053.00,dolphin,9/9/14,9/9/14,9/11/14,2,US,MN,Spicer,TRUE,63.00,5086.94,625.73,6128,210,,,1,,
9740633,360.00,sea_bass,9/9/14,9/9/14,10/13/14,34,US,NJ,CHERRY HILL,TRUE,141.00,1293.12,203.10,121,433,,,,,
9779710,7503.00,whale,9/14/14,9/14/14,9/19/14,5,US,CA,Corona,TRUE,175.00,6333.27,783.08,11497,2212,,,,,
9783620,1244.00,minnow,9/14/14,9/14/14,9/30/14,16,BG,,Plovdiv,TRUE,9.00,804.30,80.38,3528,127,,,1,,
9790193,1214.00,dolphin,9/15/14,9/15/14,9/19/14,4,US,PA,Dover,TRUE,65.00,9692.57,822.59,326,190,,,1,,
9852073,432.00,dolphin,9/22/14,9/22/14,9/26/14,4,US,FL,Eustis,TRUE,74.00,4178.82,496.03,5429,252,,,1,,
9975221,3439.00,dolphin,10/5/14,10/25/16,10/26/16,1,US,CA,Long Beach,TRUE,99.00,13117.53,1038.88,622,434,,,1,,
9975502,224.00,dolphin,10/5/14,10/5/14,2/7/15,125,US,FL,Cocoa,FALSE,2.00,348.48,45.30,0,28,,,1,,
9981811,3707.00,whale,10/6/14,10/6/14,10/17/14,11,US,NY,Clarence Center,TRUE,93.00,17636.72,1797.31,2829,458,,,1,,
10004617,2121.00,dolphin,10/8/14,10/8/14,10/12/14,4,US,FL,Pinecrest,TRUE,120.00,4686.37,583.13,10493,530,,,1,,
10056647,55.00,minnow,10/13/14,10/14/14,10/22/14,8,US,TX,Barker,TRUE,5.00,283.86,19.16,0,45,,,1,,
10123775,33.00,minnow,10/20/14,10/20/14,1/8/16,445,US,MI,Birmingham,TRUE,7.00,722.87,29.35,2289,31,,,1,,
10373682,1071.00,dolphin,11/13/14,11/13/14,11/15/14,2,US,PA,Emigsville,TRUE,30.00,394.71,17.35,2609,1013,,,1,,
10400474,652.00,minnow,11/16/14,11/16/14,1/25/15,70,US,MD,Landover,TRUE,38.00,1947.75,254.23,22,77,,,,,
10409905,11.00,minnow,11/17/14,11/17/14,12/30/14,43,US,NJ,Avenel,TRUE,2.00,16.00,1.44,11,76,,,,,
10522484,1985.00,whale,11/27/14,11/27/14,11/30/14,3,US,IL,Elk Grove Village,TRUE,81.00,6800.20,618.40,2074,485,,,1,,
10599487,648.00,sea_bass,12/3/14,12/3/14,1/4/15,32,US,IL,Blackstone,TRUE,28.00,2311.99,81.48,2092,158,,,,,
10706524,433.00,dolphin,12/11/14,12/11/14,12/20/14,9,US,CA,Corona,TRUE,39.00,7149.85,344.99,10390,193,,,2,,
10800723,83.00,dolphin,12/18/14,12/18/14,1/31/15,44,US,PA,Oxford,FALSE,4.00,124.25,11.17,0,79,,,,,
11328699,52.00,minnow,2/3/15,2/3/15,5/6/15,92,US,RI,Coventry,TRUE,12.00,657.58,45.52,0,35,,,1,,
11348925,49.00,minnow,2/5/15,2/5/15,3/15/15,38,US,KS,mcpherson,TRUE,4.00,185.60,16.70,107,27,,,1,,
11475208,366.00,dolphin,2/16/15,2/16/15,2/21/15,5,US,IN,Leo,FALSE,29.00,2474.42,193.67,0,107,,,1,,
11757289,209.00,dolphin,3/11/15,3/11/15,5/7/15,57,US,SC,Summerville,TRUE,5.00,819.73,66.05,84,33,,,,,
11797700,-2.00,minnow,3/14/15,3/14/15,10/27/17,958,CA,,London,TRUE,0.00,0.00,0.00,112,1,,,1,,
11846104,238.00,sea_bass,3/18/15,3/18/15,5/2/15,45,US,CA,Antioch,TRUE,28.00,1227.62,73.67,31,155,,,,,
11848520,1529.00,dolphin,3/18/15,3/18/15,3/26/15,8,US,OH,Medina,TRUE,129.00,12823.44,1092.60,909,539,,,1,,
11873118,1471.00,sea_bass,3/20/15,3/20/15,4/5/15,16,US,NC,Asheville,FALSE,16.00,581.37,67.03,0,198,,,1,,
11895321,686.00,sea_bass,3/22/15,3/22/15,5/4/15,43,US,Va,Chesterfield,TRUE,29.00,686.44,76.97,31,272,,,,,
11980228,258.00,sea_bass,3/28/15,3/28/15,4/1/15,4,US,NJ,BAYVILLE,TRUE,19.00,659.11,34.92,1013,262,,,1,,
12031456,205.00,minnow,4/1/15,4/1/15,4/5/15,4,US,NJ,Lanoka Harbor,TRUE,11.00,418.23,35.27,300,93,,,1,,
12096032,362.00,sea_bass,4/7/15,4/7/15,5/8/15,31,TH,,Bangyai,TRUE,129.00,5358.55,326.06,3556,393,,,1,,
12102905,-48.00,minnow,4/7/15,4/7/15,5/16/15,39,PT,,Gondomar,TRUE,35.00,332.79,27.01,0,92,,,,,
12123305,6595.00,whale,4/8/15,4/8/15,4/13/15,5,US,CA,Riverside,TRUE,143.00,25954.21,1966.12,4788,507,,,1,,
12169649,1807.00,whale,4/12/15,4/12/15,6/28/15,77,US,CA,GLENDALE,TRUE,7.00,6459.72,321.89,15137,57,,,1,,
12227450,1142.00,sea_bass,4/16/15,4/16/15,4/29/15,13,US,FL,Lake Worth,TRUE,210.00,2915.92,838.62,895,639,,,1,,
12324714,2223.00,dolphin,4/24/15,4/24/15,4/30/15,6,US,FL,Pompano Beach,TRUE,23.00,1689.34,115.33,31777,202,,,1,,
12371118,2729.00,whale,4/27/15,4/27/15,7/20/15,84,US,TX,houston,TRUE,58.00,13844.86,1471.99,1068,193,,,1,,
12396295,50.00,minnow,4/29/15,4/29/15,12/1/15,216,US,WI,Elkhorn,TRUE,8.00,174.14,19.24,399,28,,,2,,
12752919,175.00,dolphin,5/27/15,5/27/15,8/21/15,86,US,CA,San Gabriel,FALSE,2.00,1074.50,75.45,0,27,,,1,,
12834914,-2.00,minnow,6/2/15,6/2/15,8/2/15,61,US,CA,Redlands,FALSE,0.00,0.00,0.00,0,24,,,,,
12847049,1709.00,dolphin,6/3/15,6/3/15,7/3/15,30,US,OH,Columbus,TRUE,2.00,6676.68,195.52,0,35,,,1,,
12852648,147.00,minnow,6/3/15,6/3/15,6/12/15,9,US,NY,Queens,TRUE,7.00,583.18,77.20,654,36,,,1,,
12916078,-2.00,minnow,6/8/15,6/8/15,7/25/15,47,US,IL,Villa Park,TRUE,1.00,18.00,1.62,0,3,,,,,
12932986,0.00,minnow,6/9/15,7/21/15,4/12/16,266,US,CA,Winchester,TRUE,0.00,0.00,0.00,154,1,,,,,
13066072,752.00,dolphin,6/21/15,6/21/15,7/9/15,18,US,KS,Overland Park,FALSE,46.00,5462.63,383.29,0,215,,,,,
13217828,2662.00,whale,7/3/15,7/3/15,7/8/15,5,US,CA,Simi Valley,TRUE,252.00,19845.28,1633.11,14079,732,,,2,,
13230949,2352.00,minnow,7/4/15,7/4/15,11/30/15,149,US,WI,West Bend,TRUE,17.00,1452.19,247.19,1508,65,,,2,,
13301200,139.00,dolphin,7/9/15,7/18/15,2/19/17,582,CA,,Mississauga,TRUE,23.00,2916.66,226.85,1343,48,,,1,,
13388922,275.00,minnow,7/16/15,7/16/15,7/26/15,10,US,NY,N Tonawanda,TRUE,1.00,75.95,12.15,1538,43,,,1,,
13451527,131.00,minnow,7/22/15,7/22/15,8/6/15,15,US,PA,Thornton,TRUE,12.00,1173.43,118.63,437,82,,,1,,
13466756,-23.00,minnow,7/23/15,7/23/15,11/18/16,484,IN,,New Delhi,TRUE,0.00,0.00,0.00,0,2,,,,,
13539469,1926.00,dolphin,7/29/15,7/29/15,8/4/15,6,US,FL,Lakeland,TRUE,137.00,4400.51,534.20,688,977,,,1,,
13551384,115.00,sea_bass,7/30/15,2/11/17,2/14/17,3,US,NJ,long branch,TRUE,23.00,538.93,68.42,439,75,,,2,,
13599113,309.00,dolphin,8/2/15,8/2/15,8/18/15,16,US,PA,Sewickley,TRUE,11.00,2544.10,70.00,949,45,,,1,,
13601863,65.00,minnow,8/2/15,8/2/15,8/20/15,18,US,CA,Bakersfield,TRUE,12.00,140.53,12.68,154,48,,,1,,
13636867,13.00,minnow,8/4/15,8/4/15,11/19/16,473,US,CA,Thousand Oaks,TRUE,5.00,91.33,8.22,63,10,,,1,,
13769393,3411.00,dolphin,8/14/15,8/14/15,10/24/15,71,US,FL,Hialeah,TRUE,13.00,3215.70,518.56,0,90,,,1,,
13869705,-114.00,dolphin,8/21/15,8/21/15,8/28/15,7,GB,,Watford,TRUE,9.00,3635.07,320.25,1755,87,,,1,,
13872568,-708.00,whale,8/21/15,8/21/15,9/10/15,20,US,SD,Garretson,TRUE,111.00,16418.17,1133.83,27351,550,,,1,,
13892734,19.00,minnow,8/22/15,8/22/15,8/29/15,7,US,CA,ALAMEDA,TRUE,7.00,86.87,6.75,842,60,,,1,,
13929461,1684.00,dolphin,8/25/15,8/25/15,9/2/15,8,US,OH,Chippewa Lake,TRUE,56.00,2446.83,451.80,146,257,,,,,
14012222,-8.00,minnow,8/31/15,8/31/15,9/1/15,1,GB,,arlington,FALSE,0.00,0.00,0.00,0,28,,,,,
14127878,4.00,minnow,9/8/15,9/8/15,9/30/15,22,US,CA,Chino,TRUE,10.00,377.04,33.66,41,51,,,,,
14136825,1274.00,minnow,9/9/15,9/9/15,9/14/15,5,CN,,GUANGZHOU,TRUE,22.00,553.12,45.99,2765,119,,,1,,
14149733,18238.00,dolphin,9/10/15,9/10/15,9/11/15,1,US,CA,Tustin,TRUE,491.00,14665.00,2254.80,7597,3517,,,2,,
14203136,30339.00,whale,9/14/15,9/14/15,9/19/15,5,US,CA,Corona,TRUE,1562.00,57243.11,10543.37,17455,5279,,,,,
14341500,259.00,minnow,9/23/15,9/23/15,1/22/16,121,RU,,Rybinsk,TRUE,5.00,1189.49,104.36,429,27,,,1,,
14460500,1435.00,sea_bass,10/2/15,10/2/15,10/5/15,3,US,CA,Fremont,TRUE,77.00,2100.79,131.89,1437,296,,,,,
14475850,26.00,dolphin,10/3/15,10/3/15,10/10/15,7,US,GA,Young Harris,TRUE,22.00,7597.10,208.60,1939,109,,,3,,
14510985,360.00,dolphin,10/5/15,10/5/15,12/21/15,77,US,MO,Blue Springs,TRUE,14.00,2845.36,229.24,176,64,,,1,,
