id,https://www.bonanza.com/booths/,booth_id,seller_id,featured_category_id,profit_estimate,value_em,created_at,first_sale,DaysToSale,Days as User,profit_per_day,orders,d_per_order,source_em,city,state,country,items_for_sale,view_count,offers,conversion_rate,membership_level,feedback,rate,rating
18244589,https://www.bonanza.com/booths/2844333,2844333,18244589,26395,387.45,SEA_BASS,2/14/2015,2015-02-27,13,"1,403",$0.28,130,$2.98,4,Brownsville,Texas,US,188,1912,7,0.37%,0,7.00,5%,4.43
28857275,https://www.bonanza.com/booths/3910936,3910936,28857275,0,78.34,SEA_BASS,11/19/2014,2014-11-24,5,"1,490",$0.05,45,$1.74,4,Bogota,NJ,US,0,493,7,1.42%,0,4.00,9%,5.00
26763428,https://www.bonanza.com/booths/3671237,3671237,26763428,0,761.1,DOLPHIN,3/28/2012,2012-04-04,7,"2,456",$0.31,153,$4.97,0,BROOKLYN,New York,US,8,39,1,2.56%,0,13.00,8%,5.00
25469730,https://www.bonanza.com/booths/3505468,3505468,25469730,0,504.77,DOLPHIN,2/23/2014,2014-02-25,2,"1,759",$0.29,291,$1.73,0,Hưng Yên,H?ng Yên,VN,1556,1429,15,1.05%,0,18.00,6%,3.89
20223126,https://www.bonanza.com/booths/2998440,2998440,20223126,11450,551.56,SEA_BASS,8/13/2012,2012-09-08,26,"2,318",$0.24,516,$1.07,4,Ribeira Grande,Azores,PT,563,1,0,0.00%,0,107.00,21%,4.81
870759,https://www.bonanza.com/booths/181676,181676,870759,11450,636.09,MINNOW,5/7/2017,2017-05-15,8,590,$1.08,137,$4.64,,Carlsbad,CA,US,39,166,1,0.60%,0,21.00,15%,4.71
27068562,https://www.bonanza.com/booths/2733595,3704792,27068562,26395,1267.57,MINNOW,8/14/2017,2017-09-07,24,491,-$0.04,44,-$0.53,4,Greenacres,Florida,US,67,233,3,2.04%,3,6.00,3%,5.00
13062658,https://www.bonanza.com/booths/2392987,2392987,13062658,6028,819.64,SEA_BASS,3/9/2017,2017-03-12,3,649,$1.26,153,$5.36,4,Dallas,TX,US,42,158,1,0.63%,0,9.00,6%,3.89
30610913,https://www.bonanza.com/booths/4130029,4130029,30610913,220,986.57,DOLPHIN,8/1/2013,2013-08-05,4,"1,965",$0.50,280,$3.52,4,Kabupaten Bangka,Kep Bangka Belitung,ID,403,3421,31,0.91%,3,19.00,7%,3.74
23297125,https://www.bonanza.com/booths/3250241,3250241,23297125,11700,780.79,DOLPHIN,12/11/2013,2013-12-24,13,"1,833",$0.43,159,$4.91,16,Pompano Beach,FL,US,238,230,1,0.43%,0,9.00,6%,4.11
26769397,https://www.bonanza.com/booths/3671821,3671821,26769397,1,12,MINNOW,8/3/2017,2017-08-14,11,502,$0.02,41,$0.30,4,Somerset,California,US,749,184,2,1.09%,0,5.00,12%,5.00
25158119,https://www.bonanza.com/booths/3467705,3467705,25158119,12576,243.71,MINNOW,1/23/2018,2018-01-27,4,329,$0.74,18,$13.54,0,Guangzhou,GuangDong,CN,2879,127,1,0.79%,0,7.00,39%,3.43
22622901,https://www.bonanza.com/booths/3547589,3547589,22622901,281,84.95,MINNOW,5/9/2017,2017-05-19,10,588,$0.14,38,$2.24,0,Adkins,TX,US,82,110,4,3.64%,0,4.00,11%,5.00
16654995,https://www.bonanza.com/booths/2716310,2776661,16654995,281,4584.31,DOLPHIN,2/22/2016,2016-05-27,95,"1,030",$4.51,432,$10.85,3,Mumbai,Maharashtra,IN,12687,9803,35,1.38%,3,55.00,7%,3.07
29957156,https://www.bonanza.com/booths/4678353,4678353,29957156,99,42.89,SEA_BASS,3/20/2016,2016-03-24,4,"1,003",$0.04,42,$1.02,0,rancho cucamonga,CA,US,33,627,44,7.02%,0,0.00,0%,NULL
13391470,https://www.bonanza.com/booths/2431914,2431914,13391470,281,103.51,SEA_BASS,1/19/2016,2016-02-06,18,"1,064",$0.10,169,$0.61,,Meridian,ID,US,8958,1409,4,0.28%,0,10.00,6%,5.00
33372984,https://www.bonanza.com/booths/3695322,4439661,33372984,220,27.59,SEA_BASS,7/8/2018,2018-07-21,13,163,$0.70,13,$3.26,22,Louisville,KY,US,43,228,0,0.00%,0,1.00,9%,5.00
35886157,https://www.bonanza.com/booths/2473083,4687723,35886157,26395,-0.12,SEA_BASS,11/21/2018,2018-11-26,5,27,$35.88,8,$0.86,22,sadhaura,haryana,IN,2192,910,8,2.38%,0,0.00,9%,NULL
32281104,https://www.bonanza.com/booths/4333497,4333497,32281104,26395,8.76,MINNOW,4/23/2014,2014-06-12,50,"1,700",$0.01,10,$0.88,22,Daet,Cam. Norte,PH,20,287,4,1.39%,0,0.00,0%,NULL
331709,https://www.bonanza.com/booths/85140,85140,331709,1,883.62,DOLPHIN,3/20/2015,2015-07-08,110,"1,369",$0.65,867,$1.02,,Grants Pass,OR,US,2528,340,7,2.06%,0,79.00,9%,4.87
15025210,https://www.bonanza.com/booths/4513009,2637591,15025210,11700,861.37,SEA_BASS,11/11/2015,2016-02-29,110,"1,133",$0.03,142,$3.09,,Zhuhai,Guangdong,CN,862,314,13,0.51%,1,8.00,9%,3.50
12483886,https://www.bonanza.com/booths/2310015,2310015,12483886,0,498,SEA_BASS,9/14/2014,2014-09-19,5,"1,556",$0.32,193,$2.58,3,Atlantic Beach,FL,US,1,5,0,0.00%,0,20.00,10%,4.20
9419367,https://www.bonanza.com/booths/29736,1817019,9419367,11450,180.44,MINNOW,8/21/2014,2014-08-26,"2,364","3,595",$0.00,41,$0.42,,Los Angeles,CA,US,12015,5583,0,0.93%,0,2.00,8%,5.00
30366717,https://www.bonanza.com/booths/3687582,4092980,30366717,11450,808.02,DOLPHIN,1/28/2018,2018-02-13,89,499,-$0.31,57,-$9.77,4,Dimitrovgrad,Haskovo,BG,13,2726,31,0.09%,4,2.00,6%,5.00
29369222,https://www.bonanza.com/booths/3967245,3967245,29369222,0,557.51,DOLPHIN,8/14/2016,2016-08-30,16,856,$0.65,106,$5.26,8,PALISADES PARK,New Jersey,US,7,116,0,0.00%,0,6.00,6%,3.67
12655891,https://www.bonanza.com/booths/2333610,2333610,12655891,11450,429,SEA_BASS,8/7/2017,2017-08-11,4,498,$0.86,267,$1.61,4,Houston,TX,US,281,290,9,3.10%,0,43.00,16%,4.81
31087791,https://www.bonanza.com/booths/4193169,4193169,31087791,267,96.55,MINNOW,6/3/2014,2014-06-07,4,"1,659",$0.06,12,$8.05,4,Los Gatos,CA,US,4,3,0,0.00%,0,1.00,8%,5.00
13919130,https://www.bonanza.com/booths/2498860,2498860,13919130,281,5512.63,DOLPHIN,4/9/2016,2016-04-18,9,983,$5.61,1037,$5.32,4,Scottsdale,AZ,US,26473,3142,25,0.80%,4,77.00,7%,4.03
6928251,https://www.bonanza.com/booths/4473076,1356639,6928251,11450,2842.57,DOLPHIN,2/2/2014,2014-02-08,386,487,$0.01,1485,$3.71,3,Tucson,AZ,US,2076,1652,10,0.60%,0,67.00,22%,4.49
34711551,https://www.bonanza.com/booths/4568295,4568295,34711551,0,23.76,DOLPHIN,7/20/2011,2011-09-05,47,"2,708",$0.01,29,$0.82,0,Gaffney,SC,US,585,2189,8,0.37%,0,1.00,3%,5.00
15034049,https://www.bonanza.com/booths/2638365,2638365,15034049,0,143.95,MINNOW,6/5/2013,2013-07-04,29,"2,022",$0.07,36,$4.00,4,Calhan,CO,US,160,1279,3,0.23%,0,1.00,3%,5.00
29567444,https://www.bonanza.com/booths/4000026,4000026,29567444,0,1578.68,DOLPHIN,6/15/2016,2016-11-02,140,916,$1.72,220,$7.18,8,Altoona,AL,US,7,483,20,4.14%,2,19.00,9%,4.95
8140791,https://www.bonanza.com/booths/1586923,1586923,8140791,281,436.91,SEA_BASS,9/8/2014,2014-09-15,7,"1,562",$0.28,260,$1.68,,Saint Charles,MO,US,46,34,1,2.94%,0,8.00,3%,5.00
36063807,https://www.bonanza.com/booths/4706396,4706396,36063807,11232,-55.08,DOLPHIN,4/2/2015,2015-04-08,6,"1,356",-$0.04,33,-$1.67,8,Flower Mound,TX,US,772,1198,34,2.84%,0,1.00,3%,5.00
31225747,https://www.bonanza.com/booths/4210052,4210052,31225747,267,77.15,MINNOW,2/14/2017,2017-02-28,14,672,$0.11,9,$8.57,0,Austin,Texas,US,2663,317,0,0.00%,0,1.00,11%,5.00
32995472,https://www.bonanza.com/booths/3253031,4412476,32995472,0,3.18,SEA_BASS,6/19/2018,2018-06-27,8,182,$5.29,21,$4.20,0,Evansville,Indiana,US,241,175,4,2.99%,0,0.00,3%,NULL
22068784,https://www.bonanza.com/booths/3141855,3141855,22068784,6028,8048.57,WHALE,12/10/2014,2014-12-18,8,"1,469",$5.48,734,$10.97,8,Van Nuys,CA,US,302,1611,25,1.55%,3,60.00,8%,4.92
27183463,https://www.bonanza.com/booths/3749615,3749615,27183463,11700,295.79,SEA_BASS,5/15/2016,2016-05-20,5,947,$0.31,62,$4.77,0,Da Nang,Da Nang,VN,997,192,5,2.60%,0,3.00,5%,4.67
26489938,https://www.bonanza.com/booths/3638098,3638098,26489938,1,61.47,MINNOW,1/9/2017,2017-01-12,3,708,$0.09,34,$1.81,4,A.Muang,Pathumthani,TH,125,215,2,0.93%,0,4.00,12%,5.00
28782118,https://www.bonanza.com/booths/3901730,3901730,28782118,0,44.62,DOLPHIN,2/15/2016,2016-02-26,11,"1,037",$0.04,18,$2.48,17,Douglasville,GA,US,1019,537,0,0.00%,0,2.00,11%,5.00
421183,https://www.bonanza.com/booths/98416,98416,421183,281,3889.81,DOLPHIN,10/24/2008,2009-08-30,310,"3,707",$1.05,163,$23.86,0,New York,NY,US,924,6367,3,0.05%,0,10.00,6%,4.50
10250174,https://www.bonanza.com/booths/1960993,1960993,10250174,281,1211.49,DOLPHIN,12/20/2012,2013-02-04,46,"2,189",$0.55,233,$5.20,4,Burbank,CA,US,12844,1359,8,0.59%,0,10.00,4%,5.00
21202077,https://www.bonanza.com/booths/3090557,3090557,21202077,1,-14.98,MINNOW,7/30/2011,2011-08-14,15,"2,698",-$0.01,43,-$0.35,0,Cheektowaga,NY,US,558,320,0,0.00%,0,4.00,9%,5.00
20760683,https://www.bonanza.com/booths/3639279,3042021,20760683,26395,854.95,SEA_BASS,9/15/2016,2016-10-21,36,824,$0.05,101,$2.33,4,BOHEMIA,NY,US,434,631,15,0.00%,2,3.00,13%,5.00
8581083,https://www.bonanza.com/booths/3839014,2507679,8581083,0,-127.96,MINNOW,6/27/2014,2015-09-06,436,"1,635",$0.00,72,$0.00,22,deerfield,nh,US,374,160,0,1.72%,0,3.00,13%,4.33
8594561,https://www.bonanza.com/booths/1651097,1651097,8594561,0,1151.22,DOLPHIN,1/8/2010,2014-02-12,"1,496","3,266",$0.35,50,$23.02,,Huntington Beach,CA,US,5,71,0,0.00%,0,4.00,8%,5.00
20652449,https://www.bonanza.com/booths/2033149,3033118,20652449,26395,423.08,MINNOW,9/8/2016,2016-09-15,7,831,$1.33,57,$2.73,0,Shau Kei Wan,NY,HK,777,618,2,0.32%,0,3.00,16%,5.00
13487693,https://www.bonanza.com/booths/2444521,2444521,13487693,11700,21,MINNOW,1/26/2017,2017-01-27,1,691,$0.03,36,$0.58,4,Rethymno,Crete,GR,628,122,1,0.82%,0,6.00,17%,3.00
9399787,https://www.bonanza.com/booths/1813055,1813055,9399787,11450,112.01,SEA_BASS,8/4/2016,2016-09-01,28,866,$0.13,159,$0.70,,Beloit,WI,US,1887,335,0,0.00%,0,15.00,9%,5.00
26271471,https://www.bonanza.com/booths/3609503,3609503,26271471,267,208,SEA_BASS,8/23/2015,2015-08-29,6,"1,213",$0.17,92,$2.26,8,gold canyon,AZ,US,17137,454,5,1.10%,0,13.00,14%,4.31
20624740,https://www.bonanza.com/booths/3030530,3030530,20624740,11700,320.33,MINNOW,6/29/2012,2012-08-24,56,"2,363",$0.14,22,$14.56,7,Greenacres,FL,US,38,43,1,2.33%,0,1.00,5%,5.00
20169650,https://www.bonanza.com/booths/2994007,2994007,20169650,0,1222.46,DOLPHIN,5/8/2009,2009-09-07,122,"3,511",$0.35,149,$8.20,4,South Yarmouth,MA,US,546,483,1,0.21%,0,14.00,9%,4.29
15660442,https://www.bonanza.com/booths/2688022,2688022,15660442,6028,159.39,DOLPHIN,11/28/2012,2012-12-21,23,"2,211",$0.07,86,$1.85,3,MILWAUKEE,WI,US,2845,1422,1,0.07%,0,4.00,5%,4.50
109602,https://www.bonanza.com/booths/46022,46022,109602,281,2617.02,DOLPHIN,8/8/2014,2014-08-12,4,"1,593",$1.64,413,$6.34,,Indianapolis,IN,US,91,74,0,0.00%,0,540.00,131%,5.00
33209447,https://www.bonanza.com/booths/4421621,4421621,33209447,11700,69.51,SEA_BASS,6/17/2013,2013-06-20,3,"2,010",$0.03,22,$3.16,4,Cooper City,Florida,US,471,660,6,0.91%,0,3.00,14%,5.00
16991409,https://www.bonanza.com/booths/2802564,2802564,16991409,0,-120.45,MINNOW,4/11/2009,2009-09-18,160,"3,538",-$0.03,65,-$1.85,4,Closter,NJ,US,14111,2796,7,0.25%,0,6.00,9%,3.67
36232489,https://www.bonanza.com/booths/4724499,4724499,36232489,0,0,MINNOW,8/29/2016,2016-09-01,3,841,$0.00,1,$0.00,4,Fairlawn,,BR,1,12,1,8.33%,2,0.00,0%,NULL
19038664,https://www.bonanza.com/booths/2902047,2902047,19038664,11450,57.07,SEA_BASS,12/18/2016,2017-01-05,18,730,$0.08,91,$0.63,2,Cleveland,OH,US,1650,707,4,0.57%,0,3.00,3%,5.00
10636580,https://www.bonanza.com/booths/2004248,2004248,10636580,11450,4,MINNOW,5/11/2013,2013-05-20,9,"2,047",$0.00,44,$0.09,,Concord,NH,US,1014,260,0,0.00%,0,5.00,11%,4.20
25052239,https://www.bonanza.com/booths/3699468,3463289,25052239,0,65.15,MINNOW,4/29/2017,2017-05-05,6,598,$0.13,31,$4.37,8,Garden Grove,CA,US,1,0,0,0.00%,0,7.00,22%,4.43
28113671,https://www.bonanza.com/booths/3818711,3818711,28113671,281,828.62,DOLPHIN,8/11/2015,2015-08-18,7,"1,225",$0.68,30,$27.62,4,La Vale,MD,US,230,75,1,1.33%,1,6.00,20%,4.33
34440882,https://www.bonanza.com/booths/4615108,4615108,34440882,0,-0.44,MINNOW,6/13/2016,2016-06-18,5,918,$0.00,2,-$0.22,4,Lawton,OK,US,44,35,1,2.86%,0,0.00,0%,NULL
10945366,https://www.bonanza.com/booths/2053710,2053710,10945366,14339,85.67,SEA_BASS,12/14/2016,2017-02-21,69,734,$0.12,202,$0.42,,Etiwanda,CA,US,217,31,1,3.23%,0,13.00,6%,5.00
33039889,https://www.bonanza.com/booths/4403149,4403149,33039889,281,3,MINNOW,4/8/2015,2015-04-13,5,"1,350",$0.00,5,$0.63,4,JAIPUR,RAJASTHAN,IN,2737,34,1,2.94%,0,1.00,20%,5.00
28312784,https://www.bonanza.com/booths/4062808,3840687,28312784,6028,21.33,SEA_BASS,10/15/2017,2017-11-20,36,429,$4.44,42,$44.25,4,beijing,BJ,CN,116,11,1,1.30%,0,2.00,23%,5.00
46433,https://www.bonanza.com/booths/23755,23755,46433,1,86.06,DOLPHIN,4/4/2013,2013-04-08,4,"2,084",$0.04,62,$1.39,3,Medina,OH,US,559,290,2,0.69%,0,10.00,16%,4.90
27585833,https://www.bonanza.com/booths/3763544,3763544,27585833,12576,28.54,MINNOW,12/22/2016,2017-02-06,46,726,$0.04,18,$1.59,4,BISHOP,GA,US,630,4,0,0.00%,0,4.00,22%,5.00
33960496,https://www.bonanza.com/booths/4498837,4498837,33960496,888,292.59,DOLPHIN,8/1/2016,2016-08-15,14,869,$0.34,168,$1.74,5,putian,fujian,CN,3042,2815,160,5.68%,2,3.00,2%,5.00
8874527,https://www.bonanza.com/booths/1699879,1699879,8874527,267,153.22,DOLPHIN,7/20/2017,2017-08-02,13,516,$0.30,390,$0.39,,Orefield,PA,US,3371,1005,3,0.30%,0,48.00,12%,4.71
14970398,https://www.bonanza.com/booths/2631781,2631781,14970398,0,-1077.98,DOLPHIN,4/10/2014,2014-05-08,28,"1,713",-$0.63,28,-$38.50,,Oak City,NC,US,21,8272,0,0.00%,3,1.00,4%,5.00
30771821,https://www.bonanza.com/booths/4151825,4151825,30771821,6028,4111,DOLPHIN,3/8/2016,2016-03-15,7,"1,015",$4.05,166,$24.77,0,La Mirada,CA,US,1271,1375,8,0.58%,4,5.00,3%,4.60
23571800,https://www.bonanza.com/booths/3282522,3282522,23571800,26395,3453.15,DOLPHIN,6/17/2014,2014-09-05,80,"1,645",$2.10,91,$37.95,2,Lakeworth,Fl,US,71,484,1,0.21%,3,5.00,5%,3.80
16501512,https://www.bonanza.com/booths/2779136,2779136,16501512,64482,5174.23,DOLPHIN,2/1/2012,2012-02-17,16,"2,512",$2.06,1774,$2.92,4,East Orange,NJ,US,0,10456,185,1.77%,0,108.00,6%,4.31
20654467,https://www.bonanza.com/booths/3033269,3033269,20654467,11450,275.99,SEA_BASS,9/26/2015,2015-10-03,7,"1,179",$0.23,171,$1.61,4,london,England,GB,1283,407,6,1.47%,0,16.00,9%,4.69
31227296,https://www.bonanza.com/booths/4214496,4214496,31227296,11116,173.04,MINNOW,8/25/2010,2011-09-24,395,"3,037",$0.06,9,$19.23,0,Bucyrus,OH,US,90,61,0,0.00%,1,0.00,0%,NULL
22494229,https://www.bonanza.com/booths/3176080,3176080,22494229,0,-104.6,DOLPHIN,1/19/2011,2011-02-09,21,"2,890",-$0.04,167,-$0.63,4,Seattle,WA,US,2819,1870,3,0.16%,0,19.00,11%,4.68
171400,https://www.bonanza.com/booths/61835,61835,171400,11450,217.56,MINNOW,8/8/2016,2016-08-23,15,862,$0.25,185,$1.18,,charleston,wv,US,93,943,0,0.00%,0,38.00,21%,4.58
22014138,https://www.bonanza.com/booths/3902103,3902103,22014138,0,18.53,MINNOW,2/10/2016,2016-04-26,76,"1,042",$0.02,9,$2.06,8,Tewksbury,MA,US,88,31,0,0.00%,0,1.00,11%,5.00
30486412,https://www.bonanza.com/booths/4299691,4111965,30486412,0,95.12,SEA_BASS,2/4/2018,2018-02-27,23,317,$0.07,57,$1.41,0,ISTANBUL,İstanbul,TR,3779,441,0,0.26%,0,2.00,13%,5.00
28290999,https://www.bonanza.com/booths/3837878,3837878,28290999,281,22.39,SEA_BASS,5/14/2016,2016-05-15,1,948,$0.02,66,$0.34,7,BRIDGEND,BRIDGEND,GB,1628,145,6,4.14%,0,5.00,8%,5.00
32846296,https://www.bonanza.com/booths/4566219,4385865,32846296,0,841.96,DOLPHIN,6/11/2018,2018-06-15,4,190,$0.02,47,$1.43,0,New York,NY,US,719,2444,6,4.00%,0,2.00,0%,5.00
11715875,https://www.bonanza.com/booths/2176171,2176171,11715875,11700,4.9,MINNOW,2/2/2009,2009-05-07,94,"3,606",$0.00,67,$0.07,,spring city,TN,US,719,169,4,2.37%,0,15.00,22%,4.20
