,items_id,offer_id,amount,fvf,sold_on,full_name,fvf_pct
9669,698453258,60420060,10.0,,3/20/19 5:14,DVDs & Blu-ray,
9670,698455050,60421865,26.94,0.8,3/20/19 5:21,DVDs & Blu-ray,0.02969561989606533
9671,698458774,60424482,19.87,1.43,3/20/19 5:33,DVDs & Blu-ray,0.0719677906391545
9672,698458979,60424583,23.2,0.69,3/20/19 5:33,DVDs & Blu-ray,0.029741379310344825
9673,694128901,60374984,99.0,8.91,3/20/19 5:38,Handbags,0.09
9674,698465478,60424785,29.02,2.61,3/20/19 5:56,DVDs & Blu-ray,0.08993797381116471
9675,698467502,60424877,39.05,2.94,3/20/19 6:05,DVDs & Blu-ray,0.07528809218950064
9676,677482514,60425782,19.11,2.09,3/20/19 7:25,DVDs & Blu-ray,0.10936682365253793
9677,698491312,60425854,13.65,1.35,3/20/19 7:31,DVDs & Blu-ray,0.09890109890109891
9678,698497347,60426098,25.0,3.25,3/20/19 7:55,DVDs & Blu-ray,0.13
9679,691963077,60426219,28.96,3.76,3/20/19 7:59,Handbags,0.1298342541436464
9680,671922452,60426319,30.49,2.34,3/20/19 8:07,Handbags,0.07674647425385372
9681,695409253,60368498,169.7,0.0,3/20/19 8:23,Handbags,0.0
9682,662671951,60426793,49.99,6.5,3/20/19 8:39,Handbags,0.1300260052010402
9683,662864969,60427005,35.63,1.11,3/20/19 9:00,Handbags,0.031153522312657875
9684,671540763,60251495,71.27,0.0,3/20/19 9:00,DVDs & Blu-ray,0.0
9685,698521606,60427231,15.54,0.96,3/20/19 9:20,Handbags,0.06177606177606178
9686,698533445,60427813,15.27,1.11,3/20/19 9:57,DVDs & Blu-ray,0.07269155206286838
9687,698526010,60427371,30.0,3.9,3/20/19 10:00,DVDs & Blu-ray,0.13
9688,698534513,60427868,49.9,4.49,3/20/19 10:05,DVDs & Blu-ray,0.08997995991983969
9689,698535355,60427976,25.0,3.25,3/20/19 10:10,DVDs & Blu-ray,0.13
9690,698536796,60427953,49.98,3.6,3/20/19 10:14,DVDs & Blu-ray,0.07202881152460985
9691,698537059,60427930,19.98,1.8,3/20/19 10:15,DVDs & Blu-ray,0.09009009009009009
9692,698537083,60427936,47.96,5.2,3/20/19 10:15,DVDs & Blu-ray,0.10842368640533778
9693,698541551,60428013,14.5,2.76,3/20/19 10:40,DVDs & Blu-ray,0.19034482758620688
9694,698542941,60428442,43.68,3.5,3/20/19 10:45,DVDs & Blu-ray,0.08012820512820513
9695,698546097,60428555,77.7,6.42,3/20/19 11:07,Handbags,0.08262548262548262
9696,698550943,60429035,178.0,0.0,3/20/19 11:35,Handbags,0.0
9697,694819437,60428524,139.5,12.51,3/20/19 11:42,Handbags,0.08967741935483871
9698,698552567,60429234,9.99,0.5,3/20/19 11:46,DVDs & Blu-ray,0.050050050050050046
9699,698553210,60427785,49.9,4.49,3/20/19 11:50,DVDs & Blu-ray,0.08997995991983969
9700,698553268,60429334,49.9,4.49,3/20/19 11:51,DVDs & Blu-ray,0.08997995991983969
9701,698554364,60429349,47.5,4.28,3/20/19 11:55,DVDs & Blu-ray,0.09010526315789474
9702,690037520,60429446,143.03,27.18,3/20/19 12:01,Handbags,0.19003006362301614
9703,698557296,60429536,67.77,8.81,3/20/19 12:04,DVDs & Blu-ray,0.1299985244208352
9704,697969821,60429906,40.0,2.56,3/20/19 12:33,DVDs & Blu-ray,0.064
9705,698567528,60414938,197.01,25.61,3/20/19 12:39,Handbags,0.12999340135018528
9706,698576496,60430339,38.0,1.33,3/20/19 13:13,Men's clothing,0.035
9707,512551790,60430444,43.0,3.87,3/20/19 13:15,DVDs & Blu-ray,0.09
9708,693126482,60430554,92.0,6.21,3/20/19 13:25,DVDs & Blu-ray,0.0675
9709,698581994,60387687,22.47,1.04,3/20/19 13:34,DVDs & Blu-ray,0.046283934134401426
9710,698584616,60430823,12.1,2.73,3/20/19 13:43,DVDs & Blu-ray,0.22561983471074382
9711,698586403,60430584,30.99,2.52,3/20/19 13:49,DVDs & Blu-ray,0.08131655372700872
9712,368599803,60431042,385.11,13.48,3/20/19 13:56,Handbags,0.0350029861597985
9713,693395224,60431223,49.99,2.97,3/20/19 14:13,DVDs & Blu-ray,0.059411882376475295
9714,624252488,60431277,13.98,0.9,3/20/19 14:15,DVDs & Blu-ray,0.06437768240343347
9715,698598948,60431479,25.95,2.34,3/20/19 14:29,DVDs & Blu-ray,0.09017341040462427
9716,698599068,60431154,7.49,0.5,3/20/19 14:30,DVDs & Blu-ray,0.06675567423230974
9717,698601323,60431697,162.4,16.06,3/20/19 14:43,Handbags,0.09889162561576353
9718,673955019,60431684,70.13,5.86,3/20/19 14:43,Men's clothing,0.08355910452017683
9719,698601509,60431665,10.97,0.8,3/20/19 14:45,DVDs & Blu-ray,0.07292616226071102
9720,698602849,60431805,108.19,9.28,3/20/19 14:54,Vitamins,0.08577502541824568
9721,698604612,60431964,19.74,0.0,3/20/19 15:08,DVDs & Blu-ray,0.0
9722,698604616,60431974,14.89,0.89,3/20/19 15:08,DVDs & Blu-ray,0.05977165883143049
9723,698605284,60431978,31.82,1.96,3/20/19 15:14,DVDs & Blu-ray,0.061596480201131364
9724,698609250,60432261,25.0,3.25,3/20/19 15:26,DVDs & Blu-ray,0.13
9725,661557428,60432264,22.76,2.96,3/20/19 15:28,DVDs & Blu-ray,0.13005272407732862
9726,698610890,60432309,9.82,0.69,3/20/19 15:32,Home & Garden,0.07026476578411404
9727,696835661,60432284,45.52,0.0,3/20/19 15:32,Handbags,0.0
9728,698625823,60432746,45.88,5.96,3/20/19 16:08,DVDs & Blu-ray,0.1299040976460331
9729,696752011,60431830,55.07,4.06,3/20/19 16:08,DVDs & Blu-ray,0.07372435082622117
9730,698639085,60432460,22.99,2.6,3/20/19 16:34,DVDs & Blu-ray,0.11309264897781646
9731,698655734,60433408,114.04,10.26,3/20/19 17:04,Handbags,0.08996843212907751
9732,695683085,60433719,12.99,1.17,3/20/19 17:26,DVDs & Blu-ray,0.09006928406466512
9733,403084443,60433982,16.72,1.88,3/20/19 17:44,DVDs & Blu-ray,0.11244019138755981
9734,698682342,60433953,38.51,4.42,3/20/19 17:49,DVDs & Blu-ray,0.11477538301739808
9735,676711412,60434008,62.57,5.63,3/20/19 17:49,Handbags,0.08997922326993767
9736,698683915,60383161,49.9,4.49,3/20/19 17:51,DVDs & Blu-ray,0.08997995991983969
9737,698696734,60434362,180.18,16.22,3/20/19 18:10,Handbags,0.09002109002109002
9738,698699458,60434376,27.0,0.95,3/20/19 18:16,DVDs & Blu-ray,0.03518518518518518
9739,698700476,60434387,12.15,0.71,3/20/19 18:18,DVDs & Blu-ray,0.05843621399176954
9740,698703715,60434338,22.99,2.07,3/20/19 18:25,DVDs & Blu-ray,0.0900391474554154
9741,698706249,60434605,49.9,4.49,3/20/19 18:30,DVDs & Blu-ray,0.08997995991983969
9742,698713646,60434691,22.9,3.03,3/20/19 18:42,DVDs & Blu-ray,0.13231441048034934
9743,645580360,60435174,95.38,7.91,3/20/19 19:09,Handbags,0.08293143216607256
9744,698729986,60435337,150.0,18.2,3/20/19 19:22,Handbags,0.12133333333333333
9745,698731346,60435384,49.9,4.49,3/20/19 19:27,DVDs & Blu-ray,0.08997995991983969
9746,698732764,60435443,13.09,0.5,3/20/19 19:32,DVDs & Blu-ray,0.03819709702062643
9747,680987717,60435024,16.9,2.2,3/20/19 19:38,DVDs & Blu-ray,0.13017751479289943
9748,668078491,60436284,11.69,0.76,3/20/19 20:36,DVDs & Blu-ray,0.06501283147989735
9749,698748310,60436522,59.99,5.4,3/20/19 20:54,DVDs & Blu-ray,0.09001500250041673
9750,698751653,60436817,49.9,4.49,3/20/19 21:17,DVDs & Blu-ray,0.08997995991983969
9751,698773954,60437247,159.98,0.0,3/20/19 22:03,Handbags,0.0
9752,698775755,60437456,19.87,1.43,3/20/19 22:20,DVDs & Blu-ray,0.0719677906391545
9753,698776334,60437533,21.99,2.86,3/20/19 22:22,DVDs & Blu-ray,0.13005911778080947
9754,698777736,60437541,19.95,0.0,3/20/19 22:26,DVDs & Blu-ray,0.0
9755,698786619,60438070,3.99,0.5,3/20/19 23:20,DVDs & Blu-ray,0.12531328320802004
9756,698787064,60438087,133.93,17.41,3/20/19 23:22,Car & Truck Parts,0.12999328007167923
9757,698788458,60438106,23.4,2.11,3/20/19 23:27,DVDs & Blu-ray,0.09017094017094017
9758,641864177,60438398,10.9,0.54,3/21/19 0:06,DVDs & Blu-ray,0.04954128440366973
9759,698809145,60438197,59.97,5.4,3/21/19 0:15,DVDs & Blu-ray,0.09004502251125564
9760,698813767,60438554,13.49,0.9,3/21/19 0:30,DVDs & Blu-ray,0.06671608598962195
9761,379456300,60438594,7.5,0.98,3/21/19 0:32,DVDs & Blu-ray,0.13066666666666665
9762,698821140,60356319,152.61,12.83,3/21/19 1:35,Handbags,0.08407050651988729
9763,698821791,60439819,35.9,6.82,3/21/19 1:45,DVDs & Blu-ray,0.18997214484679667
9764,698822529,60439871,196.0,16.74,3/21/19 1:58,Handbags,0.08540816326530612
9765,698824385,60439494,277.19,24.95,3/21/19 2:22,Handbags,0.09001046213788376
9766,698827900,60424563,138.59,18.02,3/21/19 3:03,Handbags,0.13002381124179233
9767,683155193,60440601,27.0,5.1,3/21/19 3:07,DVDs & Blu-ray,0.18888888888888888
9768,698835002,60434136,49.9,4.49,3/21/19 4:10,DVDs & Blu-ray,0.08997995991983969
9769,698840630,60441641,14.91,1.08,3/21/19 5:07,DVDs & Blu-ray,0.07243460764587525
