id,category,profit_estimate,value_em,created_at,days_to_sale,days_as_user,profit_per_day,orders,d_per_order,source_em,country,items_for_sale,membership,feedback_rate,rating,is_winning
17126550,everything_else,49.29,MINNOW,3/22/16,79,1001,0.05,37,1.33,,US,1757,FALSE,0.11,5,TRUE
17128026,health_beauty,332.87,MINNOW,3/22/16,9,1001,0.33,84,3.96,,US,33,FALSE,0.05,3,TRUE
17130160,everything_else,142.78,MINNOW,3/22/16,8,1001,0.14,46,3.1,,US,208,FALSE,0.09,5,TRUE
17136113,health_beauty,119.59,MINNOW,3/22/16,37,1001,0.12,31,3.86,4,US,146,FALSE,0.03,5,TRUE
17136743,jewelry_watches,68.99,MINNOW,3/22/16,184,1001,0.07,64,1.08,4,US,555,FALSE,0.05,3.67,TRUE
17137024,everything_else,119,MINNOW,3/22/16,2,1001,0.12,45,2.64,4,CN,6,FALSE,0.04,3,TRUE
17137158,Sporting Goods,-0.12,MINNOW,3/22/16,946,1001,0,4,-0.03,16,US,634,FALSE,0,0,TRUE
17150517,everything_else,3260.48,DOLPHIN,3/23/16,23,1000,3.26,403,8.09,4,US,4,FALSE,0.03,4.14,TRUE
17157767,everything_else,3687.33,DOLPHIN,3/23/16,6,1000,3.69,1037,3.56,,CA,128,FALSE,0.08,3.87,TRUE
17165641,everything_else,124.42,MINNOW,3/24/16,16,999,0.12,98,1.27,,US,2,FALSE,0.11,5,TRUE
17168729,home_garden,9354.03,WHALE,3/24/16,6,999,9.36,1910,4.9,0,US,962,FALSE,0.08,4.58,TRUE
17188789,everything_else,4.11,MINNOW,3/25/16,160,998,0,27,0.15,,IE,2,FALSE,0,0,TRUE
17198097,home_garden,4588.77,DOLPHIN,3/25/16,8,998,4.6,916,5.01,,US,71,FALSE,0.11,4.29,TRUE
17198442,everything_else,458.13,DOLPHIN,3/25/16,1,998,0.46,227,2.02,,US,272,FALSE,0.03,3.67,TRUE
17198854,home_garden,94.4,SEA_BASS,3/25/16,12,998,0.09,187,0.5,4,US,11635,FALSE,0.04,4.14,TRUE
17200695,fashion,747.3,MINNOW,3/25/16,3,998,0.75,88,8.49,4,US,14071,FALSE,0.1,4.11,TRUE
17209091,everything_else,25.27,MINNOW,3/26/16,200,997,0.03,45,0.56,,US,26,FALSE,0.11,5,TRUE
17213337,everything_else,17.45,MINNOW,3/26/16,14,997,0.02,31,0.56,,US,19,FALSE,0.06,5,TRUE
17221881,health_beauty,3860.25,DOLPHIN,3/27/16,4,996,3.88,1459,2.65,,US,13,FALSE,0.07,4.8,TRUE
17227225,everything_else,29.54,MINNOW,3/27/16,4,996,0.03,56,0.53,,US,3588,FALSE,0.09,5,TRUE
17252849,home_garden,1627.94,DOLPHIN,3/28/16,1,995,1.64,1900,0.86,,US,11643,FALSE,0.08,4.8,TRUE
17259341,everything_else,-36.39,MINNOW,3/29/16,2,994,-0.04,64,-0.57,4,US,728,FALSE,0.16,3.4,TRUE
17268219,everything_else,459.11,MINNOW,3/29/16,141,994,0.46,53,8.66,4,US,68,FALSE,0.15,3.75,TRUE
17272199,fashion,3984.34,DOLPHIN,3/29/16,18,994,4.01,513,7.77,,US,406,FALSE,0.05,4.67,TRUE
