seller_id,offers,amount,order_value,sum_fvf,order_fvf_value
36297999,3,83.63,27.88,8.45,2.82
36298917,3,293.45,97.82,23.33,7.78
36299465,12,732.00,61.00,60.60,5.05
36299824,5,83.43,16.69,6.62,1.32
36305997,1,15.00,15.00,0.53,0.53
36308186,1,29.24,29.24,1.78,1.78
36309222,4,796.00,199.00,103.48,25.87
36313179,6,209.95,34.99,23.11,3.85
36313762,2,72.68,36.34,0.00,0.00
36318338,1,16.49,16.49,1.08,1.08
36322191,1,9.90,9.90,0.60,0.60
36324005,115,3382.64,29.41,364.05,3.17
36325580,1,39.80,39.80,1.83,1.83
36325987,2,183.88,91.94,7.37,3.69
36330965,101,12483.14,123.60,1066.29,10.56
36338047,1,33.28,33.28,2.10,2.10
36344379,1,4.00,4.00,0.76,0.76
36344771,1,110.00,110.00,14.30,14.30
36346184,10,751.27,75.13,74.67,7.47
36346486,26,871.75,33.53,159.78,6.15
36349568,1,29.26,29.26,2.16,2.16
36352462,5,70.87,14.17,9.00,1.80
36353919,1,93.49,93.49,0.00,0.00
36355677,6,417.11,69.52,33.24,5.54
36360978,10,269.44,26.94,28.57,2.86
36362878,10,484.78,48.48,32.59,3.26
36363482,2,36.70,18.35,5.34,2.67
36363719,1,28.98,28.98,1.71,1.71
36364216,2,67.60,33.80,8.79,4.40
36365787,1,25.98,25.98,1.44,1.44
36372603,2,23.53,11.77,1.81,0.91
36373500,1,19.99,19.99,3.80,3.80
36375941,1,24.00,24.00,0.84,0.84
36379580,2,235.20,117.60,19.46,9.73
36379633,2,13.00,6.50,1.00,0.50
36380108,2,89.91,44.96,8.09,4.05
36386580,3,1352.07,450.69,152.17,50.72
36389045,1,40.00,40.00,2.93,2.93
36390738,4,49.03,12.26,4.42,1.11
36391190,3,2020.45,673.48,184.39,61.46
36393362,1,9.99,9.99,1.90,1.90
36396456,2,103.03,51.52,9.27,4.64
36398527,1,17.80,17.80,2.31,2.31
36398687,1,14.99,14.99,1.35,1.35
36399768,9,206.02,22.89,18.54,2.06
36402956,1,26.94,26.94,4.17,4.17
36403856,1,8.99,8.99,0.50,0.50
36405429,9,244.66,27.18,25.99,2.89
36411581,9,53.39,5.93,15.49,1.72
36412542,1,25.08,25.08,1.58,1.58
36415892,1,5.00,5.00,0.50,0.50
36415963,2,145.26,72.63,12.25,6.13
36417433,1,7.58,7.58,0.99,0.99
36417494,3,157.18,52.39,21.77,7.26
36421852,76,958.15,12.61,139.67,1.84
36425013,6,418.60,69.77,32.16,5.36
36432655,1,2727.45,2727.45,50.91,50.91
36433101,5,213.47,42.69,19.14,3.83
36434113,18,5078.98,282.17,208.38,11.58
36434703,3,129.97,43.32,11.70,3.90
36439357,15,278.00,18.53,24.32,1.62
36446708,122,5943.96,48.72,362.00,2.97
36449522,2,29.97,14.99,2.70,1.35
36466425,8,188.02,23.50,9.19,1.15
36471609,1,191.00,191.00,17.10,17.10
36471863,14,2149.93,153.57,390.45,27.89
36472353,16,1695.94,106.00,151.65,9.48
36475149,1,47.98,47.98,6.24,6.24
36477734,8,80.36,10.05,4.99,0.62
36478326,2,122.98,61.49,8.06,4.03
36489547,1,44.54,44.54,1.56,1.56
36489564,1,29.17,29.17,2.63,2.63
36491404,2,59.96,29.98,17.99,9.00
36491461,3,61.43,20.48,3.57,1.19
36493368,2,32.38,16.19,1.05,0.53
36495373,8,171.80,21.48,20.97,2.62
36497444,1,108.75,108.75,16.25,16.25
36499136,3,107.62,35.87,11.24,3.75
36501468,1,32.66,32.66,2.94,2.94
36504131,12,538.72,44.89,66.86,5.57
36504778,44,433.19,9.85,39.01,0.89
36507691,7,273.00,39.00,22.15,3.16
36510559,7,88.94,12.71,5.21,0.74
36512740,5,62.31,12.46,6.00,1.20
36514085,1,898.70,898.70,50.83,50.83
36519187,4,108.96,27.24,14.17,3.54
36531795,4,80.61,20.15,2.39,0.60
36534539,1,12.45,12.45,,0.00
36541341,5,1105.99,221.20,69.19,13.84
36543507,2,68.08,34.04,5.52,2.76
36543579,11,572.50,52.05,35.66,3.24
36550049,3,485.36,161.79,54.77,18.26
36550993,29,594.64,20.50,43.30,1.49
36561252,1,48.00,48.00,9.12,9.12
36561432,1,35.98,35.98,4.68,4.68
36563478,1,29.60,29.60,3.85,3.85
36564704,2,73.98,36.99,9.62,4.81
36570885,2,28.95,14.48,1.00,0.50
36576237,1,48.16,48.16,4.33,4.33
36581535,2,18.16,9.08,1.34,0.67
36582133,1,73.50,73.50,8.26,8.26
36585201,1,50.00,50.00,1.75,1.75
36590933,1,6.65,6.65,0.60,0.60
36593864,97,3370.70,34.75,421.85,4.35
36594350,2,52.01,26.01,2.91,1.46
36596402,1,55.44,55.44,4.99,4.99
36600981,1,14.50,14.50,1.31,1.31
36601712,1,499.00,499.00,44.91,44.91
36602538,2,59.60,29.80,3.41,1.71
36602831,13,3234.03,248.77,351.40,27.03
36602868,3,61.96,20.65,4.63,1.54
36603230,1,58.00,58.00,5.22,5.22
36605231,28,1365.95,48.78,110.63,3.95
36606733,1,41.80,41.80,12.54,12.54
36609915,4,495.00,123.75,61.54,15.39
36610010,3,1055.95,351.98,18.36,6.12
36615663,45,2934.22,65.20,497.10,11.05
36616280,1,22.50,22.50,1.40,1.40
36621971,1,13.77,13.77,0.88,0.88
36626723,2,26.44,13.22,1.66,0.83
36627185,1,55.26,55.26,4.07,4.07
36630006,2,3125.00,1562.50,61.03,30.52
36630775,3,242.47,80.82,21.83,7.28
36637907,1,33.04,33.04,3.22,3.22
36640298,1,55.00,55.00,7.15,7.15
36641307,1,42.00,42.00,5.75,5.75
36641617,2,2.00,1.00,1.00,0.50
36645699,3,56.85,18.95,3.61,1.20
36647304,1,27.50,27.50,2.48,2.48
36647664,1,22.99,22.99,0.34,0.34
36647820,3,130.69,43.56,6.74,2.25
36649786,6,233.64,38.94,21.69,3.62
36649887,1,63.20,63.20,4.95,4.95
36655125,14,1232.18,88.01,94.39,6.74
36657286,4,454.98,113.75,41.38,10.35
36658667,1,40.23,40.23,12.07,12.07
36658694,1,18.76,18.76,1.69,1.69
36659423,1,165.00,165.00,21.45,21.45
36662041,1,32.79,32.79,2.05,2.05
36664570,12,584.78,48.73,72.03,6.00
36664595,1,31.35,31.35,2.12,2.12
36664615,3,404.58,134.86,36.62,12.21
36664680,1,53.55,53.55,3.92,3.92
36666139,1,25.00,25.00,0.88,0.88
36666196,1,25.94,25.94,1.89,1.89
36671364,1,33.41,33.41,14.32,14.32
36672534,3,203.78,67.93,61.14,20.38
36673763,3,253.92,84.64,22.68,7.56
36676460,1,36.73,36.73,0.94,0.94
36677472,1,23.56,23.56,0.58,0.58
36679170,11,404.90,36.81,40.82,3.71
36681596,1,414.98,414.98,39.60,39.60
36681651,16,436.31,27.27,27.93,1.75
36681895,2,45.80,22.90,2.78,1.39
36682999,1,38.06,38.06,0.98,0.98
36683654,3,14.97,4.99,3.00,1.00
36685014,1,13.99,13.99,1.26,1.26
36688529,1,17.49,17.49,0.50,0.50
36692016,3,128.90,42.97,32.39,10.80
36694458,3,67.48,22.49,4.56,1.52
36698654,34,2195.16,64.56,253.79,7.46
36700117,2,38.00,19.00,1.62,0.81
36704968,1,93.56,93.56,8.42,8.42
36708265,5,76.85,15.37,3.56,0.71
36714146,1,21.61,21.61,0.55,0.55
36715139,1,35.00,35.00,3.15,3.15
36725773,1,68.46,68.46,2.05,2.05
36727250,2,179.90,89.95,11.25,5.63
36728702,2,52.08,26.04,4.40,2.20
36729423,1,13.27,13.27,1.73,1.73
36733283,1,15.00,15.00,1.33,1.33
36735297,36,1642.54,45.63,255.69,7.10
36738225,1,20.00,20.00,0.70,0.70
36738578,1,23.98,23.98,4.56,4.56
36741509,1,108.20,108.20,9.00,9.00
36743113,6,730.95,121.83,24.63,4.11
36743285,9,415.49,46.17,49.33,5.48
36743593,3,74.45,24.82,10.19,3.40
36745067,1,18.95,18.95,0.53,0.53
36749699,1,14.00,14.00,2.66,2.66
36749789,1,18.80,18.80,1.69,1.69
36755032,7,158.86,22.69,16.12,2.30
36757912,7,164.63,23.52,14.50,2.07
36760243,3,144.36,48.12,9.12,3.04
36762702,5,189.00,37.80,17.01,3.40
36765338,1,39.00,39.00,1.37,1.37
36765995,2,56.18,28.09,5.06,2.53
36766289,1,55.51,55.51,5.00,5.00
36766751,1,44.09,44.09,3.56,3.56
36767550,1,73.95,73.95,5.76,5.76
36773288,10,3801.53,380.15,232.94,23.29
36776927,25,798.78,31.95,23.70,0.95
36779904,2,89.97,44.99,17.09,8.55
36780341,3,66.00,22.00,6.39,2.13
36791183,1,85.49,85.49,2.99,2.99
36795616,1,1.00,1.00,0.50,0.50
36797101,1,13.85,13.85,1.25,1.25
36797537,16,80.00,5.00,8.00,0.50
36802364,2,19.77,9.89,3.75,1.88
36804577,1,19.79,19.79,1.78,1.78
36807500,1,18.89,18.89,1.42,1.42
36808348,6,57.64,9.61,4.56,0.76
36809066,1,99.98,99.98,9.00,9.00
36811088,38,1725.84,45.42,151.39,3.98
36814780,1,4.99,4.99,0.50,0.50
36816412,1,11.91,11.91,0.00,0.00
36818042,1,32.79,32.79,2.95,2.95
36820481,1,37.27,37.27,3.35,3.35
36822364,41,3294.45,80.35,60.32,1.47
36824082,1,34.64,34.64,1.21,1.21
36824269,1,188.09,188.09,16.93,16.93
36826249,3,144.41,48.14,16.37,5.46
36827599,1,15.83,15.83,1.42,1.42
36827636,5,109.21,21.84,9.19,1.84
36828369,4,30.00,7.50,2.01,0.50
36828796,1,67.54,67.54,18.00,18.00
36829208,4,569.76,142.44,47.67,11.92
36829323,3,90.99,30.33,11.83,3.94
36829570,1,46.68,46.68,4.20,4.20
36830908,2,92.32,46.16,7.20,3.60
36830914,130,1462.64,11.25,97.43,0.75
36830953,3,110.00,36.67,3.85,1.28
36832131,1,158.94,158.94,20.66,20.66
36832936,2,15.00,7.50,1.35,0.68
36836659,1,58.81,58.81,7.15,7.15
36839942,4,91.90,22.98,5.51,1.38
36841575,3,24.99,8.33,1.50,0.50
36844036,44,1203.61,27.35,70.00,1.59
36844507,1,38.20,38.20,2.59,2.59
36845977,1,10.00,10.00,1.30,1.30
36846684,1,57.81,57.81,4.37,4.37
36848286,2,100.00,50.00,5.94,2.97
36851012,3,103.19,34.40,6.98,2.33
36855007,57,4266.10,74.84,452.95,7.95
36857120,1,9.14,9.14,0.50,0.50
36857254,2,489.00,244.50,146.70,73.35
36860911,1,16.99,16.99,3.23,3.23
36861590,2,45.33,22.67,2.54,1.27
36864069,1,85.47,85.47,7.69,7.69
36864745,7,34.55,4.94,3.50,0.50
36866560,5,256.82,51.36,17.64,3.53
36872349,36,915.35,25.43,79.44,2.21
36872729,3,91.09,30.36,5.25,1.75
36872793,1,89.09,89.09,8.02,8.02
36874272,25,1018.70,40.75,146.60,5.86
36874702,2,69.81,34.91,5.89,2.95
36887127,6,872.80,145.47,95.90,15.98
36892456,1,85.08,85.08,9.76,9.76
36895910,1,33.40,33.40,3.01,3.01
36896940,14,519.51,37.11,36.42,2.60
36900295,1,26.18,26.18,1.46,1.46
36900603,3,88.96,29.65,10.77,3.59
36901482,1,22.10,22.10,2.87,2.87
36903827,1,17.81,17.81,2.32,2.32
36910830,4,123.34,30.84,10.40,2.60
36912550,7,552.30,78.90,32.60,4.66
36914279,13,472.05,36.31,25.64,1.97
36914709,2,37.98,18.99,2.43,1.22
36915717,1,14.85,14.85,0.52,0.52
36915858,1,110.00,110.00,9.90,9.90
36916969,1,47.48,47.48,4.27,4.27
36918036,3,676.70,225.57,51.48,17.16
36918037,7,289.74,41.39,34.84,4.98
36918583,1,48.15,48.15,1.58,1.58
36920534,1,22.76,22.76,2.96,2.96
36921587,3,99.14,33.05,8.92,2.97
36924375,2,144.00,72.00,7.79,3.90
36924920,11,368.12,33.47,69.32,6.30
36928573,1,21.46,21.46,0.75,0.75
36929500,6,102.50,17.08,10.50,1.75
36936922,1,31.00,31.00,1.89,1.89
36938689,1,7.90,7.90,0.50,0.50
36940767,4,146.74,36.69,14.30,3.58
36941724,4,171.96,42.99,6.00,1.50
36947824,1,11.62,11.62,0.50,0.50
36948347,1,29.20,29.20,2.63,2.63
36948899,3,491.23,163.74,63.87,21.29
36951424,1,24.29,24.29,3.16,3.16
36953217,1,38.14,38.14,3.66,3.66
36956115,1,22.95,22.95,2.07,2.07
36958332,92,11382.66,123.72,839.31,9.12
36964683,3,39.13,13.04,6.49,2.16
36965864,1,15.00,15.00,3.00,3.00
36967054,2,25.90,12.95,0.00,0.00
36968039,1,74.43,74.43,5.85,5.85
36972917,6,349.09,58.18,12.30,2.05
36975895,7,364.91,52.13,14.80,2.11
36976895,1,6.99,6.99,0.50,0.50
36977760,1,3.99,3.99,0.50,0.50
36977872,1,30.00,30.00,1.05,1.05
36980293,3,34.82,11.61,2.31,0.77
36980365,3,40.88,13.63,3.68,1.23
36981582,2,320.35,160.18,23.18,11.59
36984795,2,56.52,28.26,1.98,0.99
36985011,1,412.60,412.60,14.09,14.09
36986082,3,3478.00,1159.33,137.24,45.75
36986826,21,305.92,14.57,18.94,0.90
36986936,2,54.43,27.22,1.90,0.95
36991686,2,58.43,29.22,1.10,0.55
36991756,1,18.00,18.00,1.62,1.62
36993572,1,99.99,99.99,9.00,9.00
36993813,2,130.00,65.00,4.55,2.28
36993960,2,115.90,57.95,26.25,13.13
36994011,4,943.10,235.78,122.60,30.65
36995097,508,24242.94,47.72,4388.53,8.64
36995478,2,527.65,263.83,47.49,23.75
36995578,13,455.81,35.06,33.49,2.58
36996346,11,3220.00,292.73,243.20,22.11
36997980,3,235.43,78.48,15.34,5.11
36998053,1,6.00,6.00,0.50,0.50
36998585,2,49.98,24.99,1.09,0.55
36999134,1,22.33,22.33,2.90,2.90
37001433,1,94.80,94.80,3.32,3.32
37001828,2,55.16,27.58,4.91,2.46
37002380,8,150.89,18.86,11.74,1.47
37002824,3,87.47,29.16,5.92,1.97
37003620,2,19.42,9.71,2.53,1.27
37005915,7,1443.78,206.25,92.90,13.27
37006785,13,1329.86,102.30,119.69,9.21
37012667,1,36.00,36.00,3.24,3.24
37012972,1,235.39,235.39,21.19,21.19
37017162,1,20.25,20.25,1.48,1.48
37021122,11,445.88,40.53,45.90,4.17
37021702,2,223.19,111.60,17.22,8.61
37022181,1,27.00,27.00,1.92,1.92
37026431,2,26.58,13.29,3.03,1.52
37027331,3,149.94,49.98,6.92,2.31
37027737,1,69.98,69.98,6.30,6.30
37028002,1,37.71,37.71,2.58,2.58
37028950,2,92.00,46.00,6.48,3.24
37031494,1,20.50,20.50,1.37,1.37
37031530,7,104.58,14.94,12.15,1.74
37031682,1,38.20,38.20,3.78,3.78
37034522,3,471.19,157.06,38.23,12.74
37035567,1,11.93,11.93,1.48,1.48
37038647,1,14.00,14.00,6.00,6.00
37039157,4,314.96,78.74,40.77,10.19
37043713,8,110.08,13.76,8.55,1.07
37043871,4,109.76,27.44,7.55,1.89
37048640,1,100.00,100.00,9.00,9.00
37049085,3,35.35,11.78,1.98,0.66
37051624,6,1387.93,231.32,106.52,17.75
37052548,8,297.09,37.14,10.63,1.33
37058264,2,188.02,94.01,12.40,6.20
37060033,2,63.42,31.71,5.26,2.63
37062807,1,135.58,135.58,25.76,25.76
37063448,4,89.92,22.48,4.43,1.11
37064090,1,11.75,11.75,1.06,1.06
37066183,1,56.06,56.06,1.96,1.96
37069249,1,269.99,269.99,35.10,35.10
37071340,1,28.28,28.28,2.83,2.83
37073841,1,14.73,14.73,0.91,0.91
37077943,2,59.38,29.69,4.42,2.21
37079844,6,138.82,23.14,2.20,0.37
37080421,2,75.30,37.65,1.28,0.64
37087850,1,1.00,1.00,0.50,0.50
37090416,1,56.00,56.00,7.28,7.28
37092616,4,96.84,24.21,4.65,1.16
37095679,5,668.73,133.75,36.86,7.37
37097283,1,8.50,8.50,0.77,0.77
37099264,2,323.40,161.70,29.11,14.56
37101418,7,1293.35,184.76,107.78,15.40
37106589,8,215.96,27.00,16.02,2.00
37108918,1,27.30,27.30,0.61,0.61
37108963,2,46.00,23.00,13.80,6.90
37110447,1,147.51,147.51,9.56,9.56
37115717,2,129.78,64.89,7.74,3.87
37119708,2,51.75,25.88,6.73,3.37
37120674,7,2282.47,326.07,126.80,18.11
37123312,1,34.99,34.99,4.55,4.55
37124514,5,123.00,24.60,11.07,2.21
37129500,2,548.54,274.27,49.37,24.69
37133644,1,28.00,28.00,0.00,0.00
37143705,3,93.40,31.13,16.02,5.34
37145740,1,6.00,6.00,0.54,0.54
37147191,1,15.99,15.99,0.50,0.50
37151940,13,882.68,67.90,73.18,5.63
37155658,1,56.27,56.27,4.53,4.53
37159026,1,24.99,24.99,0.87,0.87
37160136,46,1162.52,25.27,121.47,2.64
37160235,1,4.90,4.90,0.50,0.50
37161155,1,12.73,12.73,1.26,1.26
37164664,2,38.42,19.21,5.00,2.50
37167467,2,35.05,17.53,0.90,0.45
37168210,49,1759.89,35.92,140.05,2.86
37170698,1,102.59,102.59,5.58,5.58
37170752,20,1090.55,54.53,97.34,4.87
37171145,2,211.88,105.94,12.53,6.27
37172264,3,134.16,44.72,15.39,5.13
37173478,2,30.98,15.49,4.56,2.28
37176771,1,39.99,39.99,,0.00
37176986,1,71.48,71.48,2.50,2.50
37177274,3,27.12,9.04,1.70,0.57
37178817,3,175.76,58.59,15.82,5.27
37180652,1,10.00,10.00,0.90,0.90
37181177,1,36.64,36.64,2.67,2.67
37182423,2,52.48,26.24,4.32,2.16
37183899,8,460.95,57.62,38.92,4.87
37184355,1,8.75,8.75,0.79,0.79
37186484,1,43.56,43.56,3.92,3.92
37188732,1,14.88,14.88,1.34,1.34
37188945,3,42.83,14.28,5.12,1.71
37189637,3,96.54,32.18,6.65,2.22
37190721,6,87.51,14.59,7.88,1.31
37191688,1,24.75,24.75,1.98,1.98
37193205,10,878.01,87.80,13.49,1.35
37193590,2,33.90,16.95,1.18,0.59
37193799,12,314.99,26.25,29.01,2.42
37198356,1,42.98,42.98,2.97,2.97
37198794,2,204.48,102.24,16.28,8.14
37199460,18,540.56,30.03,60.37,3.35
37200745,2,22.60,11.30,1.00,0.50
37203334,2,180.00,90.00,6.30,3.15
37204760,1,97.12,97.12,7.84,7.84
37205640,1,78.21,78.21,10.17,10.17
37205964,1,73.00,73.00,1.10,1.10
37207628,10,304.90,30.49,20.00,2.00
37208219,1,13.85,13.85,1.25,1.25
37217915,3,52.19,17.40,6.78,2.26
37218701,4,105.06,26.27,9.76,2.44
37223005,5,1366.61,273.32,105.36,21.07
37224353,4,268.82,67.21,15.62,3.91
37229263,1,17.00,17.00,2.21,2.21
37238053,1,8.71,8.71,0.78,0.78
37238112,5,57.07,11.41,2.50,0.50
37238664,2,20.90,10.45,1.89,0.95
37244463,4,77.58,19.40,8.78,2.20
37247743,1,57.99,57.99,7.54,7.54
37248299,3,148.90,49.63,10.12,3.37
37251388,139,6080.38,43.74,514.78,3.70
37259270,1,29.91,29.91,2.69,2.69
37266573,1,11.65,11.65,0.50,0.50
37266730,1,6.71,6.71,1.27,1.27
37271931,1,22.70,22.70,0.59,0.59
37272806,3,98.82,32.94,5.89,1.96
37273004,14,275.93,19.71,35.88,2.56
37274062,1,13.41,13.41,0.50,0.50
37274804,4,260.97,65.24,39.55,9.89
37274897,1,18.95,18.95,1.71,1.71
37275648,16,1050.98,65.69,114.47,7.15
37278091,2,45.49,22.75,3.09,1.55
37280473,1,25.73,25.73,3.34,3.34
37283122,2,96.52,48.26,6.03,3.02
37284326,2,95.00,47.50,3.33,1.67
37289323,1,226.49,226.49,64.95,64.95
37289902,4,193.90,48.48,36.85,9.21
37290907,7,117.88,16.84,9.38,1.34
37294504,1,36.88,36.88,4.79,4.79
37297253,1,13.99,13.99,0.21,0.21
37297649,17,1237.80,72.81,269.80,15.87
37297898,1,58.18,58.18,5.24,5.24
37298710,1,11.25,11.25,1.46,1.46
37302771,4,36.09,9.02,3.44,0.86
37303518,1,7.83,7.83,1.02,1.02
37306256,2,353.00,176.50,0.68,0.34
37307376,2,46.35,23.18,1.62,0.81
37307592,1,22.44,22.44,1.57,1.57
37310135,91,3485.64,38.30,297.22,3.27
37317723,2,68.04,34.02,8.85,4.43
37323240,1,6.51,6.51,0.00,0.00
37325167,52,2957.19,56.87,190.71,3.67
37325754,1,24.50,24.50,2.21,2.21
37327334,6,171.46,28.58,11.13,1.86
37327681,9,207.00,23.00,7.56,0.84
37329453,2,109.37,54.69,7.96,3.98
37329684,5,40.21,8.04,7.44,1.49
37331281,49,2288.72,46.71,201.69,4.12
37335124,2,26.98,13.49,0.40,0.20
37335435,1,100.00,100.00,3.50,3.50
37336556,1,27.50,27.50,2.48,2.48
37340729,20,1124.71,56.24,97.10,4.86
37346374,11,319.79,29.07,44.28,4.03
37347394,2,43.05,21.53,3.58,1.79
37349076,3,62.58,20.86,5.63,1.88
37350050,1,205.00,205.00,18.00,18.00
37354129,3,63.76,21.25,3.87,1.29
37355111,14,827.75,59.13,90.16,6.44
37356838,1,4.53,4.53,0.53,0.53
37358583,2,89.30,44.65,7.09,3.55
37359686,3,304.71,101.57,23.56,7.85
37360571,1,319.68,319.68,11.19,11.19
37363648,1,650.00,650.00,0.00,0.00
37363990,3,124.89,41.63,11.24,3.75
37364354,2,23.50,11.75,1.42,0.71
37364668,57,3287.40,57.67,207.15,3.63
37369049,2,24.48,12.24,0.89,0.45
37369364,87,4519.61,51.95,261.65,3.01
37369371,2,32.97,16.49,1.72,0.86
37370596,1,385.60,385.60,34.70,34.70
37371717,1,75.00,75.00,6.75,6.75
37375081,2,34.01,17.01,2.27,1.14
37375493,1,185.00,185.00,16.65,16.65
37379661,4,42.35,10.59,2.67,0.67
37380418,7,277.95,39.71,22.09,3.16
37381120,4,55.69,13.92,7.38,1.85
37383392,3,36.93,12.31,11.09,3.70
37385011,1,44.54,44.54,4.01,4.01
37385882,1,53.13,53.13,4.78,4.78
37390410,1,20.00,20.00,0.70,0.70
37395411,6,73.02,12.17,6.95,1.16
37395553,2,8.60,4.30,2.23,1.12
37397763,6,419.30,69.88,23.71,3.95
37400606,2,73.90,36.95,12.20,6.10
37401003,1,19.85,19.85,2.58,2.58
37406246,2,60.48,30.24,4.45,2.23
37406741,1,24.74,24.74,2.23,2.23
37407052,1,17.27,17.27,5.18,5.18
37408790,13,227.53,17.50,46.73,3.59
37409055,4,319.92,79.98,18.70,4.68
37409697,6,367.87,61.31,33.09,5.52
37410139,1,17.90,17.90,1.35,1.35
37411506,5,372.05,74.41,71.66,14.33
37416768,1,56.00,56.00,1.96,1.96
37417262,5,8.37,1.67,2.81,0.56
37419037,18,970.62,53.92,53.10,2.95
37420102,1,24.74,24.74,2.23,2.23
37420248,5,218.99,43.80,8.88,1.78
37421855,69,1338.78,19.40,194.72,2.82
37425476,2,22.97,11.49,2.07,1.04
37432280,1,16.19,16.19,0.57,0.57
37438003,5,30.20,6.04,3.31,0.66
37439151,1,23.21,23.21,0.81,0.81
37440038,1,32.45,32.45,4.22,4.22
37441498,1,30.38,30.38,1.88,1.88
37441619,1,54.45,54.45,4.90,4.90
37442345,4,129.58,32.40,27.86,6.97
37443936,1,261.45,261.45,8.84,8.84
37443998,1,33.73,33.73,2.32,2.32
37446074,2,59.78,29.89,3.74,1.87
37446476,2,71.55,35.78,9.56,4.78
37448701,49,1216.39,24.82,122.49,2.50
37453087,2,52.86,26.43,3.14,1.57
37455228,3,671.16,223.72,44.15,14.72
37458283,1,2.00,2.00,0.50,0.50
37458897,3,394.00,131.33,63.56,21.19
37461892,1,23.98,23.98,1.80,1.80
37464255,1,20.99,20.99,3.99,3.99
37468380,1,42.00,42.00,7.98,7.98
37468967,1,25.83,25.83,1.51,1.51
37469250,2,74.97,37.49,6.44,3.22
37472390,2,71.26,35.63,17.32,8.66
37473085,2,155.98,77.99,14.04,7.02
37473248,1,80.99,80.99,6.39,6.39
37475455,1,15.17,15.17,0.50,0.50
37482747,1,24.99,24.99,0.37,0.37
37484460,7,59.49,8.50,5.40,0.77
37486375,4,651.28,162.82,79.47,19.87
37489054,6,169.81,28.30,26.78,4.46
37490504,1,26.09,26.09,7.83,7.83
37490697,1,22.90,22.90,2.06,2.06
37498330,1,7.98,7.98,0.50,0.50
37499538,25,1097.60,43.90,307.31,12.29
37501791,2,131.48,65.74,11.84,5.92
37502079,2,23.40,11.70,1.00,0.50
37502307,3,99.06,33.02,16.26,5.42
37503326,1,28.27,28.27,1.76,1.76
37510656,2,18.25,9.13,1.40,0.70
37512207,1,84.12,84.12,7.57,7.57
37516947,1,1.00,1.00,0.50,0.50
37522278,1,95.00,95.00,3.15,3.15
37526475,1,25.67,25.67,0.90,0.90
37526697,1,444.13,444.13,57.74,57.74
37528214,1,19.00,19.00,1.25,1.25
37528485,1,19.98,19.98,1.80,1.80
37530547,1,12.40,12.40,1.12,1.12
37530573,1,12.78,12.78,1.15,1.15
37532306,2,1760.00,880.00,54.66,27.33
37534278,2,99.30,49.65,4.55,2.28
37534463,1,23.99,23.99,1.35,1.35
37540452,1,58.00,58.00,5.22,5.22
37549401,1,89.00,89.00,1.34,1.34
37551213,2,37.50,18.75,3.38,1.69
37559093,3,69.94,23.31,10.80,3.60
37559805,4,48.26,12.07,6.95,1.74
37561760,7,46.00,6.57,7.22,1.03
37565627,2,52.86,26.43,4.80,2.40
37565696,2,39.93,19.97,2.61,1.31
37567381,4,25.26,6.32,2.80,0.70
37567955,2,200.18,100.09,16.19,8.10
37569529,3,99.90,33.30,7.56,2.52
37570751,3,141.64,47.21,16.27,5.42
37571719,3,3348.49,1116.16,130.47,43.49
37571886,1,500.00,500.00,17.50,17.50
37573965,1,39.99,39.99,1.40,1.40
37574534,1,22.96,22.96,4.36,4.36
37577151,1,28.99,28.99,3.77,3.77
37583948,1,75.00,75.00,6.75,6.75
37586283,1,75.00,75.00,19.50,19.50
37588159,1,117.55,117.55,15.28,15.28
37591278,1,16.07,16.07,1.04,1.04
37592206,2,83.67,41.84,6.68,3.34
37592557,1,68.00,68.00,5.31,5.31
37598166,1,34.99,34.99,3.15,3.15
37599336,1,16.88,16.88,2.19,2.19
37602828,1,273.16,273.16,22.71,22.71
37605992,2,26.75,13.38,0.28,0.14
37606183,1,50.51,50.51,4.55,4.55
37608904,1,164.99,164.99,49.50,49.50
37608928,1,57.00,57.00,5.13,5.13
37609139,1,63.94,63.94,16.18,16.18
37610649,1,28.99,28.99,4.37,4.37
37612690,1,33.32,33.32,3.00,3.00
37612773,1,22.98,22.98,3.23,3.23
37613490,18,913.42,50.75,118.30,6.57
37616385,2,50.67,25.34,2.85,1.43
37622105,3,154.18,51.39,10.35,3.45
37623698,4,462.19,115.55,43.91,10.98
37627741,1,17.97,17.97,0.63,0.63
37629211,2,17.96,8.98,2.21,1.11
37632225,2,320.00,160.00,33.15,16.58
37635352,1,73.09,73.09,5.68,5.68
37638640,3,1550.15,516.72,117.76,39.25
37638841,24,7660.56,319.19,622.97,25.96
37639459,1,9.89,9.89,0.89,0.89
37641667,6,5749.94,958.32,258.60,43.10
37643245,3,246.49,82.16,18.06,6.02
37648480,1,22.99,22.99,0.80,0.80
37649496,1,109.19,109.19,9.83,9.83
37650923,1,104.07,104.07,8.47,8.47
37655615,1,12.44,12.44,0.71,0.71
37655990,1,18.12,18.12,0.59,0.59
37657110,2,111.76,55.88,12.16,6.08
37660516,2,142.87,71.44,19.11,9.56
37661094,1,25.99,25.99,2.34,2.34
37661214,4,173.02,43.26,13.77,3.44
37661419,1,23.49,23.49,1.21,1.21
37661463,8,327.96,41.00,18.20,2.28
37666791,3,135.51,45.17,11.08,3.69
37668027,9,1084.51,120.50,168.28,18.70
37668709,2,57.80,28.90,7.58,3.79
37670636,2,53.80,26.90,6.42,3.21
37672006,5,57.97,11.59,4.01,0.80
