seller_id,fees_paid,membership_paid,profit_estimate,value_em
36409420,0,0,0,0
36409669,0,0,0,0
36409931,0,0,0,0
36409983,0,0,0,0
36410160,0,0,-0.12,0
36410317,0,0,0,0
36410439,0,0,0,0
36410671,0,0,0,0
36410726,3.93,0,5.55,0
36411041,0,0,0.51,0
36411305,0,0,0,0
36411340,0,0,0,0
36411375,0,0,0,0
36411426,0,0,0,0
36411581,15.85,0,13.98,1
36411588,0,0,0,0
36411718,0,0,-0.01,0
36411989,0,0,0,0
36412006,0,0,0,0
36412491,0,0,-3.68,0
36412542,0,0,-0.25,0
36412585,0,0,0,0
36412684,0,0,0,0
36412770,0,0,-39.09,0
36412854,0,120,120,0
36413496,0,0,-0.25,0
36413623,0,0,0,0
36414145,0,0,0,0
36414576,0,290,290,0
36414993,0,0,0,0
36415060,0,0,0,0
36415777,0,0,0,0
36415892,0,0,-0.02,0
36415963,0,0,-6.97,0
36416202,0,0,0,0
36416480,0,0,0,0
36416642,4.56,0,-60.84,0
36416656,0,0,0,0
36416859,21.99,0,14.28,0
36416880,0,0,-0.02,0
36417121,0,0,0,0
36417329,0,0,0,0
36417332,0,0,0,0
36417433,0,0,-0.07,0
36417485,0,40,40,0
36417494,97.07,0,-6.02,3
36417748,0,0,0,0
36417844,0,0,-0.6,0
36417874,0,0,-1.87,0
36417900,0,0,0,0
36417976,0,0,0,0
36418243,0,0,-1.66,0
36418364,0,0,-22.19,0
36418430,0,0,0,0
36418487,0,0,0,0
36418502,9.47,0,8.41,0
36419033,0,0,0,0
36419050,0,0,0,0
36419310,0,0,0,0
36419775,0,0,0,0
36419787,0,0,0,0
36420058,0,0,0,0
36420588,3.89,0,3.14,0
36420835,0,0,0,0
36420866,0,0,0,0
36420991,0,0,0,0
36421060,0,0,-0.11,0
36421418,0,0,0,0
36421443,0,0,0,0
36421468,0,0,0,0
36421660,0,0,0,0
36421852,127.58,200,47.19,1
36422002,0,0,0,0
36422272,0,0,0,0
36422280,0,0,0,0
36422554,0,0,0,0
36422698,0,0,-0.06,0
36422885,0,0,0,0
36423179,0,80,80,0
36423281,3.27,0,-1.52,0
36423314,0,0,0,0
36424159,0,0,-0.14,0
36424217,0,0,0,0
36425013,52.42,0,49.56,1
36425406,0,0,0,0
36425414,0,0,-2.5,0
36425506,0,0,-0.8,0
36425627,0,0,0,0
36425745,0,0,-0.04,0
36425926,0,0,0,0
36426035,0,0,0,0
36427233,0,0,0,0
36427420,0,0,0,0
36427641,0,0,0,0
36427737,30.39,0,23.73,0
36427837,0,0,0,0
36428090,0,0,0,0
36428481,0,0,0,0
36428676,0,0,0,0
36429158,0,0,0,0
36429272,0,0,0,0
36429458,0,0,-0.45,0
36429665,0,0,0,0
36429746,0,0,0,0
36429812,0,0,0,0
36429880,0,0,-0.05,0
36430598,0,0,-0.15,0
36430649,0,0,-27.63,0
36430927,0,0,0,0
36430963,11.34,0,1.85,1
36431275,0,0,0,0
36431322,0,0,0,0
36431404,13.89,0,-23.2,0
36431739,0,0,0,0
36431743,13.57,0,10.17,0
36432043,0,0,0,0
36432309,0,0,0,0
36432655,73.2,0,66.92,0
36432898,0,0,-0.21,0
36432921,0,0,-0.08,0
36433020,0,0,-1.92,0
36433029,0,0,0,0
36433092,0,0,0,0
36433101,17.52,0,11,1
36433332,44.28,0,44.03,0
36433386,0,0,0,0
36433542,0,0,0,0
36433602,0,0,0,0
36433689,0,0,0,0
36434113,327.44,0,273.67,2
36434128,0,0,0,0
36434132,0.9,0,-33.99,0
36434475,0,0,0,0
36434535,0,0,-0.09,0
36434587,0,0,-0.06,0
36434703,33.75,0,4.83,1
36434871,0,40,39.95,0
36434874,0,0,0,0
36435088,0,0,-0.5,0
36435145,0,0,-0.07,0
36435147,0,0,0,0
36435388,0,0,0,0
36435545,0,0,-0.01,0
36435635,0,0,-1.95,0
36435671,0,0,0,0
36435885,0,0,0,0
36436173,0,0,0,0
36436363,0,0,-1.59,1
36436811,0,0,-0.16,0
36437379,0,0,0,0
36437728,0,0,0,0
36437778,0,40,39.76,0
36438049,0,0,0,0
36438061,0,0,0,0
36438074,0,40,40,0
36438276,0,0,-0.02,0
36438503,0,0,0,0
36438614,0,0,0,0
36438941,0,0,0,0
36438979,0,0,0,0
36439000,0,0,0,0
36439199,0,0,0,0
36439357,21.02,0,14.99,1
36439576,0,0,0,0
36439640,0,0,0,0
36439750,0,0,0,0
36440078,0,0,0,0
36440272,0,0,-0.01,0
36440508,0,0,0,0
36440814,20.61,0,-24.67,1
36440948,0,0,0,0
36440988,0,0,-0.49,0
36441170,0,0,0,0
36441225,0,0,0,0
36441392,0,0,0,0
36441661,0,0,0,0
36441766,0,0,0,0
36442162,0,0,-0.76,0
36442225,0,0,-2.97,1
36442244,0,0,0,0
36442978,0,0,-0.12,0
36443534,0,0,0,0
36443680,0,0,0,0
36444351,0,0,-0.09,0
36444448,0,0,0,0
36444614,0,0,0,0
36444647,0,0,0,0
36445148,0,0,0,0
36445178,0,0,0,0
36445333,0,0,-0.2,0
36445438,0,0,0,0
36445520,0,0,-0.08,0
36445812,0,0,0,0
36446708,352.27,40,259.92,2
36448415,0,290,288.85,0
36448468,0,0,-6.31,0
36448480,0,0,0,0
36448529,0,0,0,0
36448534,0,0,-3.07,0
36448820,0,0,0,0
36449000,0,0,0,0
36449229,0,0,0,0
36449462,0,0,0,0
36449522,45.88,0,70.16,1
36449591,0,0,0,0
36449895,0,0,0,0
36450031,0,0,0,0
36450358,4.33,70,45.55,1
36450616,0,0,0,0
36450639,0,0,0,0
36450745,0,0,0,0
36450770,0,0,-0.04,0
36451049,0,0,0,0
36451172,0,0,-0.01,0
36451273,0,660,660,0
36451284,0,0,0,0
36451442,0,0,-0.19,0
36451676,0,0,0,0
36451742,0,0,0,0
36451790,0,0,0,0
36452027,0,0,0,0
36452144,0,0,-0.06,0
36452303,0,0,0,0
36452307,0,0,0,0
36452539,0,0,0,0
36453478,0,120,120,0
36453488,0,0,0,0
36454089,0,0,0,0
36454248,0,0,0,0
36454343,0,0,0,0
36454364,0,0,-0.04,0
36454401,0,0,0,0
36454404,0,0,0,0
36454540,0,0,0,0
36454620,0,0,0,0
36454827,0,0,0,0
36454859,0,0,0,0
36454888,0,0,-4.37,0
36455133,0,0,-0.04,0
36455461,0,0,0,0
36455470,0,0,-0.01,0
36455547,0,0,0,0
36455686,0,0,0,0
36455728,0,0,0,0
36455934,0,0,0,0
36456367,0,0,0,0
36456560,0,0,-0.22,0
36457040,0,0,0,0
36457562,0,0,0,0
36457988,0,0,-6.11,0
36458090,0,0,-0.16,0
36458157,0,0,0,0
36458627,0,0,0,0
36458988,0,0,0,0
36459283,0,0,0,0
36459801,0,0,-0.06,0
36459810,0,0,-0.23,0
36460129,0,0,0,0
36460180,0,0,0,0
36460264,0,0,0,0
36460288,0,0,0,0
36460363,0,0,0,0
36460698,0,0,-0.24,0
36460882,0,0,0,0
36461349,0,0,-23.73,0
36461488,0,0,-22.83,0
36461514,24.85,40,63.45,1
36461938,0,0,0,0
36462053,0,0,0,0
36462247,0,0,0,0
36462302,0,0,0,0
36462383,0,0,0,0
36462491,0,0,0,0
36462537,0,290,290,0
36462637,0,0,0,0
36462795,0,0,0,0
36463196,0,0,-0.2,0
36463220,0,0,0,0
36463345,0,0,0,0
36463520,0,0,-0.87,0
36463584,0,0,0,0
36463606,0,0,0,0
36463714,0,0,0,0
36463737,0,0,0,0
36463838,0,0,0,0
36463993,0,0,0,0
36464142,0,0,0,0
36464185,3.06,0,2.75,0
36464319,0,0,0,0
36464323,0,0,0,0
36464616,0,0,-0.08,0
36464697,0,0,0,0
36464760,0,0,0,0
36465039,0,0,0,0
36465045,0,0,0,0
36465409,0,0,0,0
36465698,38.62,0,35.92,0
36465740,0,0,-0.03,0
36466259,0,0,0,0
36466425,73.77,0,57.84,2
36466457,0,0,0,0
36466553,0,0,0,0
36466889,0,0,-0.03,0
36467006,0,0,0,0
36467025,0,0,-0.21,0
36467060,0,0,0,0
36467138,0,0,0,0
36467294,0,0,0,0
36467424,0,0,0,0
36467528,0,0,-1.69,0
36467843,0,0,-6.8,0
36467972,0,0,0,0
36468037,0,0,0,0
36468296,0,0,0,0
36468321,0,0,0,0
36468387,0,0,0,0
36468856,0,0,0,0
36468960,0,0,0,0
36469011,0,0,0,0
36469070,0,0,0,0
36469225,11.02,0,9.28,1
36469371,0,0,0,0
36469551,0,0,-0.25,0
36469634,0,0,-0.27,0
36469635,0,0,0,0
36469823,0,0,-0.03,0
36469897,0,0,-0.06,0
36469993,0,0,0,0
36470022,0,0,-14.56,0
36470085,0,0,0,0
36470625,0,0,-0.17,0
36470847,0,0,0,0
36470888,0,0,0,0
36470973,0,0,0,0
36471209,0,0,-0.1,0
36471346,0,0,0,0
36471452,0,0,0,0
36471609,6.9,0,4.53,0
36471863,591,0,312.22,2
36472176,0,0,0,0
36472292,0,0,-13.06,0
36472328,0,0,-0.07,0
36472353,136.74,0,109.03,1
36472516,0,0,-0.02,0
36472771,0,0,-0.9,0
36472814,0,0,0,0
36473024,0,0,0,0
36473030,0,0,-0.22,0
36473174,0,0,-0.07,0
36473405,0,0,0,0
36473595,0,0,0,0
36473786,0,0,0,0
36473964,0,0,0,0
36474479,0,0,0,0
36474515,0,0,0,0
36474876,0,40,39.91,0
36474963,0,0,-0.18,0
36475090,0,0,-0.06,0
36475091,0,0,0,0
36475149,39.56,210,229.29,0
36475190,0,0,0,0
36475336,0,0,-1.11,0
36475676,0,0,0,0
36476075,0,0,0,0
36476190,0,0,0,0
36476430,0,0,0,0
36476492,0,0,0,0
36476522,0,0,0,0
36476567,4.28,0,13.54,1
36476859,0,0,0,0
36477295,0,0,0,0
36477435,0,0,0,0
36477521,0,0,0,0
36477647,0,0,0,0
36477729,0,0,0,0
36477734,18.46,0,5.76,1
36477873,0,0,-0.01,0
36477988,0,0,0,0
36478024,0,0,-0.27,0
36478048,0,0,0,0
36478326,0,0,-0.89,0
36478671,0,0,0,0
36478682,0,0,0,0
36479259,0,0,0,0
36479349,0,0,0,0
36479357,0,0,0,0
36479366,0,0,0,0
36479391,0,0,-48.35,1
36479400,0,0,-0.11,0
36480117,0,0,0,0
36480141,0,0,0,0
36480222,0,0,-0.01,0
36480325,0,0,-0.03,0
36480921,0,0,-39.9,0
36480950,0,0,-1.01,0
36481289,0,0,0,0
36481453,0,0,0,0
36481563,0,0,0,0
36481615,6.47,0,6,0
36481616,0,0,0,0
36481673,0,0,0,0
36481784,24.78,40,64.25,0
36481789,0,0,-0.07,0
36482095,0,0,0,0
36482100,0,0,0,0
36482140,0,0,0,0
36482280,0,0,0,0
36482373,0,0,-0.04,0
36482419,0,0,-10.18,0
36482435,0,0,0,0
36482608,0,0,0,0
36482613,0,0,0,0
36482631,0,0,-3.61,0
36482864,0,0,-0.04,0
36482877,0,0,-0.03,0
36483054,0,0,0,0
36483176,0,0,-0.03,0
36483284,0,0,0,0
36483416,0,0,0,0
36483527,0,0,0,0
36483560,0,0,0,0
36483684,0,0,0,0
36483815,0,0,0,0
36483916,0,0,0,0
36484002,0,0,0,0
36484092,0,0,0,0
36484249,0,0,0,0
36484457,0,0,0,0
36484458,0,0,0,0
36484493,0,0,-0.02,0
36484595,0,0,-0.77,0
36484920,0,0,0,0
36485096,0,0,0,0
36485222,0,0,-0.03,0
36485280,0,0,0,0
36485597,0,0,0,0
36485696,0,0,0,0
36485711,7.15,0,6.93,0
36485918,0,0,0,0
36486609,0,0,0,0
36486819,0,0,-0.41,0
36486920,0,0,0,0
36487011,0,0,0,0
36487608,0,0,0,0
36487728,0,0,-0.01,0
36487955,0,0,-0.07,0
36488909,0,0,0,0
36489300,0,0,0,0
36489347,0,140,139.87,0
36489383,0,0,0,0
36489547,6.83,0,6.71,0
36489564,7.04,0,-13.87,0
36489728,0,0,0,0
36489965,0,0,-0.5,0
36490210,0,0,0,0
36490226,0,0,0,0
36490250,0,0,0,0
36490323,0,0,0,0
36490490,14.4,0,11.22,0
36490769,0,0,0,0
36490785,0,0,0,0
36491003,0,0,0,0
36491259,0,0,0,0
36491288,0,0,0,0
36491297,0,0,0,0
36491404,8.34,120,118.25,0
36491461,8.19,0,13.22,0
36491464,0,0,-0.35,0
36491489,0,0,0,0
36491605,0,0,0,0
36491913,0,0,0,0
36492077,0,0,0,0
36492220,0,0,-0.04,0
36492263,0,0,0,0
36492295,0,0,-0.09,0
36492353,0,0,0,0
36492765,0,0,0,0
36493002,0,290,290,0
36493111,0,0,0,0
36493368,0,0,-0.08,0
36493533,0,0,0,0
36493860,0,0,0,0
36493908,0,0,0,0
36494100,0,0,0,0
36494240,0,0,0,0
36494435,43.1,40,76.23,0
36494525,0,0,0,0
36494530,0,0,0,0
36494558,0,0,-11.61,1
36494802,0,0,0,0
36494837,0,0,-0.01,0
36494850,0,0,-0.71,0
36494876,0,40,39.94,0
36495302,0,0,0,0
36495327,0,0,0,0
36495358,0,0,0,0
36495373,32.03,0,19.66,1
36495780,0,0,0,0
36495880,0,0,0,0
36495945,0,0,-0.02,0
36496679,0,0,0,0
36497058,0,20,20,0
36497219,0,0,-10.31,0
36497444,16.25,0,13.14,0
36497480,4.38,0,5.77,0
36497546,0,0,0,0
36497663,0,0,0,0
36497671,0,0,0,0
36497685,0,0,-0.79,0
36497699,0,0,0,0
36497912,0,0,0,0
36498220,0,0,0,0
36498496,0,0,0,0
36498537,0,0,-0.16,0
36499136,6.07,140,141.93,0
36499250,0,0,0,0
36499408,0,0,-0.02,0
36499425,0,0,0,0
36499500,0,0,0,0
36499581,0,0,-0.05,0
36499785,0,0,0,0
36499793,0,0,0,0
36500032,0,0,0,0
36500184,0,0,-22.6,0
36500222,0,0,0,0
36500240,0,0,0,0
36500354,0,0,0,0
36500430,0,0,0,0
36500567,0,0,0,0
36500782,0,0,0,0
36500907,0,0,-0.01,0
36500918,0,0,0,0
36501095,0,0,-0.06,0
36501212,0,0,0,0
36501253,0,0,0,0
36501376,0,0,0,0
36501468,0,0,1.08,0
36501555,0,0,0,0
36501972,0,0,0,0
36502273,0,0,0,0
36502894,0,0,-1.31,0
36502927,0,0,0,0
36503205,0,0,0,0
36503270,1.78,0,-9.76,1
36503326,0,0,-0.15,0
36503572,0,0,0,0
36503825,0,0,0,0
36504131,60.72,90,134.7,1
36504233,0,0,-0.32,0
36504247,0,0,0,0
36504778,54.78,120,154.42,1
36504797,0,0,-0.43,0
36505115,0,0,0,0
36505172,0,0,0,0
36505181,0,0,0,0
36505205,0,0,-0.6,0
36505421,0,0,-0.5,0
36505806,0,0,-0.54,0
36505876,0,0,0,0
36506072,0,0,0,0
36506102,11.57,0,3.73,0
36506141,0,0,0,0
36506442,0,0,-0.65,0
36506511,0,0,0,0
36507426,0,0,0,0
36507691,18,0,14.1,1
36507810,0,0,-0.13,0
36508162,3.04,120,115.12,0
36508308,0,0,-0.42,0
36508599,0,0,-0.71,0
36508690,0,0,-0.1,0
36508841,0,0,-0.06,0
36509117,0,0,0,0
36509326,0,0,0,0
36509338,0,0,0,0
36509386,0,0,-0.03,0
36509829,0,0,-33.76,0
36509886,0,0,-6.57,0
36509934,9.15,0,8.39,1
36510110,0,0,0,0
36510559,13.88,0,11.13,1
36510579,0,0,0,0
36510892,0,0,-0.25,0
36511408,0,0,0,0
36511476,0,0,0,0
36511794,0,0,0,0
36511941,0,0,-0.14,0
36512134,0,0,-1.39,0
36512413,0,0,0,0
36512519,0,0,0,0
36512690,0,0,-0.52,0
36512691,0,0,-1.72,0
36512740,0,0,4.34,0
36512895,20.41,290,305.7,1
36513002,0,0,-1.02,0
36513080,0,0,-0.34,0
36513395,0,0,0,0
36513570,0,0,0,0
36513936,0,0,-0.9,0
36514032,0,0,-20.71,1
36514085,0,0,-2.78,0
36514087,0,0,0,0
36514215,4.5,0,-0.15,2
36514304,0,0,0,0
36514647,0,0,0,0
36515289,0,0,0,0
36515401,0,0,0,0
36515676,0,0,0,0
36515819,0,0,-0.17,0
36515977,0,0,0,0
36516215,0,0,0,0
36516603,0,0,-0.09,0
36516644,0,0,0,0
36516676,0,0,0,0
36516992,0,0,0,0
36517049,0,0,0,0
36517421,0,0,0,0
36517536,0,0,0,0
36517775,0,0,0,0
36517794,0,0,0,0
36517882,0,0,0,0
36517885,5.14,0,7.18,0
36518566,0,0,0,0
36518678,0,0,0,0
36518763,0,0,0,0
36518852,0,0,0,0
36518857,0,0,0,0
36519123,0,0,0,0
36519187,7.02,0,-11.46,0
36519387,0,0,0,0
36519431,0,0,0,0
36519436,0,80,75.03,1
36519593,0,0,-5.89,0
36519776,0,0,0,0
36519990,0,0,0,0
36519999,0,0,0,0
36520171,0,0,0,0
36520354,0,0,0,0
36520560,0,0,0,0
36521784,0,0,0,0
36521807,0,0,0,0
36522338,0,0,0,0
36522973,0,0,-1.96,0
36523004,0,0,0,0
36523781,0,0,0,0
36524924,0,0,0,0
36525681,0,0,0,0
36525689,0,0,-0.03,0
36525807,0,0,0,0
36526106,0,0,0,0
36526165,0,0,0,0
36526240,12.8,40,52.69,0
36526666,0,0,0,0
36526727,0,0,0,0
36526817,0,0,0,0
36526898,0,0,0,0
36526906,0,40,39.91,0
36527013,0,0,0,0
36527116,0,0,-3.97,0
36527157,0,0,0,0
36527286,0,0,0,0
36527744,0,0,0,0
36527912,0,0,0,0
36528037,0,0,0,0
36528117,0,0,-5.82,0
36528424,0,0,0,0
36529471,0,0,-0.02,0
36529924,0,0,0,0
36530136,0,0,0,0
36530235,0,0,0,0
36530287,0,0,0,0
36530352,0,0,0,0
36530406,0,0,0,0
36530927,0,0,0,0
36530995,0,0,0,0
36531310,0,80,76.48,0
36531667,0,0,0,0
36531696,0,0,0,0
36531710,0,0,0,0
36531795,0,0,-10.05,0
36532010,0,0,0,0
36532123,0,0,0,0
36532851,0,0,0,0
36533009,0,0,-0.03,0
36533357,0,0,-0.59,0
36533995,0,0,-14.54,0
36534314,0,0,0,0
36534332,0,0,0,0
36534502,0,0,0,0
36534539,0,0,-13.35,0
36534638,0,0,0,0
36534819,0,0,0,0
36534833,0,40,39.99,0
36534873,0,0,0,0
36535237,0,0,-0.1,0
36535265,0,0,0,0
36535345,0,0,-0.22,0
36535624,0,0,-200.49,1
36536230,0,0,0,0
36536657,0,0,0,0
36536731,0,0,0,0
36537162,0,0,-1.72,0
36537325,3.59,0,3.27,0
36537327,0,0,0,0
36537616,0,0,0,0
36537856,0,0,0,0
36537901,0,0,0,0
36538508,0,0,0,0
36538888,0,0,0,0
36540235,0,0,-0.13,0
36540312,0,0,-0.11,0
36540473,0,0,-6.28,0
36540602,0,290,289.44,0
36540956,0,0,0,0
36541044,0,0,0,0
36541308,0,0,0,0
36541341,349.99,290,341.6,2
36541433,38.34,0,27.14,2
36541624,0,0,0,0
36541754,0,0,0,0
36541795,0,0,0,0
36541815,0,0,0,0
36542156,0,0,0,0
36542358,0,0,-0.47,0
36542463,0,0,-0.02,0
36542548,0,0,-0.01,0
36542729,0,0,0,0
36542914,0,0,-3.04,0
36543367,0,0,0,0
36543507,7.34,0,-3.36,0
36543579,52.98,0,35.83,1
36543940,0,0,0,0
36544286,0,0,0,0
36544354,0,0,-0.04,0
36544407,75.76,0,69.31,1
36544714,28.52,0,19.63,1
36544875,0,0,-0.99,0
36544963,0,0,0,0
36545088,6.59,40,43.25,0
36545155,0,0,0,0
36545359,0,0,0,0
36545364,0,0,0,0
36545690,0,0,0,0
36545745,0,0,0,0
36545759,0,0,0,0
36545835,0,0,-0.02,0
36546185,0,0,0,0
36546302,0,0,-4,0
36546337,0,0,0,0
36546633,0,0,0,0
36546927,0,0,-8.78,1
36547070,0,0,0,0
36547121,0,0,-0.01,0
36547169,0,0,0,0
36547189,0,0,0,0
36547497,0,0,-0.02,0
36547563,0,0,0,0
36547578,0,40,40,0
36548269,0,0,-0.98,0
36548422,0,0,-0.43,0
36548926,0,0,0,0
36549072,0,0,-0.3,0
36549230,0,0,0,0
36549375,0,0,0,0
36549442,0,0,0,0
36549671,0,0,-0.13,0
36549789,0,0,-0.04,0
36549831,0,0,0,0
36549928,0,0,0,0
36549961,0,0,0,0
36550049,211.5,600,799.88,0
36550279,0,0,0,0
36550310,0,0,0,0
36550520,0,0,0,0
36550540,0,0,0,0
36550590,0,0,0,0
36550992,0,0,0,0
36550993,5.06,0,-2.93,1
36551342,0,40,40,0
36551375,0,0,0,0
36551638,0,20,20,0
36551847,0,0,-3.42,0
36551885,0,0,-0.15,0
36552595,0,0,0,0
36553060,0,0,0,0
36553554,0,0,-0.04,0
36553570,0,0,-0.04,0
36553772,0,0,0,0
36553927,0,0,0,0
36554519,0,0,0,0
36554602,0,0,0,0
36554900,0,0,-0.14,0
36555287,0,0,0,0
36555363,0,0,0,0
36555504,0,0,-0.17,0
36555761,0,0,-0.12,0
36555865,0,0,0,0
36556143,0,0,0,0
36556379,0,0,0,0
36556402,0,0,0,0
36556417,0,0,0,0
36556578,0,0,0,0
36556626,0,0,-0.04,0
36557139,0,0,0,0
36557199,0,0,-0.06,0
36557461,0,0,-0.8,0
36557493,0,0,-0.08,0
36557654,0,0,0,0
36557707,0,0,0,0
36557820,0,0,-1.74,0
36557870,0,0,-0.16,0
36558150,0,0,0,0
36558443,0,0,-0.02,0
36558629,0,0,0,0
36559134,0,0,0,0
36559186,0,0,0,0
36559274,0,0,-1.19,1
36559520,0,0,0,0
36559694,0,0,0,0
36559722,0,0,0,0
36559825,0,0,-1.3,0
36560453,0,0,0,0
36560582,0,0,0,0
36561231,0,0,-0.79,0
36561252,9.12,200,193.85,0
36561288,0,0,0,0
36561432,0,0,-0.14,0
36561463,3.71,0,-0.5,0
36561672,6.75,0,6.2,0
36561730,0,0,0,0
36561767,0,0,0,0
36561943,0,0,0,0
36562004,0,0,0,0
36562206,0,0,0,0
36562434,0,0,0,0
36562550,0,0,0,0
36562659,0,0,-0.32,0
36562725,0,0,0,0
36562791,0,0,-0.02,0
36562947,29.56,0,26.42,1
36563478,3.91,0,-7.62,0
36563699,0,0,0,0
36563994,0,0,0,0
36564016,0,0,0,0
36564325,0,0,-0.1,0
36564558,0,0,0,0
36564704,17.94,600,597.64,0
36564784,0,0,-0.03,0
36564964,0,0,0,0
36564965,0,60,60,0
36565013,0,0,0,0
36565104,0,0,-0.04,0
36565425,0,0,0,0
36565447,0,0,-0.1,0
36565511,0,0,-0.37,0
36565710,4.5,0,4.22,0
36565756,0,0,0,0
36565969,0,0,0,0
36566106,0,0,-0.06,0
36566259,0,0,0,0
36566329,0,0,-0.25,0
36566419,0,0,0,0
36567038,0,0,0,0
36567428,0,0,0,0
36567496,0,0,-0.97,0
36567618,0,0,-3.68,0
36567840,0,0,-2.74,1
36567943,0,0,0,0
36568002,0,0,0,0
36568283,0,0,0,0
36568597,0,0,0,0
36568703,0,0,-0.82,0
36568850,0,0,-0.03,0
36569130,0,0,-0.04,0
36569461,0,0,0,0
36569755,0,0,0,0
36570091,0,0,-0.13,0
36570594,0,0,0,0
36570885,0,0,0,0
36570964,0,0,-0.01,0
36571071,0,0,-0.1,0
36571197,0,0,0,0
36571466,0,0,0,0
36571881,0,0,0,0
36571916,0,0,0,0
36572464,0,0,0,0
36572924,0,0,0,0
36573023,0,0,0,0
36573199,0,0,0,0
36573262,0,0,0,0
36573966,0,0,0,0
36574470,0,0,0,0
36574549,5.12,0,4.92,0
36574601,0,0,0,0
36574611,0,0,0,0
36574665,0,0,0,0
36574936,0,0,-0.09,0
36575229,0,0,0,0
36575483,0,0,0,0
36576178,0,0,0,0
36576237,0,0,-0.64,0
36576359,0,0,0,0
36576450,0,0,0,0
36576685,0,0,0,0
36576770,0,0,0,0
36576846,0,0,0,0
36576877,0,0,0,0
36577081,0,0,0,0
36577156,0,0,0,0
36577510,0,0,-0.03,0
36577690,0,0,-0.02,0
36578094,0,0,0,0
36578124,0,0,0,0
36578649,0,0,0,0
36578751,0,0,0,0
36579041,0,0,0,0
36579278,0,0,-0.28,0
36579333,0,0,0,0
36579352,0,0,0,0
36579417,0,0,0,0
36579650,0,0,0,0
36579753,0,0,0,0
36580016,0,0,-0.02,0
36580128,0,0,0,0
36580213,0,0,0,0
36580243,0,0,0,0
36580377,0,0,-3.13,0
36580401,0,0,0,0
36580662,0,0,0,0
36580681,0,0,0,0
36580759,0,0,0,0
36580848,0,0,0,0
36580857,0,0,0,0
36581024,0,0,0,0
36581151,0,0,-39.88,0
36581315,0,0,0,0
36581535,0,0,-1.51,0
36581539,11.89,0,5.04,0
36581603,0,0,-0.04,0
36581737,0,0,0,0
36581761,0,0,0,0
36582133,21.52,0,15.63,0
36582528,0,0,-0.04,0
36582674,0,0,0,0
36582714,0,0,0,0
36582721,0,0,0,0
36583286,0,0,0,0
36583293,0,0,0,0
36583399,0,80,71.49,1
36583797,0,0,0,0
36583814,0,0,0,0
36584113,0,0,0,0
36584315,0,0,0,0
36584373,0,0,0.27,0
36584432,0,0,0,0
36585201,0,0,0,0
36585406,0,0,0,0
36585442,0,0,0,0
36585597,0,0,-0.17,0
36585614,0,0,0,0
36585624,0,0,-0.02,0
36585788,0,0,-0.13,0
36585936,0,0,0,0
36586053,0,0,0,0
36586080,0,0,0,0
36586104,0,0,-0.3,0
36586129,0,0,0,0
36586385,0,0,0,0
36586440,0,0,0,0
36586462,0,0,-0.02,0
36586564,0,0,0,0
36586946,0,0,-0.01,0
36587326,0,0,-1.74,2
36587720,0,0,0,0
36588422,0,0,0,0
36588431,0,0,0,0
36588502,0,0,-0.67,0
36588880,0,0,-0.08,0
36589171,0,0,0,0
36589314,0,0,-0.02,0
36589567,0,0,0,0
36589569,0,0,0,0
36589622,0,0,0,0
36589740,0,0,-0.01,0
36589811,0,0,-0.58,0
36590250,0,0,0,0
36590847,0,0,-1.11,0
36590894,0,0,0,0
36590897,0,0,0,0
36590933,0,0,-0.22,0
36590949,0,0,0,0
36591082,0,0,0,0
36591110,0,0,0,0
36591330,0,0,-0.02,0
36591356,0,0,0,0
36591691,0,0,0,0
36591934,0,0,0,0
36592028,0,0,0,0
36592085,0,0,-0.02,0
36592116,0,0,0,0
36592163,0,0,0,0
36592167,0,0,-0.03,0
36592473,0,0,0,0
36592755,0,0,0,0
36593184,0,0,-1.6,0
36593286,0,0,-1.4,0
36593515,0,0,0,0
36593548,0,0,0,0
36593685,5.6,0,5.6,1
36593715,0,0,-10.6,0
36593782,0,0,0,0
36593863,0,0,0,0
36593864,465.63,210,459.58,2
36593897,0,0,-0.06,0
36594080,0,20,8.58,0
36594350,11.88,290,292.03,0
36594430,0,0,-0.22,0
36594496,0,0,0,0
36594527,12.79,0,9.68,0
36594548,0,0,0,0
36594551,0,0,-0.01,0
36594600,0,0,0,0
36595389,0,0,0,0
36595472,0,40,40,0
36595537,0,0,-0.16,0
36595661,0,0,1.57,0
36595741,0,0,0,0
36596212,0,0,0,0
36596221,0,0,0,0
36596250,0,0,-1.17,0
36596328,0,0,-0.15,0
36596402,6.41,0,2.5,0
36596475,0,0,-0.03,0
36596490,0,0,0,0
36596514,0,0,0,0
36596765,0,0,0,0
36596779,0,0,0,0
36596969,0,0,0,0
36597003,0,0,0,0
36597026,0,0,0,0
36597036,0,0,-1.34,0
36597119,22.37,80,98.12,2
36597315,12.65,0,10.29,0
36597413,0,0,-0.02,0
36597618,0,0,0,0
36597630,20.17,70,50.97,2
36597793,0,0,0,0
36597811,0,0,0,0
36597981,0,0,0,0
36598494,0,0,0,0
36598594,0,0,-0.03,0
36598916,0,0,0,0
36598945,0,0,-0.02,0
36599135,0,0,0.67,0
36599150,0,0,0,0
36599196,0,0,0,0
36599357,0,0,0,0
36599600,0,0,0,0
36599830,0,0,0,0
36599878,0,0,0,0
36600176,0,0,0,0
36600420,0,0,-0.08,0
36600458,0,0,0,0
36600508,0,0,0,0
