id,sold_on,purchased_at
60665932,4/1/19 9:57,4/5/19 6:53
60666007,4/1/19 10:02,4/1/19 12:27
60666050,4/1/19 10:03,
60666020,4/1/19 10:12,4/2/19 6:06
60661700,4/1/19 10:16,4/1/19 20:50
60666157,4/1/19 10:17,
60666205,4/1/19 10:20,4/1/19 16:17
60666250,4/1/19 10:25,
60666219,4/1/19 10:25,
60666296,4/1/19 10:30,4/4/19 20:11
60666110,4/1/19 10:31,
60666110,4/1/19 10:31,
60666110,4/1/19 10:31,
60666110,4/1/19 10:31,
60666239,4/1/19 10:32,4/2/19 11:33
60666326,4/1/19 10:35,
60666407,4/1/19 10:35,4/1/19 11:01
60666286,4/1/19 10:36,4/2/19 14:27
60666430,4/1/19 10:39,4/1/19 12:05
60666451,4/1/19 10:39,4/1/19 20:37
60666427,4/1/19 10:40,4/1/19 11:28
60666350,4/1/19 10:40,
60666452,4/1/19 10:45,4/1/19 22:18
60666487,4/1/19 10:50,
60666439,4/1/19 10:51,4/2/19 3:32
60666574,4/1/19 10:51,4/1/19 17:37
60666530,4/1/19 10:52,4/1/19 17:04
60666626,4/1/19 11:02,4/1/19 11:13
60666708,4/1/19 11:07,4/1/19 12:41
60666798,4/1/19 11:07,4/1/19 12:14
60667003,4/1/19 11:24,
60665477,4/1/19 11:24,4/1/19 12:09
60666960,4/1/19 11:27,4/1/19 12:18
60637960,4/1/19 11:28,4/1/19 12:13
60666884,4/1/19 11:28,
60666990,4/1/19 11:32,4/1/19 20:39
60667096,4/1/19 11:33,4/1/19 12:37
60667154,4/1/19 11:39,4/2/19 8:41
60645980,4/1/19 11:41,4/1/19 19:41
60667140,4/1/19 11:50,4/2/19 8:26
60639306,4/1/19 11:52,
60667345,4/1/19 11:55,4/1/19 22:36
60667345,4/1/19 11:55,
60667345,4/1/19 11:55,
60667345,4/1/19 11:55,
60665460,4/1/19 11:57,4/2/19 7:42
60667401,4/1/19 12:02,4/1/19 12:36
60667320,4/1/19 12:05,
60667514,4/1/19 12:06,
60667505,4/1/19 12:06,4/2/19 6:39
60667488,4/1/19 12:06,4/2/19 14:47
60667258,4/1/19 12:07,
60667538,4/1/19 12:10,4/2/19 13:25
60667544,4/1/19 12:12,4/10/19 13:37
60667624,4/1/19 12:19,
60667545,4/1/19 12:20,4/1/19 19:57
60667622,4/1/19 12:22,4/1/19 20:35
60667646,4/1/19 12:23,4/3/19 14:20
60667639,4/1/19 12:23,
60667689,4/1/19 12:24,4/2/19 11:22
60667939,4/1/19 12:44,4/1/19 12:59
60667963,4/1/19 12:45,4/1/19 13:33
60667986,4/1/19 12:46,
60667986,4/1/19 12:46,
60667986,4/1/19 12:46,
60667986,4/1/19 12:46,
60667852,4/1/19 12:47,
60667912,4/1/19 12:55,
60667988,4/1/19 12:55,
60637179,4/1/19 13:07,
60668183,4/1/19 13:09,4/2/19 7:45
60668266,4/1/19 13:14,4/2/19 8:14
60668409,4/1/19 13:20,4/4/19 11:56
60668376,4/1/19 13:22,
60668441,4/1/19 13:27,4/2/19 9:38
60668478,4/1/19 13:27,
60668506,4/1/19 13:27,
60668488,4/1/19 13:28,4/8/19 8:58
60668488,4/1/19 13:28,
60668488,4/1/19 13:28,
60668488,4/1/19 13:28,
60668488,4/1/19 13:28,
60668488,4/1/19 13:28,
60668815,4/1/19 13:53,4/4/19 10:40
60668852,4/1/19 13:59,4/2/19 5:31
60668921,4/1/19 14:02,4/1/19 14:40
60668965,4/1/19 14:05,4/2/19 8:38
60668996,4/1/19 14:07,4/2/19 9:11
60668945,4/1/19 14:11,4/2/19 12:53
60668897,4/1/19 14:11,
60669049,4/1/19 14:13,4/2/19 9:36
60669020,4/1/19 14:14,4/1/19 22:16
60669093,4/1/19 14:16,4/2/19 9:25
60669113,4/1/19 14:17,4/1/19 17:16
60668920,4/1/19 14:17,
60669160,4/1/19 14:20,4/1/19 14:44
60657654,4/1/19 14:24,4/1/19 14:44
60525651,4/1/19 14:27,4/1/19 19:44
60669366,4/1/19 14:35,
60669366,4/1/19 14:35,
60669366,4/1/19 14:35,
60669300,4/1/19 14:36,4/2/19 11:33
60669321,4/1/19 14:36,
60669361,4/1/19 14:37,4/2/19 8:27
60652457,4/1/19 14:45,4/2/19 9:06
60669394,4/1/19 14:45,4/4/19 11:39
60669443,4/1/19 14:45,4/2/19 3:31
60669342,4/1/19 14:49,4/3/19 13:12
60669525,4/1/19 14:51,4/1/19 21:53
60668070,4/1/19 15:04,
60669704,4/1/19 15:05,
60669516,4/1/19 15:05,4/3/19 20:22
60668708,4/1/19 15:08,4/1/19 16:16
60669693,4/1/19 15:11,4/2/19 22:24
60669763,4/1/19 15:11,4/1/19 17:19
60669732,4/1/19 15:15,4/6/19 10:44
60669722,4/1/19 15:20,4/3/19 8:05
60669514,4/1/19 15:20,4/3/19 5:23
60669854,4/1/19 15:21,4/1/19 20:31
60669819,4/1/19 15:22,4/6/19 7:52
60669908,4/1/19 15:25,4/2/19 6:58
60669879,4/1/19 15:26,4/1/19 21:53
60669892,4/1/19 15:26,4/2/19 3:29
60669922,4/1/19 15:28,4/2/19 11:34
60669938,4/1/19 15:31,4/2/19 5:58
60669972,4/1/19 15:31,
60669717,4/1/19 15:35,
60669610,4/1/19 15:37,4/1/19 18:30
60670027,4/1/19 15:37,4/1/19 16:55
60670020,4/1/19 15:44,4/1/19 21:00
60670166,4/1/19 15:46,
60669027,4/1/19 15:47,4/1/19 17:36
60670098,4/1/19 15:49,4/2/19 14:26
60670235,4/1/19 15:51,
60670354,4/1/19 16:00,
60667668,4/1/19 16:02,4/2/19 22:26
60670311,4/1/19 16:03,4/2/19 16:17
60670437,4/1/19 16:09,4/1/19 20:51
60670467,4/1/19 16:09,4/2/19 14:43
60670242,4/1/19 16:12,4/2/19 11:42
60670521,4/1/19 16:14,
60670442,4/1/19 16:14,4/2/19 8:58
60670452,4/1/19 16:15,
60670541,4/1/19 16:17,4/2/19 6:53
60670502,4/1/19 16:20,4/1/19 21:50
60670627,4/1/19 16:25,
60670677,4/1/19 16:29,4/1/19 21:48
60670783,4/1/19 16:36,4/2/19 9:16
60670900,4/1/19 16:47,4/2/19 8:31
60670850,4/1/19 16:48,
60670944,4/1/19 16:49,4/8/19 13:14
60670884,4/1/19 16:50,4/2/19 9:29
60670903,4/1/19 16:51,4/2/19 14:21
60669331,4/1/19 16:51,4/2/19 12:42
60670996,4/1/19 16:54,4/2/19 14:15
60670688,4/1/19 16:54,4/2/19 5:39
60648771,4/1/19 16:55,
60671074,4/1/19 16:59,4/2/19 14:14
60671182,4/1/19 17:08,
60671226,4/1/19 17:12,4/4/19 17:19
60671331,4/1/19 17:17,4/2/19 11:35
60656618,4/1/19 17:19,4/2/19 9:14
60671230,4/1/19 17:19,4/2/19 15:32
60671250,4/1/19 17:26,
60657350,4/1/19 17:29,4/1/19 18:05
60671521,4/1/19 17:35,4/8/19 9:04
60671547,4/1/19 17:37,
60671648,4/1/19 17:45,
60671665,4/1/19 17:48,
60671673,4/1/19 17:51,
60671581,4/1/19 17:51,
60671672,4/1/19 17:54,
60671507,4/1/19 17:56,4/2/19 8:46
60671749,4/1/19 17:56,4/2/19 11:48
60671807,4/1/19 17:59,4/6/19 10:06
60671585,4/1/19 17:59,4/2/19 11:36
60671793,4/1/19 18:01,4/2/19 3:27
60671859,4/1/19 18:05,4/1/19 20:27
60671906,4/1/19 18:06,4/2/19 7:40
60671829,4/1/19 18:08,4/2/19 6:38
60671840,4/1/19 18:10,4/2/19 6:58
60672010,4/1/19 18:16,4/3/19 11:33
60671967,4/1/19 18:16,4/1/19 20:56
60672122,4/1/19 18:24,4/2/19 10:00
60655956,4/1/19 18:26,4/17/19 10:50
60655956,4/1/19 18:26,
60655956,4/1/19 18:26,
60672176,4/1/19 18:27,4/3/19 18:56
60672176,4/1/19 18:27,
60672176,4/1/19 18:27,
60672176,4/1/19 18:27,
60672121,4/1/19 18:31,
60672113,4/1/19 18:32,4/1/19 18:44
60672249,4/1/19 18:33,4/2/19 11:39
60672227,4/1/19 18:34,4/11/19 11:39
60672243,4/1/19 18:39,
60672243,4/1/19 18:39,
60672243,4/1/19 18:39,
60672243,4/1/19 18:39,
60672361,4/1/19 18:41,4/2/19 9:06
60672263,4/1/19 18:41,4/3/19 14:58
60672377,4/1/19 18:46,4/2/19 14:38
60671902,4/1/19 18:50,4/3/19 5:12
60672482,4/1/19 18:54,4/2/19 11:30
60672525,4/1/19 18:58,4/8/19 9:17
60652592,4/1/19 19:03,4/2/19 14:27
60672630,4/1/19 19:05,4/4/19 8:14
60672623,4/1/19 19:11,4/2/19 5:34
60672724,4/1/19 19:16,4/2/19 6:13
60672688,4/1/19 19:17,
60672855,4/1/19 19:22,
60672822,4/1/19 19:23,4/1/19 19:54
60670707,4/1/19 19:24,4/5/19 14:34
60672875,4/1/19 19:26,4/2/19 14:18
60672850,4/1/19 19:33,4/2/19 14:13
60672935,4/1/19 19:37,4/2/19 10:14
60668389,4/1/19 19:38,
60658206,4/1/19 19:39,
60673010,4/1/19 19:45,4/3/19 7:07
60672569,4/1/19 19:49,
60673234,4/1/19 19:58,4/3/19 9:07
60483163,4/1/19 20:00,4/3/19 5:42
60673075,4/1/19 20:04,
60673374,4/1/19 20:12,4/2/19 12:37
60673405,4/1/19 20:14,4/2/19 11:40
60673438,4/1/19 20:16,4/2/19 7:50
60673566,4/1/19 20:31,
60611166,4/1/19 20:33,4/2/19 5:52
60673630,4/1/19 20:39,
60673278,4/1/19 20:41,
60673666,4/1/19 20:43,4/2/19 5:22
60673785,4/1/19 20:48,4/2/19 14:15
60673625,4/1/19 20:50,4/2/19 18:55
60673753,4/1/19 20:51,4/2/19 11:13
60673845,4/1/19 20:56,4/2/19 11:09
60673833,4/1/19 20:56,4/2/19 11:39
60673909,4/1/19 21:01,4/4/19 11:23
60674050,4/1/19 21:09,4/1/19 22:00
60673590,4/1/19 21:13,4/2/19 8:50
60667997,4/1/19 21:20,4/8/19 9:00
60667997,4/1/19 21:20,
60667997,4/1/19 21:20,
60667997,4/1/19 21:20,
60671497,4/1/19 21:22,4/1/19 21:23
60674237,4/1/19 21:29,4/2/19 5:22
60674248,4/1/19 21:29,
60674258,4/1/19 21:32,4/2/19 18:06
60674459,4/1/19 21:55,
60674453,4/1/19 21:57,4/2/19 14:23
60674575,4/1/19 22:10,
60674713,4/1/19 22:33,4/2/19 11:30
60674795,4/1/19 22:39,
60674749,4/1/19 22:46,4/3/19 13:13
60674867,4/1/19 22:49,4/2/19 11:31
60674887,4/1/19 22:53,
60662798,4/1/19 22:55,4/4/19 9:57
60674981,4/1/19 23:03,4/2/19 15:07
60675043,4/1/19 23:12,4/3/19 6:36
60674974,4/1/19 23:12,4/2/19 11:31
60675209,4/1/19 23:51,4/2/19 8:30
60675423,4/2/19 0:02,4/2/19 19:24
60675423,4/2/19 0:02,
60675423,4/2/19 0:02,
60675423,4/2/19 0:02,
60675432,4/2/19 0:03,
60675458,4/2/19 0:05,
60675738,4/2/19 0:47,4/2/19 15:08
60675793,4/2/19 1:03,
60675711,4/2/19 2:40,4/2/19 5:41
60676600,4/2/19 3:22,4/2/19 9:11
60624224,4/2/19 3:39,
60677278,4/2/19 4:32,4/2/19 11:31
60677320,4/2/19 4:37,
60665438,4/2/19 4:40,
60677334,4/2/19 4:40,4/2/19 5:58
60677381,4/2/19 4:48,
60677436,4/2/19 4:50,
60676909,4/2/19 4:53,4/3/19 7:11
60677442,4/2/19 4:55,4/3/19 10:42
60677593,4/2/19 5:12,4/2/19 5:44
60677582,4/2/19 5:13,4/3/19 3:57
60677638,4/2/19 5:17,4/3/19 6:11
60677679,4/2/19 5:19,4/2/19 14:16
60671512,4/2/19 5:19,4/3/19 3:55
60676470,4/2/19 5:22,
60677688,4/2/19 5:27,4/4/19 17:22
60677711,4/2/19 5:27,4/11/19 17:44
60677793,4/2/19 5:35,4/2/19 9:33
60677789,4/2/19 5:38,4/2/19 8:09
60677736,4/2/19 5:43,
60677961,4/2/19 5:55,4/2/19 8:28
60678057,4/2/19 6:03,4/4/19 8:15
60678153,4/2/19 6:13,4/2/19 10:44
60667643,4/2/19 6:21,
60678260,4/2/19 6:25,4/2/19 9:38
60678476,4/2/19 6:40,
60625207,4/2/19 6:44,4/3/19 5:44
60678628,4/2/19 6:55,4/2/19 11:27
60678694,4/2/19 7:02,4/2/19 11:22
60678657,4/2/19 7:03,
60678746,4/2/19 7:03,
60678739,4/2/19 7:05,
60678778,4/2/19 7:07,
60678862,4/2/19 7:18,4/2/19 7:33
60678926,4/2/19 7:22,4/2/19 7:40
60678945,4/2/19 7:25,4/2/19 9:46
60679133,4/2/19 7:41,
60679105,4/2/19 7:44,
60679109,4/2/19 7:47,4/2/19 12:51
60679249,4/2/19 7:49,4/3/19 11:06
60607074,4/2/19 7:57,
60679337,4/2/19 8:01,4/2/19 8:17
60679512,4/2/19 8:11,4/3/19 4:54
60679432,4/2/19 8:12,4/2/19 9:16
60679201,4/2/19 8:14,4/2/19 22:28
60679514,4/2/19 8:17,4/2/19 11:06
60679608,4/2/19 8:20,4/3/19 16:45
60679681,4/2/19 8:26,4/12/19 17:31
60674259,4/2/19 8:27,4/2/19 11:18
60679643,4/2/19 8:29,
60679703,4/2/19 8:29,4/4/19 17:25
60679722,4/2/19 8:29,4/2/19 14:33
60679894,4/2/19 8:38,4/2/19 23:12
60675144,4/2/19 8:41,4/2/19 9:31
60679884,4/2/19 8:42,4/2/19 19:09
60679813,4/2/19 8:46,4/13/19 23:16
60658408,4/2/19 8:51,4/4/19 20:13
60679918,4/2/19 8:51,4/3/19 5:31
60680324,4/2/19 9:03,4/2/19 10:37
60680270,4/2/19 9:03,4/2/19 10:25
60679902,4/2/19 9:03,
60680338,4/2/19 9:09,4/2/19 9:39
60679528,4/2/19 9:10,4/4/19 5:02
60680205,4/2/19 9:10,4/6/19 10:33
60680418,4/2/19 9:12,4/3/19 4:31
60680416,4/2/19 9:13,4/2/19 14:46
60680491,4/2/19 9:16,4/3/19 8:28
60680308,4/2/19 9:17,4/3/19 10:31
60680308,4/2/19 9:17,
60680308,4/2/19 9:17,
60680308,4/2/19 9:17,
60654242,4/2/19 9:20,4/11/19 1:40
60680821,4/2/19 9:21,4/2/19 13:44
60680714,4/2/19 9:22,
60680870,4/2/19 9:28,4/2/19 14:15
60654400,4/2/19 9:29,
60681005,4/2/19 9:30,4/2/19 17:02
60681063,4/2/19 9:32,4/3/19 9:26
60680972,4/2/19 9:37,
60681117,4/2/19 9:38,4/2/19 15:35
60681187,4/2/19 9:45,4/4/19 14:51
60681209,4/2/19 9:47,4/2/19 10:27
60681286,4/2/19 9:49,4/3/19 6:22
60681348,4/2/19 9:55,
60681319,4/2/19 9:57,4/6/19 9:14
60681139,4/2/19 9:57,4/2/19 22:15
60681149,4/2/19 10:02,4/2/19 10:32
60681458,4/2/19 10:08,4/2/19 10:41
60681548,4/2/19 10:15,4/3/19 20:51
60681273,4/2/19 10:17,
60681593,4/2/19 10:19,4/10/19 6:33
60681593,4/2/19 10:19,
60681593,4/2/19 10:19,
60681593,4/2/19 10:19,
60681636,4/2/19 10:20,4/5/19 12:32
60681697,4/2/19 10:25,4/9/19 16:45
60679486,4/2/19 10:34,4/10/19 6:35
60679486,4/2/19 10:34,
60679486,4/2/19 10:34,
60681873,4/2/19 10:35,4/2/19 12:29
60681819,4/2/19 10:35,4/2/19 15:04
60681898,4/2/19 10:40,4/2/19 18:09
60681807,4/2/19 10:41,4/3/19 5:22
60680822,4/2/19 10:49,
60681991,4/2/19 10:52,4/2/19 11:33
60681965,4/2/19 10:52,
60682046,4/2/19 10:54,
60681756,4/2/19 11:04,4/2/19 11:11
60682299,4/2/19 11:15,4/12/19 17:32
60681922,4/2/19 11:21,4/2/19 14:50
60682307,4/2/19 11:21,4/2/19 12:34
60682305,4/2/19 11:22,
60682036,4/2/19 11:24,4/2/19 11:51
60682464,4/2/19 11:34,4/5/19 0:18
60682601,4/2/19 11:44,4/3/19 9:10
60682603,4/2/19 11:45,
60682649,4/2/19 11:47,4/3/19 5:24
60682523,4/2/19 11:47,
60682416,4/2/19 11:48,4/2/19 14:25
60682460,4/2/19 11:48,4/4/19 18:00
60682751,4/2/19 11:55,
60681335,4/2/19 11:56,4/2/19 13:04
60682709,4/2/19 11:57,
60682925,4/2/19 12:00,4/4/19 18:54
60683042,4/2/19 12:02,4/3/19 5:34
60682765,4/2/19 12:05,4/3/19 15:06
60683211,4/2/19 12:08,4/4/19 12:38
60682739,4/2/19 12:15,
60682733,4/2/19 12:18,
60683351,4/2/19 12:18,4/4/19 18:00
60683345,4/2/19 12:18,4/2/19 12:38
60683303,4/2/19 12:22,
60683376,4/2/19 12:22,4/4/19 19:09
60538687,4/2/19 12:24,4/3/19 11:23
60682684,4/2/19 12:25,4/3/19 7:14
60683440,4/2/19 12:28,4/4/19 11:15
60683343,4/2/19 12:28,4/3/19 9:00
60683438,4/2/19 12:33,4/5/19 7:58
60683491,4/2/19 12:37,
60650554,4/2/19 12:38,
60683572,4/2/19 12:39,
60683576,4/2/19 12:40,
60666996,4/2/19 12:46,4/10/19 6:37
60666996,4/2/19 12:46,
60666996,4/2/19 12:46,
60683599,4/2/19 12:50,
60683752,4/2/19 12:58,
60683773,4/2/19 12:59,4/3/19 9:20
60683789,4/2/19 13:01,
60683699,4/2/19 13:05,4/3/19 16:54
60683949,4/2/19 13:15,4/4/19 16:28
60683305,4/2/19 13:15,4/3/19 3:54
60683963,4/2/19 13:16,
60683916,4/2/19 13:18,4/2/19 14:29
60684031,4/2/19 13:28,
60684139,4/2/19 13:34,4/8/19 9:19
60673091,4/2/19 13:42,4/6/19 10:56
60680636,4/2/19 13:45,4/3/19 7:44
60684261,4/2/19 13:46,4/3/19 3:50
60683896,4/2/19 13:50,4/6/19 11:00
60684323,4/2/19 13:50,4/4/19 18:01
60684327,4/2/19 13:50,
60684368,4/2/19 13:53,4/7/19 7:34
60684391,4/2/19 13:56,
60684415,4/2/19 13:59,4/2/19 18:13
60684354,4/2/19 14:04,4/4/19 17:26
60684494,4/2/19 14:06,
60684474,4/2/19 14:07,
60684471,4/2/19 14:09,4/4/19 10:49
60684599,4/2/19 14:15,4/2/19 14:44
60684641,4/2/19 14:20,4/3/19 4:47
60684655,4/2/19 14:21,4/4/19 10:52
60684670,4/2/19 14:21,4/4/19 11:07
60684690,4/2/19 14:23,4/2/19 14:34
60684744,4/2/19 14:31,4/4/19 11:58
60684781,4/2/19 14:31,4/4/19 17:28
60684769,4/2/19 14:32,4/2/19 18:09
60684862,4/2/19 14:35,4/2/19 16:41
60684684,4/2/19 14:36,4/3/19 8:39
60684819,4/2/19 14:40,4/3/19 8:54
60684976,4/2/19 14:47,4/2/19 16:56
60684739,4/2/19 14:49,4/9/19 13:13
60683459,4/2/19 14:51,4/3/19 11:42
60685204,4/2/19 15:07,4/4/19 13:34
60685103,4/2/19 15:07,4/3/19 11:11
60685287,4/2/19 15:14,4/4/19 8:17
60685042,4/2/19 15:16,4/2/19 18:17
60685262,4/2/19 15:19,4/15/19 20:54
60685363,4/2/19 15:24,4/8/19 9:03
60685386,4/2/19 15:24,
60677717,4/2/19 15:25,
60685514,4/2/19 15:41,4/3/19 5:51
60685223,4/2/19 15:43,
60685448,4/2/19 15:43,
60685622,4/2/19 15:47,4/9/19 6:53
60684827,4/2/19 15:51,
60685664,4/2/19 15:53,4/4/19 6:14
60685637,4/2/19 15:53,
60685248,4/2/19 15:57,
60685618,4/2/19 15:58,
60685761,4/2/19 16:05,4/2/19 22:38
60685865,4/2/19 16:11,4/2/19 22:33
60685995,4/2/19 16:21,
60685541,4/2/19 16:22,4/3/19 3:49
60685794,4/2/19 16:26,4/2/19 21:22
60686073,4/2/19 16:28,4/3/19 7:15
60686067,4/2/19 16:33,4/3/19 5:35
60686103,4/2/19 16:35,
60686170,4/2/19 16:39,4/3/19 10:54
60686213,4/2/19 16:41,4/3/19 11:56
60686302,4/2/19 16:49,
60686241,4/2/19 16:53,4/3/19 4:53
60686360,4/2/19 16:56,4/5/19 7:46
60669445,4/2/19 16:58,
60686641,4/2/19 17:23,4/4/19 23:13
60681728,4/2/19 17:24,4/2/19 18:02
60669692,4/2/19 17:26,
60652637,4/2/19 17:35,4/3/19 6:45
60686834,4/2/19 17:38,
60686946,4/2/19 17:49,
60686994,4/2/19 17:54,4/4/19 18:50
60636521,4/2/19 17:55,
60686542,4/2/19 17:57,4/6/19 15:13
60687137,4/2/19 18:05,
60687112,4/2/19 18:11,
60687269,4/2/19 18:13,4/3/19 10:53
60682173,4/2/19 18:14,4/4/19 11:30
60687287,4/2/19 18:33,4/3/19 11:28
60687388,4/2/19 18:40,
60686218,4/2/19 18:42,4/3/19 12:13
60687492,4/2/19 18:43,4/7/19 14:57
60687536,4/2/19 18:43,4/4/19 16:55
60687646,4/2/19 18:48,4/4/19 17:30
60687739,4/2/19 18:54,
60674349,4/2/19 19:01,4/2/19 21:33
60687856,4/2/19 19:12,4/3/19 17:12
60687969,4/2/19 19:13,4/3/19 6:55
60687942,4/2/19 19:14,4/4/19 7:09
60687927,4/2/19 19:15,
60688043,4/2/19 19:20,
60688067,4/2/19 19:21,4/4/19 7:56
60687939,4/2/19 19:22,4/2/19 21:12
60688113,4/2/19 19:26,4/3/19 7:41
60688154,4/2/19 19:28,4/2/19 21:09
60688158,4/2/19 19:30,4/3/19 6:14
60688248,4/2/19 19:40,
60687742,4/2/19 19:41,4/3/19 4:38
60688332,4/2/19 19:46,4/5/19 7:38
60688349,4/2/19 19:48,
60688426,4/2/19 19:54,
60688406,4/2/19 19:55,4/3/19 7:40
60688382,4/2/19 19:57,4/4/19 11:31
60688382,4/2/19 19:57,
60688382,4/2/19 19:57,
60688382,4/2/19 19:57,
60688373,4/2/19 19:58,4/3/19 9:30
60688196,4/2/19 20:02,4/2/19 22:30
60688479,4/2/19 20:04,4/3/19 7:21
60633924,4/2/19 20:05,4/4/19 7:12
60688556,4/2/19 20:11,4/4/19 12:59
60688578,4/2/19 20:18,
60688639,4/2/19 20:21,4/4/19 10:48
60688697,4/2/19 20:29,4/3/19 5:36
60688737,4/2/19 20:29,4/3/19 10:59
60688723,4/2/19 20:29,4/3/19 17:14
60688347,4/2/19 20:30,4/3/19 16:53
60688825,4/2/19 20:38,
60688816,4/2/19 20:39,
60688865,4/2/19 20:45,4/3/19 15:58
60688821,4/2/19 20:49,4/8/19 19:49
60688899,4/2/19 20:57,4/18/19 9:24
60689077,4/2/19 21:13,4/3/19 13:39
60689187,4/2/19 21:20,4/3/19 6:55
60689172,4/2/19 21:20,
60689162,4/2/19 21:21,4/3/19 10:56
60689284,4/2/19 21:35,4/4/19 11:57
60689323,4/2/19 21:48,4/3/19 5:52
60689470,4/2/19 21:52,4/4/19 23:09
60689562,4/2/19 22:29,
60689640,4/2/19 22:30,4/8/19 7:06
60689871,4/2/19 23:13,4/4/19 19:59
60690079,4/2/19 23:22,4/3/19 4:48
60672785,4/2/19 23:35,4/3/19 15:13
60687572,4/2/19 23:36,
60690615,4/2/19 23:38,4/3/19 3:35
60690621,4/2/19 23:47,
60688522,4/2/19 23:53,
60688671,4/2/19 23:53,
60690730,4/2/19 23:59,4/11/19 9:59
60685783,4/3/19 1:08,4/8/19 10:55
60691526,4/3/19 2:12,
60691602,4/3/19 2:26,4/3/19 4:47
60691616,4/3/19 2:33,
60691645,4/3/19 2:34,
60689725,4/3/19 2:55,4/3/19 20:00
60691998,4/3/19 3:39,4/3/19 16:52
60691819,4/3/19 3:39,4/9/19 6:07
60692151,4/3/19 3:59,
60692362,4/3/19 4:39,4/3/19 11:38
60692618,4/3/19 5:12,4/3/19 13:31
60692619,4/3/19 5:14,
60692701,4/3/19 5:20,4/3/19 7:43
60692699,4/3/19 5:30,4/3/19 10:41
60692854,4/3/19 5:43,4/3/19 6:29
60692907,4/3/19 5:53,
60692961,4/3/19 5:56,4/4/19 11:59
60693046,4/3/19 6:00,4/3/19 14:57
60693077,4/3/19 6:03,4/8/19 6:51
60693014,4/3/19 6:04,
60693067,4/3/19 6:12,4/3/19 11:13
60693150,4/3/19 6:13,4/5/19 10:11
60693181,4/3/19 6:21,4/4/19 10:11
60693250,4/3/19 6:22,4/3/19 10:32
60693269,4/3/19 6:25,4/3/19 11:35
60693367,4/3/19 6:36,4/3/19 6:39
60693410,4/3/19 6:38,4/3/19 11:07
60693402,4/3/19 6:39,4/4/19 17:02
60685477,4/3/19 6:42,4/8/19 4:51
60692345,4/3/19 6:44,
60693426,4/3/19 6:46,4/5/19 1:09
60693464,4/3/19 6:46,4/5/19 11:10
60678609,4/3/19 6:54,
60693462,4/3/19 6:56,4/5/19 8:01
60693619,4/3/19 6:58,4/6/19 10:08
60683727,4/3/19 7:04,
60693344,4/3/19 7:04,4/4/19 10:26
60693685,4/3/19 7:09,4/3/19 13:24
60693755,4/3/19 7:14,
60693803,4/3/19 7:18,4/3/19 9:27
60693573,4/3/19 7:18,4/3/19 14:39
60693862,4/3/19 7:24,
60693873,4/3/19 7:25,4/3/19 21:14
60693781,4/3/19 7:28,4/3/19 7:31
60693987,4/3/19 7:31,4/9/19 9:22
60693987,4/3/19 7:31,
60693987,4/3/19 7:31,
60693987,4/3/19 7:31,
60694192,4/3/19 7:43,
60694214,4/3/19 7:47,4/3/19 16:50
60694249,4/3/19 7:47,
60681911,4/3/19 7:49,4/4/19 8:00
60694345,4/3/19 8:01,4/4/19 16:00
60694423,4/3/19 8:05,
60694470,4/3/19 8:08,
60694492,4/3/19 8:10,4/3/19 14:59
60694549,4/3/19 8:13,4/4/19 10:56
60694506,4/3/19 8:14,4/3/19 9:18
60694509,4/3/19 8:15,4/3/19 13:00
60694716,4/3/19 8:31,4/3/19 9:22
60694774,4/3/19 8:32,4/9/19 12:06
60677955,4/3/19 8:34,4/4/19 15:11
60694810,4/3/19 8:35,4/3/19 19:41
60694731,4/3/19 8:35,4/4/19 8:57
60694822,4/3/19 8:35,4/8/19 7:47
60694866,4/3/19 8:38,4/4/19 8:38
60644051,4/3/19 8:42,4/3/19 20:38
60694725,4/3/19 8:47,
60694948,4/3/19 8:48,4/3/19 14:56
60695029,4/3/19 8:56,
60695070,4/3/19 9:01,
60695036,4/3/19 9:01,4/4/19 11:53
60648819,4/3/19 9:03,4/3/19 17:46
60695104,4/3/19 9:03,4/3/19 15:58
60695219,4/3/19 9:13,4/3/19 11:32
60695283,4/3/19 9:17,4/4/19 11:17
60695437,4/3/19 9:33,4/4/19 11:52
60695462,4/3/19 9:38,4/3/19 10:26
60695512,4/3/19 9:44,
60695396,4/3/19 9:45,4/3/19 12:50
60695540,4/3/19 9:50,4/3/19 13:47
60686144,4/3/19 9:51,4/3/19 11:56
60695572,4/3/19 9:56,4/3/19 12:26
60695635,4/3/19 10:06,
60695274,4/3/19 10:13,4/8/19 9:10
60695274,4/3/19 10:13,
60695274,4/3/19 10:13,
60695274,4/3/19 10:13,
60695810,4/3/19 10:17,4/4/19 9:33
60695789,4/3/19 10:17,
60695803,4/3/19 10:19,4/3/19 17:52
60695844,4/3/19 10:27,4/3/19 20:02
60695744,4/3/19 10:28,
60695978,4/3/19 10:32,4/3/19 11:34
60693285,4/3/19 10:32,
60696021,4/3/19 10:37,
60696003,4/3/19 10:38,
60696094,4/3/19 10:43,4/3/19 11:05
60688614,4/3/19 10:43,4/8/19 6:44
60696075,4/3/19 10:44,
60696270,4/3/19 10:58,
60696276,4/3/19 11:03,4/3/19 20:50
60696311,4/3/19 11:03,
60692850,4/3/19 11:05,
60696319,4/3/19 11:06,4/4/19 12:50
60685425,4/3/19 11:11,4/4/19 8:11
60696228,4/3/19 11:13,
60695780,4/3/19 11:18,4/3/19 17:55
60696491,4/3/19 11:23,4/4/19 8:58
