seller_id,committed,item_count,booth_id,initial_booth_activation,entry_source_em,inventory_source_em,parent_booth_id,entry_url,entry_query,fees_paid,membership_paid,profit_estimate,value_em
36436811,TRUE,24,4743408,12/17/18,direct,1,,Direct,,0,0,-0.16,0
36437379,TRUE,0,4743448,12/17/18,bing,,,https://www.bing.com/search?q=bonanza.com&form=IENTHT&pc=EUPP_DCTE&mkt=en-us&httpsmsn=1&refig=b9814f2ce93b41e0ae0f51c2975131a5&sp=3&pq=bonanza&sc=8-7&qs=EP&sk=LS1&cvid=b9814f2ce93b41e0ae0f51c2975131a5,,0,0,0,0
36437728,TRUE,1,4743470,12/17/18,google_text_ad,6,,https://www.google.com/,,0,0,0,0
36437778,TRUE,670,4743475,12/19/18,organic,1,,https://www.google.com/,,0,40,39.76,0
36438049,FALSE,0,4743497,12/17/18,direct,,,Direct,,0,0,0,0
36438061,TRUE,0,4743501,12/18/18,google_text_ad,,,https://www.google.com/,,0,0,0,0
36438074,TRUE,2,4743504,12/17/18,unknown,,,,,0,40,40,0
36438276,FALSE,0,4743523,12/17/18,direct,3,,https://www.bonanza.com/booths/csv_item_import/tihuasny,,0,0,-0.02,0
36438503,TRUE,1,4743539,12/17/18,google_text_ad,,,https://www.google.com/,,0,0,0,0
36438941,TRUE,0,4743570,12/17/18,affiliate,,,http://ww2.siteplug.com/fly?enk=RrGGuWbjJoHm4ybjxoEnuWbjJqmGqSaJBpHmuY+Jj5E%3D,,0,0,0,0
36438979,TRUE,0,4743571,2/13/19,unknown,1,,,,0,0,0,0
36439000,TRUE,0,4743575,12/17/18,organic,,,https://www.google.com/,,0,0,0,0
36438614,TRUE,0,4743579,12/18/18,unknown,6,,,,0,0,0,0
36439199,TRUE,0,4743594,12/22/18,organic,,,https://www.google.com/,,0,0,0,0
36439357,TRUE,23,4743603,12/17/18,direct,1,,Direct,,21.02,0,14.99,1
36439576,TRUE,0,4743624,12/18/18,other_search,,,https://www.baidu.com/link?url=cRsR818SRUJxYivDqDb8M-3KqUuEQsMqtTSFDj0MxmGiAUptXEQDaYCwzcGt_Z9FikgoakyypsffYnpPIHht0K&wd=&eqid=a16f363e0000b1b2000000065c188deb,,0,0,0,0
36439640,TRUE,1,4743629,12/17/18,other_search,3,,https://search.yahoo.com/,,0,0,0,0
36439750,TRUE,0,4743636,12/17/18,direct,6,,Direct,,0,0,0,0
36440078,TRUE,1,4743674,12/17/18,google_text_ad,,,https://www.google.com/,,0,0,0,0
36440272,TRUE,4,4743702,12/17/18,direct,,,Direct,,0,0,-0.01,0
36440508,TRUE,1,4743720,12/17/18,affiliate,,,Direct,,0,0,0,0
36440948,FALSE,0,4743770,12/17/18,direct,,,Direct,,0,0,0,0
36440988,TRUE,1,4743773,12/17/18,direct,,,Direct,,0,0,-0.49,0
36441225,FALSE,0,4743803,12/18/18,unknown,,,,,0,0,0,0
36441170,TRUE,0,4743811,12/18/18,organic,3,,https://www.google.com/,,0,0,0,0
36441392,TRUE,2,4743813,12/18/18,unknown,,,,,0,0,0,0
36441661,TRUE,0,4743835,12/18/18,google_shopping,,,https://www.google.com/,,0,0,0,0
36441766,TRUE,0,4743843,12/18/18,google_text_ad,1,,https://www.google.com/,,0,0,0,0
36442162,TRUE,1,4743877,12/21/18,unknown,,,,,0,0,-0.76,0
36442225,FALSE,0,4743881,12/18/18,organic,1,,https://www.google.com.vn/,,0,0,-2.97,1
36442244,TRUE,0,4743884,12/18/18,organic,1,,Direct,,0,0,0,0
36442978,TRUE,1108,4743935,12/18/18,organic,1,,https://www.google.com/,,0,0,-0.12,0
36443534,TRUE,0,4743985,12/18/18,organic,,,https://www.google.com/,,0,0,0,0
36443680,TRUE,40,4744001,12/18/18,organic,5,,https://www.google.com/,,0,0,0,0
36444448,TRUE,53,4744070,12/18/18,affiliate,1,,https://www.aranzulla.it/come-vendere-online-gratis-923728.html,,0,0,0,0
36444351,TRUE,7,4744074,12/18/18,affiliate,,,Direct,,0,0,-0.09,0
36444614,TRUE,15,4744091,12/29/18,unknown,,,,,0,0,0,0
36444647,TRUE,3,4744093,2/11/19,unknown,,,,,0,0,0,0
36445148,TRUE,0,4744145,12/18/18,organic,,,https://www.google.com/,,0,0,0,0
36445178,TRUE,0,4744146,12/18/18,bing,,,https://www.bing.com/search?q=bonanza&form=EDGTCT&qs=LS&cvid=b008787b4f674857bce8db43fa1cb112&refig=6a6f5c857f5143f5f4d196a721704fcc&cc=US&setlang=en-US&elv=AXK1c4IvZoNqPoPnS%21QRLOOhb4nu8UuEqLvRR39r8WLlCvTxNhxQwtkgA9zro92ZsUZmK%21azRVb8PmFI77Q1vMs9LxI0D3,,0,0,0,0
36445333,TRUE,73,4744156,12/18/18,direct,3,,Direct,,0,0,-0.2,0
36445438,FALSE,0,4744160,12/18/18,organic,5,,https://www.google.co.uk/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=2ahUKEwjGhf__vqnfAhWMURUIHUa8Ag0QFjAAegQIERAB&url=https%3A%2F%2Fwww.bonanza.com%2F&usg=AOvVaw3dRQGzrKmv-Y_Zitkyl_5U,,0,0,0,0
36445520,TRUE,10,4744165,12/18/18,organic,,,https://www.google.com/,,0,0,-0.08,0
36363920,TRUE,36,4744214,1/18/19,unknown,,,,,0,0,-0.01,0
36445812,TRUE,1,4744215,12/18/18,affiliate,,,https://www.google.co.uk/,,0,0,0,0
36446708,TRUE,98,4744266,12/18/18,direct,1,,Direct,,352.27,40,259.92,2
35648294,FALSE,0,4744301,12/18/18,organic,,,Direct,,0,0,0,0
36448415,TRUE,83,4744377,1/10/19,google_text_ad,1,,https://www.google.com/,,0,290,288.85,0
36448534,TRUE,70,4744387,12/18/18,google_shopping,1,,https://www.google.com/,,0,0,-3.07,0
36448480,FALSE,0,4744389,12/18/18,other,1,,https://hackernoon.com/top-5-most-popular-online-marketplaces-how-to-join-the-champions-league-a313dbdfd338,,0,0,0,0
36448529,FALSE,0,4744410,12/26/18,organic,,,https://www.google.com/,,0,0,0,0
36448820,TRUE,0,4744414,12/18/18,direct,,,Direct,,0,0,0,0
36449000,TRUE,0,4744425,12/18/18,direct,1,,Direct,,0,0,0,0
36449462,FALSE,0,4744476,12/18/18,direct,,,Direct,,0,0,0,0
36449522,TRUE,5,4744485,12/18/18,organic,,,https://www.google.com/,,45.88,0,70.16,1
36449895,TRUE,0,4744513,12/18/18,unknown,,,,,0,0,0,0
36450031,TRUE,0,4744528,12/18/18,unknown,,,,,0,0,0,0
36450358,TRUE,0,4744557,12/18/18,unknown,,,,,4.33,70,45.55,1
36450616,TRUE,4,4744579,12/18/18,unknown,,,,,0,0,0,0
36450639,TRUE,0,4744580,12/18/18,organic,,,https://www.google.com/,,0,0,0,0
36450745,TRUE,0,4744588,12/18/18,other_search,,,https://duckduckgo.com/,,0,0,0,0
36450770,TRUE,17,4744591,12/18/18,google_text_ad,,,https://www.google.com/,,0,0,-0.04,0
36451049,TRUE,0,4744608,12/18/18,unknown,,,,,0,0,0,0
36451172,TRUE,1,4744613,12/18/18,direct,,,Direct,,0,0,-0.01,0
36451273,TRUE,10,4744622,12/18/18,direct,1,,https://www.bonanza.com/items/search?q[gallery_style]=1&q[per_page]=60&q[sold]=1&q[sort_by]=relevancy&q[search_term]=&q[in_booth_id]=&q[filter_category_id]=,,0,660,660,0
36451284,TRUE,1,4744623,12/21/18,organic,,,android-app://com.google.android.googlequicksearchbox/https/www.google.com,,0,0,0,0
36451442,FALSE,0,4744633,12/18/18,direct,,,Direct,,0,0,-0.19,0
36451676,TRUE,0,4744649,12/18/18,google_text_ad,,,https://www.google.com/,,0,0,0,0
36451742,TRUE,0,4744658,12/18/18,organic,6,,https://www.google.com/,,0,0,0,0
36451790,TRUE,4,4744667,12/18/18,search_seller_targeted,,,https://www.google.com/,,0,0,0,0
36452144,TRUE,1,4744690,12/18/18,google_text_ad,,,https://www.google.com/,,0,0,-0.06,0
36452303,TRUE,0,4744703,12/18/18,unknown,,,,,0,0,0,0
36452307,TRUE,14,4744704,12/18/18,direct,5,,android-app://com.google.android.googlequicksearchbox/https/www.google.com,,0,0,0,0
36452539,TRUE,0,4744718,12/18/18,unknown,3,,,,0,0,0,0
36453478,TRUE,243,4744783,12/18/18,organic,2,,https://www.google.com/,,0,120,120,0
36453488,TRUE,1,4744785,12/18/18,search_seller_targeted,6,,https://www.google.com/,,0,0,0,0
30569131,TRUE,25,4744796,12/18/18,google_shopping,1,,Direct,,0,0,-0.41,0
36454248,TRUE,0,4744845,12/23/18,organic,,,https://www.google.com/,,0,0,0,0
36454343,TRUE,0,4744855,12/18/18,affiliate,1,,Direct,,0,0,0,0
36454364,TRUE,9,4744861,12/27/18,direct,4,,Direct,,0,0,-0.04,0
36454404,TRUE,0,4744877,12/18/18,unknown,,,,,0,0,0,0
36454540,TRUE,0,4744884,12/18/18,unknown,,,,,0,0,0,0
36454620,TRUE,0,4744889,12/18/18,direct,,,Direct,,0,0,0,0
36454859,TRUE,4,4744908,12/18/18,unknown,6,,,,0,0,0,0
36454888,TRUE,8,4744911,12/18/18,organic,1,,https://www.google.com/,,0,0,-4.37,0
36454827,TRUE,0,4744913,12/18/18,unknown,1,,,,0,0,0,0
36455133,TRUE,11,4744949,12/18/18,unknown,,,,,0,0,-0.04,0
36455470,TRUE,50,4744965,12/18/18,unknown,,,,,0,0,-0.01,0
36455547,TRUE,0,4744975,12/18/18,organic,,,Direct,,0,0,0,0
36455686,TRUE,0,4744986,12/18/18,organic,,,https://www.google.com/,,0,0,0,0
36455728,TRUE,673,4744991,1/4/19,unknown,,,,,0,0,0,0
36455461,TRUE,0,4745004,12/18/18,unknown,,,,,0,0,0,0
36454401,TRUE,3,4745005,1/1/19,unknown,,,,,0,0,0,0
36455934,TRUE,0,4745007,12/18/18,unknown,1,,,,0,0,0,0
36452027,TRUE,0,4745030,12/26/18,search_seller_targeted,6,,Direct,,0,0,0,0
36456367,TRUE,2,4745045,12/18/18,unknown,,,,,0,0,0,0
36456560,TRUE,1,4745062,12/18/18,organic,,,https://www.google.com/,,0,0,-0.22,0
36457040,TRUE,0,4745100,12/18/18,unknown,,,,,0,0,0,0
36457562,TRUE,0,4745137,12/28/18,direct,1,,Direct,,0,0,0,0
36457988,TRUE,26,4745171,12/18/18,organic,1,,https://www.google.com/,,0,0,-6.11,0
36458090,TRUE,38,4745176,12/18/18,organic,1,,https://www.google.com/,,0,0,-0.16,0
36458157,TRUE,0,4745181,12/18/18,search_seller_targeted,,,https://www.google.com/,,0,0,0,0
36458627,TRUE,0,4745212,12/18/18,google_text_ad,5,,https://www.google.com/,,0,0,0,0
36458988,TRUE,0,4745242,12/18/18,organic,6,,https://www.google.com/,,0,0,0,0
9173453,TRUE,23,4745266,12/18/18,unknown,3,,,,0,0,0,0
36448468,TRUE,92,4745299,12/18/18,google_shopping,1,,Direct,,0,0,-6.31,0
36459810,TRUE,578,4745304,12/18/18,search_seller_targeted,,,https://www.google.com/,,0,0,-0.23,0
36460129,TRUE,0,4745318,12/18/18,google_text_ad,5,,https://www.google.com/,,0,0,0,0
36460180,TRUE,2,4745324,12/18/18,organic,,,https://www.google.com/,,0,0,0,0
36460264,TRUE,0,4745337,12/18/18,organic,6,,https://www.google.com/,,0,0,0,0
36460288,FALSE,0,4745346,12/18/18,direct,,,Direct,,0,0,0,0
36460882,TRUE,0,4745402,12/18/18,unknown,,,,,0,0,0,0
36461349,TRUE,980,4745448,12/18/18,organic,,,https://www.google.com/,,0,0,-23.73,0
36461488,TRUE,0,4745458,12/18/18,unknown,1,,,,0,0,-22.83,0
36461514,TRUE,0,4745459,12/19/18,direct,6,,Direct,,24.85,40,63.45,1
36461938,TRUE,0,4745499,12/18/18,direct,,,Direct,,0,0,0,0
36462053,TRUE,0,4745503,12/19/18,organic,,,https://www.google.com/,,0,0,0,0
36462247,TRUE,163,4745523,1/7/19,unknown,3,,,,0,0,0,0
36462383,TRUE,0,4745530,12/19/18,organic,,,https://www.google.com/,,0,0,0,0
